선수명,연도,소속팀명,연봉,WAR,상세url
채상현,2017,넥센,"900,000",-0.002,http://www.statiz.co.kr/player.php?name=채상현
박종윤,2017,넥센,"900,000",0.034,http://www.statiz.co.kr/player.php?name=박종윤
황덕균,2017,넥센,"900,000",-0.315,http://www.statiz.co.kr/player.php?name=황덕균
김태완,2017,넥센,"900,000",0.523,http://www.statiz.co.kr/player.php?name=김태완
정용준,2017,넥센,"900,000",,http://www.statiz.co.kr/player.php?name=정용준
대니돈,2017,넥센,"900,000",-0.557,http://www.statiz.co.kr/player.php?name=대니돈
안정훈,2017,넥센,"900,000",,http://www.statiz.co.kr/player.php?name=안정훈
유재훈,2017,넥센,"900,000",,http://www.statiz.co.kr/player.php?name=유재훈
김윤환,2017,넥센,"900,000",,http://www.statiz.co.kr/player.php?name=김윤환
정윤호,2017,넥센,"900,000",,http://www.statiz.co.kr/player.php?name=정윤호
오설리반,2017,넥센,"900,000",-0.573,http://www.statiz.co.kr/player.php?name=오설리반
김호연,2017,넥센,"900,000",,http://www.statiz.co.kr/player.php?name=김호연
김홍빈,2017,넥센,"900,000",-0.022,http://www.statiz.co.kr/player.php?name=김홍빈
박승주,2017,넥센,"900,000",0.075,http://www.statiz.co.kr/player.php?name=박승주
밴헤켄,2017,넥센,"900,000",3.291,http://www.statiz.co.kr/player.php?name=밴헤켄
양훈,2017,넥센,"900,000",-0.079,http://www.statiz.co.kr/player.php?name=양훈
박윤,2017,넥센,"900,000",0.098,http://www.statiz.co.kr/player.php?name=박윤
마정길,2017,넥센,"900,000",-0.190,http://www.statiz.co.kr/player.php?name=마정길
이택근,2017,넥센,"50,000",-0.079,http://www.statiz.co.kr/player.php?name=이택근
서건창,2017,넥센,"40,000",3.804,http://www.statiz.co.kr/player.php?name=서건창
김민성,2017,넥센,"37,000",3.047,http://www.statiz.co.kr/player.php?name=김민성
채태인,2017,넥센,"30,000",1.684,http://www.statiz.co.kr/player.php?name=채태인
김세현,2017,넥센,"27,000",,http://www.statiz.co.kr/player.php?name=김세현
한현희,2017,넥센,"25,000",1.738,http://www.statiz.co.kr/player.php?name=한현희
브리검,2017,넥센,"25,000",2.745,http://www.statiz.co.kr/player.php?name=브리검
김하성,2017,넥센,"22,000",5.338,http://www.statiz.co.kr/player.php?name=김하성
윤석민,2017,넥센,"21,000",,http://www.statiz.co.kr/player.php?name=윤석민
박동원,2017,넥센,"20,000",1.148,http://www.statiz.co.kr/player.php?name=박동원
이보근,2017,넥센,"15,000",0.717,http://www.statiz.co.kr/player.php?name=이보근
조상우,2017,넥센,"15,000",0.606,http://www.statiz.co.kr/player.php?name=조상우
김상수,2017,넥센,"12,000",1.849,http://www.statiz.co.kr/player.php?name=김상수
고종욱,2017,넥센,"12,000",1.473,http://www.statiz.co.kr/player.php?name=고종욱
오주원,2017,넥센,"12,000",1.027,http://www.statiz.co.kr/player.php?name=오주원
신재영,2017,넥센,"11,000",2.339,http://www.statiz.co.kr/player.php?name=신재영
금민철,2017,넥센,"7,300",0.045,http://www.statiz.co.kr/player.php?name=금민철
박정음,2017,넥센,"6,600",-0.262,http://www.statiz.co.kr/player.php?name=박정음
임병욱,2017,넥센,"6,500",0.047,http://www.statiz.co.kr/player.php?name=임병욱
유재신,2017,넥센,"6,500",,http://www.statiz.co.kr/player.php?name=유재신
김지수,2017,넥센,"6,200",-0.487,http://www.statiz.co.kr/player.php?name=김지수
하영민,2017,넥센,"6,000",0.980,http://www.statiz.co.kr/player.php?name=하영민
박주현,2017,넥센,"5,500",-0.340,http://www.statiz.co.kr/player.php?name=박주현
정대현,2017,넥센,"5,500",,http://www.statiz.co.kr/player.php?name=정대현
김재현,2017,넥센,"5,300",-0.416,http://www.statiz.co.kr/player.php?name=김재현
김태완,2017,넥센,"5,000",0.523,http://www.statiz.co.kr/player.php?name=김태완
최원태,2017,넥센,"4,500",3.387,http://www.statiz.co.kr/player.php?name=최원태
김택형,2017,넥센,"4,400",,http://www.statiz.co.kr/player.php?name=김택형
김건태,2017,넥센,"4,200",-0.191,http://www.statiz.co.kr/player.php?name=김건태
장영석,2017,넥센,"3,600",0.818,http://www.statiz.co.kr/player.php?name=장영석
홍성갑,2017,넥센,"3,600",-0.047,http://www.statiz.co.kr/player.php?name=홍성갑
장시윤,2017,넥센,"3,600",,http://www.statiz.co.kr/player.php?name=장시윤
허정협,2017,넥센,"3,300",0.055,http://www.statiz.co.kr/player.php?name=허정협
송성문,2017,넥센,"3,000",0.022,http://www.statiz.co.kr/player.php?name=송성문
강지광,2017,넥센,"3,000",-0.055,http://www.statiz.co.kr/player.php?name=강지광
김정인,2017,넥센,"3,000",0.050,http://www.statiz.co.kr/player.php?name=김정인
김웅빈,2017,넥센,"3,000",-0.431,http://www.statiz.co.kr/player.php?name=김웅빈
주효상,2017,넥센,"3,000",-0.613,http://www.statiz.co.kr/player.php?name=주효상
윤영삼,2017,넥센,"2,900",0.477,http://www.statiz.co.kr/player.php?name=윤영삼
이정후,2017,넥센,"2,700",3.288,http://www.statiz.co.kr/player.php?name=이정후
김혜성,2017,넥센,"2,700",-0.096,http://www.statiz.co.kr/player.php?name=김혜성
김규민,2017,넥센,"2,700",-0.135,http://www.statiz.co.kr/player.php?name=김규민
김해수,2017,넥센,"2,700",-0.005,http://www.statiz.co.kr/player.php?name=김해수
이병규,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=이병규
김재웅,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=김재웅
송우현,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=송우현
안현석,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=안현석
김성택,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=김성택
이찬석,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=이찬석
김성현,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=김성현
박정준,2017,넥센,"2,700",-0.064,http://www.statiz.co.kr/player.php?name=박정준
양기현,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=양기현
최규보,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=최규보
오윤성,2017,넥센,"2,700",-0.243,http://www.statiz.co.kr/player.php?name=오윤성
김민준,2017,넥센,"2,700",-0.153,http://www.statiz.co.kr/player.php?name=김민준
김성민,2017,넥센,"2,700",,http://www.statiz.co.kr/player.php?name=김성민
김종덕,2017,넥센,0,,http://www.statiz.co.kr/player.php?name=김종덕
