선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이진영,99810,LG,0.331,104,417,378,56,125,28,0,7,174,50,2,4,32,0,1,40,7,0.460,0.381,0.841,36,0.370,0.500,35,131,86,1.52,0,0.80,3.64,0.130,62.9,0.286
손인호,98538,LG,0.323,42,71,62,6,20,4,0,2,30,12,2,2,5,0,0,14,1,0.484,0.362,0.846,2,0.318,0.318,6,14,16,0.88,0,0.36,3.75,0.161,11.2,0.284
조인성,98144,LG,0.317,133,511,457,69,145,24,1,28,255,107,5,5,41,8,3,83,19,0.558,0.374,0.932,42,0.355,0.000,53,94,140,0.67,0,0.49,3.51,0.241,85.5,0.308
이택근,73342,LG,0.303,91,388,337,66,102,17,1,14,163,50,6,3,38,3,4,55,10,0.484,0.377,0.861,28,0.250,0.333,32,88,95,0.93,0,0.69,4.09,0.181,59.1,0.291
박용택,72133,LG,0.300,107,420,370,62,111,21,0,9,159,45,6,1,38,3,5,64,6,0.430,0.372,0.802,34,0.294,0.308,30,102,94,1.09,0,0.59,3.74,0.130,59.6,0.275
이병규,76100,LG,0.300,103,362,307,57,92,17,1,12,147,53,5,3,44,1,3,58,4,0.479,0.389,0.868,26,0.323,0.200,30,77,83,0.93,0,0.76,4.22,0.179,57.4,0.295
윤상균,78892,LG,0.294,46,57,51,4,15,0,0,0,15,9,1,1,2,0,2,16,0,0.294,0.339,0.633,1,0.286,0.323,0,12,9,1.33,0,0.13,4.33,0.000,6.1,0.226
이병규,97109,LG,0.290,117,451,404,49,117,14,1,9,160,64,4,6,36,5,1,53,11,0.396,0.345,0.741,39,0.291,0.067,24,136,104,1.31,0,0.68,3.61,0.106,54.0,0.254
정성훈,99606,LG,0.263,111,418,365,52,96,20,1,4,130,38,6,2,41,1,4,58,14,0.356,0.342,0.698,24,0.255,0.143,25,127,86,1.48,0,0.71,3.99,0.093,43.3,0.243
박용근,77104,LG,0.263,53,110,99,17,26,2,2,2,38,19,2,0,7,0,2,20,2,0.384,0.324,0.708,5,0.343,0.167,6,27,26,1.04,0,0.35,3.87,0.121,12.9,0.242
이대형,73153,LG,0.261,130,568,494,73,129,14,2,1,150,43,13,1,58,0,2,76,3,0.304,0.341,0.645,34,0.308,0.250,17,196,94,2.09,0,0.76,3.79,0.043,61.5,0.229
박경수,73113,LG,0.260,80,286,231,33,60,21,0,3,90,21,8,1,30,0,16,52,3,0.390,0.381,0.771,13,0.228,0.000,24,57,63,0.90,0,0.58,4.00,0.130,38.0,0.269
김태군,78122,LG,0.255,50,57,51,2,13,1,0,0,14,6,3,0,2,0,1,9,1,0.275,0.296,0.571,2,0.353,0.000,1,18,11,1.64,0,0.22,3.51,0.020,4.0,0.202
김태완,74158,LG,0.254,72,162,142,21,36,11,0,4,59,19,3,2,13,0,2,34,1,0.415,0.321,0.736,8,0.219,0.000,15,30,44,0.68,0,0.38,3.80,0.162,19.3,0.248
서동욱,73606,LG,0.244,11,47,45,5,11,1,0,2,18,4,0,0,2,0,0,15,1,0.400,0.277,0.677,3,0.222,0.000,3,5,14,0.36,0,0.13,3.87,0.156,4.7,0.225
오지환,79109,LG,0.241,125,417,352,59,85,13,6,13,149,61,7,7,44,0,7,137,1,0.423,0.332,0.755,17,0.267,0.429,32,76,61,1.25,0,0.32,4.13,0.182,57.2,0.255
김준호,77156,LG,0.222,21,47,45,4,10,1,1,0,13,3,0,0,2,0,0,14,1,0.289,0.255,0.544,0,0.222,0.250,2,16,5,3.20,0,0.14,3.72,0.067,2.8,0.187
정주현,79150,LG,0.222,8,11,9,0,2,0,0,0,2,2,0,1,1,0,0,4,0,0.222,0.273,0.495,0,0.500,0.000,0,2,2,1.00,0,0.25,5.00,0.000,0.9,0.178
