선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이병규,97109,LG,0.297,120,515,478,51,142,29,1,7,194,55,1,1,31,5,4,65,8,0.406,0.344,0.750,46,0.298,0.000,37,155,117,1.32,0,0.48,3.34,0.109,62.5,0.256
박가람,75174,LG,0.294,6,21,17,2,5,0,0,0,5,1,3,0,0,0,1,4,0,0.294,0.333,0.627,1,0.250,0.000,0,3,5,0.60,0,0.00,2.57,0.000,2.0,0.223
박용택,72133,LG,0.294,126,534,476,69,140,26,3,16,220,64,1,4,50,6,2,93,7,0.462,0.361,0.823,37,0.236,0.500,45,130,117,1.11,0,0.54,3.86,0.168,81.0,0.278
마해영,95549,LG,0.270,80,316,282,30,76,12,2,5,107,28,1,4,24,2,5,54,7,0.379,0.333,0.712,22,0.197,0.000,19,81,75,1.08,0,0.44,3.65,0.110,35.9,0.245
최승환,70122,LG,0.263,31,62,57,4,15,3,0,1,21,5,0,0,4,0,1,15,0,0.368,0.323,0.691,1,0.231,0.000,4,13,14,0.93,0,0.27,3.81,0.105,6.9,0.237
정의윤,75151,LG,0.259,82,258,239,28,62,8,1,6,90,26,1,0,13,0,5,39,7,0.377,0.311,0.688,18,0.254,0.143,15,71,67,1.06,0,0.33,3.47,0.117,26.4,0.234
이대형,73153,LG,0.258,87,169,155,23,40,3,0,0,43,4,9,0,5,0,0,35,1,0.277,0.281,0.558,8,0.360,0.385,3,59,21,2.81,0,0.14,3.27,0.019,11.9,0.196
최길성,70649,LG,0.256,83,283,250,23,64,15,2,4,95,33,1,3,27,0,2,53,5,0.380,0.330,0.710,17,0.277,0.111,21,62,74,0.84,0,0.51,3.79,0.124,32.9,0.244
이종열,91015,LG,0.252,96,300,262,25,66,11,2,3,90,31,16,2,18,0,2,36,5,0.344,0.303,0.647,18,0.315,0.357,16,93,69,1.35,0,0.50,3.49,0.092,27.7,0.222
조인성,98144,LG,0.245,112,362,326,37,80,18,0,10,128,38,6,2,28,5,0,30,11,0.393,0.303,0.696,19,0.235,0.000,28,93,125,0.74,0,0.93,3.59,0.147,36.6,0.235
박기남,74103,LG,0.243,74,174,152,19,37,2,0,4,51,15,7,1,14,0,0,29,1,0.336,0.305,0.641,6,0.194,0.250,6,47,40,1.18,0,0.48,3.76,0.092,17.2,0.221
최만호,97351,LG,0.240,46,59,50,5,12,1,0,3,22,4,3,0,4,0,2,18,1,0.440,0.321,0.761,4,0.143,0.100,4,11,9,1.22,0,0.22,4.15,0.200,7.6,0.254
안재만,97157,LG,0.236,81,193,174,15,41,14,0,3,64,19,7,2,10,0,0,38,5,0.368,0.274,0.642,9,0.188,0.150,17,51,46,1.11,0,0.26,3.80,0.132,17.1,0.215
권용관,95158,LG,0.234,79,240,209,26,49,4,1,3,64,18,13,1,13,1,4,37,4,0.306,0.291,0.597,10,0.171,0.000,8,66,58,1.14,0,0.35,3.54,0.072,19.3,0.207
추승우,72139,LG,0.231,38,58,52,7,12,2,0,0,14,5,0,2,2,0,2,8,0,0.269,0.276,0.545,1,0.200,0.227,2,21,13,1.62,0,0.25,3.26,0.038,5.1,0.191
이성열,73136,LG,0.217,56,143,120,13,26,8,0,2,40,13,1,3,11,0,8,46,2,0.333,0.317,0.650,5,0.233,0.214,10,26,25,1.04,0,0.24,3.97,0.117,14.7,0.226
박경수,73113,LG,0.210,107,383,329,32,69,6,2,6,97,28,11,3,36,0,4,72,6,0.295,0.293,0.588,13,0.197,0.000,14,83,108,0.77,0,0.50,3.97,0.085,31.8,0.206
오태근,72169,LG,0.200,70,201,175,20,35,11,2,1,53,8,5,1,14,0,6,35,2,0.303,0.281,0.584,11,0.250,0.250,14,64,42,1.52,0,0.40,3.56,0.103,15.9,0.202
서용빈,94162,LG,0.192,32,81,73,7,14,4,0,1,21,9,2,1,5,0,0,13,2,0.288,0.241,0.529,0,0.200,0.400,5,26,21,1.24,0,0.38,3.74,0.096,4.2,0.180
최동수,94132,LG,0.190,54,111,100,5,19,2,0,1,24,13,1,2,7,0,1,21,5,0.240,0.245,0.485,3,0.235,0.217,3,35,27,1.30,0,0.33,3.48,0.050,5.1,0.170
김우석,72108,LG,0.167,31,27,24,0,4,0,0,0,4,0,1,0,2,0,0,8,1,0.167,0.231,0.398,1,0.000,0.000,0,6,6,1.00,0,0.25,4.00,0.000,0.5,0.146
박병호,75125,LG,0.162,48,142,130,7,21,2,0,5,38,13,1,0,9,0,2,42,4,0.292,0.227,0.519,2,0.156,0.000,7,31,36,0.86,0,0.21,4.21,0.131,7.0,0.175
이학준,74148,LG,0.148,14,28,27,4,4,0,0,0,4,0,1,0,0,0,0,6,0,0.148,0.148,0.296,1,0.000,0.000,0,8,9,0.89,0,0.00,3.21,0.000,0.1,0.104
이병규,76100,LG,0.125,7,8,8,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.125,0.125,0.250,0,0.000,0.200,0,3,3,1.00,0,0.00,2.50,0.000,-0.5,0.088
안치용,72161,LG,0.071,20,31,28,2,2,0,0,0,2,0,0,0,3,0,0,8,0,0.071,0.161,0.232,0,0.000,0.000,0,5,13,0.38,0,0.38,3.77,0.000,-0.4,0.090
