선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
박용택,72133,LG,0.372,111,506,452,91,168,31,5,18,263,74,3,9,36,2,6,63,15,0.582,0.417,0.999,51,0.402,1.000,54,110,120,0.92,0,0.57,3.53,0.210,99.4,0.333
박영복,72154,LG,0.357,13,16,14,2,5,0,0,0,5,1,1,0,1,0,0,6,1,0.357,0.400,0.757,1,0.250,0.000,0,2,1,2.00,0,0.17,3.69,0.000,1.5,0.269
윤진호,79198,LG,0.333,3,8,6,1,2,1,0,0,3,2,1,0,1,0,0,1,2,0.500,0.429,0.929,1,0.667,0.000,1,3,0,-,0,1.00,4.50,0.167,0.5,0.318
페타지니,78129,LG,0.332,115,498,388,62,129,16,0,26,223,100,0,6,97,9,7,70,7,0.575,0.468,1.043,33,0.350,0.000,42,100,95,1.05,0,1.39,3.93,0.242,103.1,0.354
김정민,93112,LG,0.320,26,74,50,8,16,2,0,0,18,4,10,1,12,0,1,7,1,0.360,0.453,0.813,3,0.300,0.000,2,20,8,2.50,0,1.71,3.80,0.040,9.8,0.294
정성훈,99606,LG,0.301,121,494,419,62,126,19,2,10,179,70,8,4,59,2,4,46,10,0.427,0.389,0.816,36,0.338,0.500,31,137,114,1.20,0,1.28,3.87,0.126,71.2,0.282
이진영,99810,LG,0.300,120,425,380,50,114,18,1,14,176,69,2,2,40,7,1,30,19,0.463,0.366,0.829,31,0.302,0.450,33,122,116,1.05,0,1.33,3.60,0.163,57.8,0.280
최동수,94132,LG,0.296,108,386,338,43,100,16,1,13,157,65,3,7,34,3,4,58,20,0.464,0.360,0.824,27,0.240,0.412,30,94,93,1.01,0,0.59,3.57,0.169,52.5,0.278
이대형,73153,LG,0.280,133,597,521,92,146,10,2,2,166,41,22,4,50,1,0,77,8,0.319,0.341,0.660,40,0.250,0.000,14,228,74,3.08,0,0.65,3.64,0.038,65.9,0.233
박종호,92906,LG,0.267,62,190,161,16,43,5,1,1,53,11,5,1,22,0,1,19,1,0.329,0.357,0.686,9,0.167,0.154,7,69,31,2.23,0,1.16,4.15,0.062,21.3,0.243
김태군,78122,LG,0.250,54,118,108,7,27,2,1,0,31,5,7,0,2,0,1,18,4,0.287,0.270,0.557,4,0.214,0.000,3,42,21,2.00,0,0.11,3.16,0.037,6.9,0.193
권용관,95158,LG,0.247,128,431,381,45,94,15,3,7,136,34,13,2,28,0,7,67,11,0.357,0.309,0.666,19,0.187,0.400,25,112,110,1.02,0,0.42,3.58,0.110,41.2,0.228
박경수,73113,LG,0.238,106,344,269,45,64,12,0,8,100,31,12,2,54,0,7,55,5,0.372,0.377,0.749,17,0.177,0.000,20,75,77,0.97,0,0.98,4.09,0.134,43.2,0.263
안치용,72161,LG,0.237,90,256,224,29,53,5,1,5,75,30,3,1,27,1,1,47,3,0.335,0.320,0.655,9,0.269,0.304,11,40,85,0.47,0,0.57,4.12,0.098,25.8,0.228
손인호,98538,LG,0.226,61,93,84,3,19,3,1,0,24,8,1,0,8,0,0,15,1,0.286,0.293,0.579,3,0.240,0.133,4,23,27,0.85,0,0.53,3.97,0.060,6.3,0.203
박병호,75125,LG,0.218,68,213,188,28,41,7,0,9,75,25,0,1,20,1,4,70,3,0.399,0.305,0.704,12,0.220,0.091,16,38,39,0.97,0,0.29,4.18,0.181,24.1,0.237
조인성,98144,LG,0.214,95,300,266,35,57,10,1,14,111,36,3,2,28,1,1,53,10,0.417,0.290,0.707,9,0.176,0.333,25,61,97,0.63,0,0.53,3.78,0.203,31.5,0.235
박용근,77104,LG,0.213,101,150,127,33,27,5,2,1,39,9,2,2,15,0,4,29,1,0.307,0.311,0.618,6,0.156,0.333,8,38,35,1.09,0,0.52,4.17,0.094,15.8,0.217
김태완,74158,LG,0.212,40,43,33,10,7,2,0,0,9,5,0,1,9,0,0,6,1,0.273,0.372,0.645,1,0.250,0.000,2,6,15,0.40,0,1.50,4.00,0.061,5.2,0.236
곽용섭,73455,LG,0.200,6,16,15,0,3,1,0,0,4,0,0,0,1,0,0,5,0,0.267,0.250,0.517,1,0.167,0.333,1,3,4,0.75,0,0.20,3.56,0.067,0.9,0.179
이종열,91015,LG,0.200,12,16,15,2,3,0,0,0,3,0,0,0,1,1,0,3,1,0.200,0.250,0.450,1,0.000,0.250,0,6,3,2.00,0,0.33,3.13,0.000,0.3,0.163
이병규,76100,LG,0.176,16,21,17,0,3,2,0,0,5,4,0,0,4,0,0,10,0,0.294,0.333,0.627,0,0.167,0.200,2,2,2,1.00,0,0.40,4.48,0.118,2.0,0.223
오지환,79109,LG,0.111,5,10,9,1,1,0,0,0,1,1,0,0,1,0,0,5,0,0.111,0.200,0.311,0,0.000,0.000,0,1,2,0.50,0,0.20,4.30,0.000,0.1,0.118
임도현,78128,LG,0.111,15,11,9,1,1,0,0,0,1,0,1,0,1,0,0,5,0,0.111,0.200,0.311,0,0.000,0.000,0,1,2,0.50,0,0.20,4.18,0.000,0.0,0.118
