선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
서성종,72822,LG,1.000,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,1.000,0,0,0,-,0,-,8.00,0.000,0.5,0.700
김광삼,99152,LG,0.385,13,13,13,0,5,1,0,0,6,1,0,0,0,0,0,3,0,0.462,0.385,0.847,0,0.200,0.400,1,3,2,1.50,0,0.00,3.46,0.077,1.7,0.289
페타지니,78129,LG,0.347,68,259,216,29,75,17,1,7,115,35,0,1,40,1,2,26,5,0.532,0.452,0.984,20,0.309,0.333,25,60,56,1.07,0,1.54,3.64,0.185,48.4,0.336
김태군,78122,LG,0.333,6,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,1.000,0.000,0,0,1,0.00,0,0.00,3.33,0.000,0.3,0.233
임도현,78128,LG,0.333,15,7,6,4,2,1,0,0,3,0,0,0,1,0,0,2,0,0.500,0.429,0.929,0,0.000,1.000,1,2,0,-,0,0.50,3.00,0.167,1.2,0.318
김정민,93112,LG,0.303,71,178,155,11,47,6,0,1,56,17,5,1,14,0,3,21,2,0.361,0.370,0.731,9,0.275,0.222,7,45,43,1.05,0,0.67,4.01,0.058,21.3,0.257
안치용,72161,LG,0.295,101,421,370,46,109,27,3,7,163,52,3,9,39,1,0,79,6,0.441,0.354,0.795,34,0.301,0.000,37,69,122,0.57,0,0.49,4.17,0.146,59.5,0.270
김준호,77156,LG,0.267,29,46,45,6,12,1,1,1,18,7,1,0,0,0,0,10,0,0.400,0.267,0.667,3,0.333,0.250,3,15,8,1.88,0,0.00,3.28,0.133,4.7,0.220
손인호,98538,LG,0.267,77,152,135,13,36,7,0,0,43,17,2,3,10,0,2,23,0,0.319,0.320,0.639,10,0.289,0.233,7,41,38,1.08,0,0.43,3.76,0.052,15.9,0.224
최동수,94132,LG,0.265,110,431,381,32,101,15,0,14,158,62,5,5,31,1,9,62,16,0.415,0.331,0.746,23,0.273,1.000,29,122,101,1.21,0,0.50,3.52,0.150,49.9,0.253
이대형,73153,LG,0.264,126,574,523,71,138,5,2,0,147,33,9,1,39,1,2,80,3,0.281,0.317,0.598,35,0.298,0.000,7,242,64,3.78,0,0.49,3.70,0.017,55.9,0.213
박경수,73113,LG,0.259,116,444,367,46,95,11,1,8,132,43,23,10,37,0,7,65,13,0.360,0.330,0.690,19,0.253,1.000,20,104,113,0.92,0,0.57,4.23,0.101,47.2,0.239
박용택,72133,LG,0.257,96,374,334,39,86,12,2,2,108,32,2,3,34,0,1,55,5,0.323,0.325,0.648,20,0.191,0.400,16,100,96,1.04,0,0.62,3.70,0.066,38.0,0.227
김상현,70646,LG,0.243,75,243,214,28,52,9,2,8,89,18,5,2,19,0,3,55,8,0.416,0.311,0.727,12,0.190,0.200,19,60,49,1.22,0,0.35,3.63,0.173,26.4,0.244
서동욱,73606,LG,0.243,27,82,70,9,17,1,1,3,29,9,0,0,8,0,4,23,1,0.414,0.354,0.768,2,0.167,0.000,5,18,12,1.50,0,0.35,3.76,0.171,10.8,0.263
김태완,74158,LG,0.242,37,82,66,10,16,2,1,0,20,1,5,1,8,0,1,16,1,0.303,0.329,0.632,3,0.182,0.250,3,18,17,1.06,0,0.50,3.79,0.061,7.6,0.224
이종열,91015,LG,0.232,81,303,271,24,63,7,3,1,79,26,4,6,17,0,5,29,5,0.292,0.284,0.576,13,0.194,0.000,11,93,92,1.01,0,0.59,3.84,0.059,24.3,0.201
이병규,76100,LG,0.231,33,86,78,7,18,6,1,1,29,9,1,0,5,0,2,23,3,0.372,0.294,0.666,3,0.278,0.111,8,18,19,0.95,0,0.22,3.85,0.141,7.5,0.225
권용관,95158,LG,0.228,76,230,206,15,47,6,2,1,60,14,12,3,6,0,3,32,5,0.291,0.257,0.548,12,0.190,0.000,9,80,50,1.60,0,0.19,3.50,0.063,14.6,0.188
