선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이대형,73153,LG,0.308,125,509,451,68,139,13,1,1,157,31,13,2,38,1,5,54,3,0.348,0.367,0.715,43,0.263,0.333,15,192,68,2.82,0,0.70,3.61,0.040,63.1,0.252
최동수,94132,LG,0.306,125,493,431,49,132,23,0,12,191,58,3,6,48,2,5,52,16,0.443,0.378,0.821,34,0.298,0.250,35,140,113,1.24,0,0.92,3.49,0.137,69.1,0.281
김용우,72131,LG,0.300,41,61,50,3,15,1,1,0,18,3,0,0,9,1,2,4,2,0.360,0.426,0.786,3,0.500,0.333,2,16,15,1.07,0,2.25,3.93,0.060,8.0,0.282
이종열,91015,LG,0.285,121,459,389,46,111,13,2,4,140,53,19,4,46,0,1,39,8,0.360,0.359,0.719,25,0.289,0.333,19,126,117,1.08,0,1.18,3.91,0.075,53.1,0.252
발데스,77157,LG,0.283,116,512,435,50,123,15,0,13,177,72,0,5,70,4,2,49,14,0.407,0.381,0.788,33,0.278,0.000,28,132,136,0.97,0,1.43,4.06,0.124,69.7,0.273
조인성,98144,LG,0.282,124,464,419,44,118,24,0,13,181,73,6,5,30,3,4,61,8,0.432,0.332,0.764,33,0.284,0.000,37,96,149,0.64,0,0.49,3.50,0.150,59.2,0.257
정의윤,75151,LG,0.280,88,208,193,22,54,8,1,3,73,20,2,2,11,3,0,22,7,0.378,0.316,0.694,11,0.304,0.250,12,61,58,1.05,0,0.50,3.34,0.098,20.9,0.237
박용택,72133,LG,0.278,126,532,479,69,133,24,4,14,207,66,4,5,43,6,1,83,7,0.432,0.335,0.767,35,0.292,0.000,42,136,132,1.03,0,0.52,3.79,0.154,72.1,0.259
오태근,72169,LG,0.255,68,63,55,9,14,2,0,0,16,1,2,0,6,0,0,15,0,0.291,0.328,0.619,1,0.063,0.444,2,17,9,1.89,0,0.40,3.52,0.036,5.1,0.220
최승환,70122,LG,0.250,22,23,20,1,5,1,0,0,6,0,2,0,1,0,0,1,0,0.300,0.286,0.586,1,0.000,1.000,1,7,7,1.00,0,1.00,3.83,0.050,1.8,0.204
이성열,73136,LG,0.248,75,158,141,20,35,6,2,1,48,14,2,1,9,1,5,51,2,0.340,0.314,0.654,5,0.233,0.270,9,32,24,1.33,0,0.18,3.86,0.092,16.2,0.226
권용관,95158,LG,0.241,121,398,349,41,84,12,3,4,114,36,16,3,26,1,4,67,14,0.327,0.298,0.625,18,0.223,0.000,19,117,84,1.39,0,0.39,3.76,0.086,33.0,0.216
박경수,73113,LG,0.238,115,295,248,32,59,8,3,3,82,19,8,1,33,1,5,42,9,0.331,0.338,0.669,16,0.250,0.250,14,80,68,1.18,0,0.79,4.09,0.093,29.4,0.235
김상현,70646,LG,0.235,121,434,378,44,89,27,0,7,137,41,10,3,33,0,10,85,12,0.362,0.311,0.673,24,0.239,0.333,34,125,82,1.52,0,0.39,3.91,0.127,43.1,0.230
안치용,72161,LG,0.222,12,19,18,2,4,1,0,0,5,1,0,0,1,0,0,4,0,0.278,0.263,0.541,0,0.250,0.500,1,4,6,0.67,0,0.25,4.00,0.056,1.4,0.188
손인호,98538,LG,0.216,39,102,88,11,19,3,1,1,27,11,2,3,9,1,0,9,3,0.307,0.280,0.587,2,0.174,0.375,5,27,36,0.75,0,1.00,3.75,0.091,8.3,0.203
황선일,76404,LG,0.181,44,84,72,8,13,3,1,0,18,6,1,1,8,0,2,19,1,0.250,0.277,0.527,2,0.111,0.095,4,17,24,0.71,0,0.42,4.10,0.069,5.7,0.187
박용근,77104,LG,0.152,67,38,33,9,5,1,0,0,6,0,0,0,4,0,1,9,1,0.182,0.263,0.445,0,0.000,0.200,1,12,7,1.71,0,0.44,4.03,0.030,1.5,0.164
안재만,97157,LG,0.100,10,10,10,2,1,1,0,0,2,0,0,0,0,0,0,5,0,0.200,0.100,0.300,0,0.000,0.143,1,1,3,0.33,0,0.00,3.90,0.100,-0.1,0.095
