선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이병규,97109,LG,1.000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,1.000,1.000,0,0,0,-,0,-,2.00,0.000,0.5,0.700
조윤준,62147,LG,1.000,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000,0,0,0,-,0,-,3.00,0.000,0.5,0.700
박용택,72133,LG,0.346,138,578,509,84,176,24,0,11,233,90,0,7,58,5,4,71,13,0.458,0.412,0.870,52,0.376,0.250,35,145,124,1.17,10,0.82,3.89,0.112,90.7,0.300
백창수,60100,LG,0.333,10,21,18,4,6,2,0,1,11,3,0,0,2,0,1,6,1,0.611,0.429,1.040,2,0.333,0.250,3,3,3,1.00,0,0.33,4.19,0.278,3.6,0.346
손주인,72456,LG,0.322,122,409,354,47,114,20,3,2,146,39,12,4,33,0,6,35,6,0.412,0.385,0.797,30,0.241,0.000,25,91,118,0.77,3,0.94,3.86,0.090,55.6,0.276
정성훈,99606,LG,0.322,126,418,370,58,119,22,1,6,161,64,5,5,33,1,5,59,9,0.435,0.380,0.815,31,0.321,0.250,29,118,79,1.49,4,0.56,4.02,0.114,59.2,0.280
김용의,78217,LG,0.318,105,347,308,62,98,18,4,1,127,20,4,0,35,0,0,64,6,0.412,0.388,0.800,32,0.290,0.250,23,90,56,1.61,0,0.55,3.85,0.094,47.7,0.278
채은성,79192,LG,0.313,128,451,403,64,126,20,3,9,179,81,2,8,31,0,7,75,9,0.444,0.365,0.809,39,0.346,0.333,32,111,99,1.12,10,0.41,3.79,0.132,64.5,0.275
히메네스,65103,LG,0.308,135,579,523,101,161,36,0,26,275,102,1,6,39,2,10,67,8,0.526,0.363,0.889,40,0.304,0.000,62,117,184,0.64,7,0.58,3.67,0.218,95.9,0.295
이천웅,61186,LG,0.293,103,320,276,38,81,10,1,6,111,41,6,1,34,0,3,49,3,0.402,0.376,0.778,22,0.307,0.300,17,83,64,1.30,3,0.69,3.91,0.109,41.2,0.270
문선재,79113,LG,0.288,52,127,111,28,32,3,2,7,60,16,5,1,10,0,0,29,1,0.541,0.344,0.885,9,0.226,0.333,12,17,34,0.50,0,0.34,3.99,0.252,21.5,0.290
이형종,78135,LG,0.282,61,147,124,14,35,4,2,1,46,14,5,1,15,0,2,20,3,0.371,0.366,0.737,11,0.318,0.211,7,35,35,1.00,2,0.75,3.84,0.089,17.7,0.257
오지환,79109,LG,0.280,121,472,393,73,110,14,5,20,194,78,2,5,65,0,7,97,7,0.494,0.387,0.881,29,0.266,0.250,39,101,90,1.12,3,0.67,4.22,0.214,77.3,0.298
양석환,64153,LG,0.276,80,215,203,24,56,10,1,6,86,37,3,2,6,0,1,48,1,0.424,0.297,0.721,12,0.301,0.286,17,33,68,0.49,4,0.13,3.91,0.148,26.2,0.240
이병규,76100,LG,0.272,103,350,290,43,79,12,2,7,116,37,0,3,47,1,10,81,4,0.400,0.389,0.789,18,0.214,0.059,21,57,76,0.75,4,0.58,4.10,0.128,48.9,0.275
안익훈,65115,LG,0.267,68,52,45,13,12,0,1,0,14,4,1,0,6,0,0,9,0,0.311,0.353,0.664,0,0.375,0.250,1,13,11,1.18,0,0.67,4.85,0.044,5.4,0.237
유강남,61102,LG,0.266,100,297,263,28,70,7,0,8,101,47,4,6,17,0,7,48,6,0.384,0.321,0.705,20,0.316,0.167,15,56,95,0.59,7,0.35,3.63,0.118,34.6,0.240
임훈,74823,LG,0.261,60,198,180,20,47,4,0,1,54,14,4,0,12,0,2,26,6,0.300,0.314,0.614,13,0.250,0.000,5,66,41,1.61,0,0.46,3.87,0.039,16.0,0.216
박재욱,64100,LG,0.255,26,50,47,5,12,2,0,0,14,4,1,0,2,0,0,9,3,0.298,0.286,0.584,3,0.250,0.000,2,19,7,2.71,0,0.22,3.64,0.043,2.8,0.203
서상우,62164,LG,0.252,56,137,111,18,28,5,0,4,45,12,0,0,25,1,1,37,1,0.405,0.394,0.799,7,0.200,0.160,9,22,24,0.92,0,0.68,4.26,0.153,19.7,0.279
정주현,79150,LG,0.222,99,257,225,30,50,12,1,1,67,22,2,2,28,0,0,66,1,0.298,0.306,0.604,11,0.160,0.500,14,66,45,1.47,3,0.42,3.93,0.076,22.1,0.212
윤진호,79198,LG,0.190,34,23,21,3,4,0,0,0,4,0,2,0,0,0,0,6,1,0.190,0.190,0.380,1,0.000,0.000,0,8,3,2.67,0,0.00,3.78,0.000,0.3,0.133
강승호,63123,LG,0.184,18,41,38,4,7,3,0,0,10,3,0,1,2,0,0,12,0,0.263,0.220,0.483,1,0.222,1.000,3,9,11,0.82,0,0.17,4.17,0.079,2.3,0.165
정상호,71842,LG,0.182,77,159,132,12,24,5,0,1,32,10,4,2,17,0,4,39,2,0.242,0.290,0.532,4,0.136,0.000,6,31,40,0.78,2,0.44,4.05,0.061,11.0,0.191
황목치승,63077,LG,0.179,48,39,39,7,7,3,0,0,10,4,0,0,0,0,0,9,0,0.256,0.179,0.435,0,0.375,0.000,3,15,8,1.88,0,0.00,3.72,0.077,0.9,0.145
최경철,73824,LG,0.156,29,52,45,3,7,2,0,0,9,2,2,0,4,0,1,16,0,0.200,0.240,0.440,0,0.091,1.000,2,12,10,1.20,0,0.25,4.08,0.044,2.2,0.158
장준원,64115,LG,0.077,14,15,13,2,1,0,0,0,1,0,0,0,2,0,0,3,0,0.077,0.200,0.277,0,0.000,0.000,0,4,5,0.80,0,0.67,3.73,0.000,0.1,0.109
김대현,66145,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김지성,62007,LG,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0,0.000,0.000,0,3,0,-,0,-,3.33,0.000,-0.6,0.000
박성준,65120,LG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.000
소사,62698,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
