선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이병규,97109,LG,0.323,129,562,496,95,160,26,2,14,232,64,3,1,50,1,12,72,14,0.468,0.397,0.865,45,0.280,0.333,42,167,98,1.70,0,0.69,3.74,0.145,85.6,0.296
김재현,94107,LG,0.300,120,458,373,56,112,18,3,14,178,62,0,7,66,5,12,58,10,0.477,0.415,0.892,29,0.274,0.600,35,111,99,1.12,0,1.14,4.03,0.177,75.6,0.306
박용택,72133,LG,0.300,109,435,393,51,118,15,2,16,185,58,6,1,32,3,3,68,4,0.471,0.357,0.828,36,0.294,0.125,33,116,92,1.26,0,0.47,3.68,0.170,64.4,0.278
마틴,74125,LG,0.291,107,420,358,45,104,16,4,9,155,52,0,5,51,3,6,57,7,0.433,0.383,0.816,26,0.312,0.000,29,95,107,0.89,0,0.89,3.63,0.142,62.5,0.281
박경수,73113,LG,0.268,92,388,328,50,88,15,0,6,121,33,4,3,40,1,13,72,6,0.369,0.367,0.736,21,0.263,0.000,21,79,92,0.86,0,0.56,4.08,0.101,47.1,0.257
김정민,93112,LG,0.268,61,105,97,10,26,3,0,1,32,15,3,3,1,0,1,23,1,0.330,0.275,0.605,6,0.310,0.235,4,27,24,1.13,0,0.04,3.50,0.062,9.2,0.206
최동수,94132,LG,0.257,123,414,381,49,98,22,0,15,165,57,4,4,23,3,2,51,15,0.433,0.300,0.733,20,0.265,0.333,37,136,100,1.36,0,0.45,3.45,0.176,46.2,0.243
이종열,91015,LG,0.254,106,357,303,34,77,9,2,1,93,22,15,0,34,0,5,45,3,0.307,0.339,0.646,19,0.288,0.111,12,96,85,1.13,0,0.76,3.71,0.053,33.6,0.229
조인성,98144,LG,0.254,129,432,386,40,98,16,0,8,138,49,3,4,36,0,3,63,9,0.358,0.319,0.677,22,0.255,0.000,24,103,126,0.82,0,0.57,3.59,0.104,43.9,0.233
최만호,97351,LG,0.253,112,202,170,24,43,6,4,1,60,34,8,2,13,0,9,41,0,0.353,0.335,0.688,10,0.388,0.500,11,39,49,0.80,0,0.32,3.73,0.100,22.5,0.239
한규식,99554,LG,0.242,45,72,66,8,16,1,0,0,17,4,3,1,1,0,1,16,0,0.258,0.261,0.519,3,0.214,0.333,1,20,15,1.33,0,0.06,4.08,0.015,4.4,0.182
김상현,70646,LG,0.242,100,316,277,37,67,10,2,9,108,35,3,1,28,2,7,77,11,0.390,0.326,0.716,18,0.210,0.267,21,84,50,1.68,0,0.36,3.74,0.148,33.5,0.244
박기남,74103,LG,0.235,38,38,34,4,8,0,0,0,8,3,0,0,4,0,0,11,0,0.235,0.316,0.551,1,0.300,0.250,0,8,7,1.14,0,0.36,3.76,0.000,2.9,0.201
권용관,95158,LG,0.235,124,341,285,34,67,5,5,2,88,25,14,2,27,0,13,81,5,0.309,0.327,0.636,12,0.261,0.000,12,77,62,1.24,0,0.33,4.10,0.074,32.0,0.224
안상준,95666,LG,0.182,14,23,22,2,4,0,0,0,4,0,0,0,1,0,0,5,1,0.182,0.217,0.399,0,0.000,0.000,0,12,1,12.00,0,0.20,3.43,0.000,0.3,0.143
홍현우,90695,LG,0.179,39,107,95,11,17,5,0,2,28,12,2,3,7,0,0,31,0,0.295,0.229,0.524,2,0.118,0.182,7,31,19,1.63,0,0.23,4.16,0.116,7.8,0.177
김우석,72108,LG,0.174,43,51,46,8,8,2,0,1,13,2,1,0,3,0,1,10,0,0.283,0.240,0.523,2,0.182,0.000,3,17,11,1.55,0,0.30,4.04,0.109,3.3,0.179
양현석,70608,LG,0.172,52,64,58,4,10,4,0,2,20,12,0,1,4,0,1,14,1,0.345,0.234,0.579,0,0.240,0.235,6,20,15,1.33,0,0.29,4.33,0.172,5.0,0.192
최길성,70649,LG,0.161,16,35,31,3,5,0,0,1,8,4,0,0,4,0,0,11,1,0.258,0.257,0.515,0,0.125,0.167,1,11,4,2.75,0,0.36,4.34,0.097,2.0,0.180
