선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이병규,97109,LG,0.348,98,401,374,39,130,19,3,5,170,74,0,3,22,2,2,40,10,0.455,0.384,0.839,35,0.426,0.000,27,113,94,1.20,0,0.55,3.42,0.107,58.3,0.287
이진영,99810,LG,0.329,106,411,368,41,121,26,1,3,158,62,1,3,37,4,2,42,6,0.429,0.390,0.819,32,0.345,0.667,30,105,103,1.02,0,0.88,3.55,0.101,59.3,0.283
박용택,72133,LG,0.328,125,539,476,79,156,22,4,7,207,67,0,7,52,1,4,71,5,0.435,0.393,0.828,47,0.322,0.000,33,126,130,0.97,0,0.73,3.86,0.107,81.7,0.286
정성훈,99606,LG,0.312,121,477,407,64,127,22,1,9,178,62,0,4,59,0,7,58,12,0.437,0.405,0.842,33,0.299,0.167,32,120,106,1.13,0,1.02,3.95,0.125,71.6,0.292
이병규,76100,LG,0.291,73,202,172,24,50,6,1,2,64,26,1,0,26,0,3,47,0,0.372,0.393,0.765,14,0.351,0.364,9,39,36,1.08,0,0.55,3.95,0.081,27.1,0.270
김용의,78217,LG,0.276,109,348,301,42,83,6,5,5,114,34,10,3,34,2,0,58,6,0.379,0.346,0.725,17,0.291,0.250,16,90,73,1.23,0,0.59,3.86,0.103,42.3,0.250
정의윤,75151,LG,0.272,116,405,367,42,100,15,5,5,140,47,1,3,26,2,8,45,10,0.381,0.332,0.713,27,0.281,0.071,25,107,118,0.91,0,0.58,3.55,0.109,44.8,0.245
문선재,79113,LG,0.267,93,240,217,31,58,10,1,4,82,25,6,1,13,0,3,71,1,0.378,0.316,0.694,15,0.313,0.278,15,42,47,0.89,0,0.18,3.63,0.111,26.1,0.237
손주인,72456,LG,0.265,125,423,351,42,93,17,3,3,125,41,20,6,40,0,6,63,8,0.356,0.345,0.701,23,0.284,0.000,23,99,102,0.97,0,0.63,3.94,0.091,46.4,0.244
현재윤,72427,LG,0.260,53,126,100,10,26,5,0,1,34,8,13,0,10,0,3,14,3,0.340,0.345,0.685,2,0.231,0.500,6,36,24,1.50,0,0.71,3.38,0.080,11.6,0.240
오지환,79109,LG,0.256,124,514,441,81,113,20,8,9,176,47,7,3,54,0,9,113,7,0.399,0.347,0.746,26,0.211,0.500,37,100,118,0.85,0,0.48,4.08,0.143,66.6,0.256
최경철,73824,LG,0.245,38,65,53,6,13,2,1,0,17,5,5,1,4,0,2,17,0,0.321,0.317,0.638,0,0.063,0.000,3,12,12,1.00,0,0.24,3.78,0.075,6.0,0.223
이대형,73153,LG,0.237,102,204,177,36,42,5,1,1,52,10,5,2,19,0,1,45,1,0.294,0.312,0.606,10,0.178,0.154,7,57,35,1.63,0,0.42,3.78,0.056,17.9,0.214
권용관,95158,LG,0.231,68,122,104,19,24,6,0,4,42,13,5,0,12,0,1,29,1,0.404,0.316,0.720,7,0.333,0.167,10,18,33,0.55,0,0.41,3.99,0.173,14.1,0.243
양영동,76459,LG,0.231,48,45,39,12,9,1,0,0,10,2,3,0,3,0,0,13,0,0.256,0.286,0.542,0,0.182,0.200,1,5,12,0.42,0,0.23,3.89,0.026,2.5,0.193
정주현,79150,LG,0.217,61,104,83,21,18,4,2,0,26,15,4,1,16,0,0,19,1,0.313,0.340,0.653,4,0.286,0.600,6,26,21,1.24,0,0.84,3.84,0.096,11.1,0.231
윤요섭,78892,LG,0.204,89,228,186,20,38,8,1,1,51,30,9,4,23,0,6,32,6,0.274,0.306,0.580,6,0.309,0.000,10,58,62,0.94,0,0.72,3.80,0.070,17.5,0.206
조윤준,62147,LG,0.200,19,32,30,3,6,0,1,0,8,5,1,0,0,0,1,9,1,0.267,0.226,0.493,1,0.250,0.000,1,10,5,2.00,0,0.00,3.81,0.067,1.3,0.168
김재민,63125,LG,0.125,10,8,8,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0.125,0.125,0.250,0,0.000,0.000,0,1,3,0.33,0,0.00,3.00,0.000,-0.5,0.088
