선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
양원혁,64117,LG,0.500,3,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0.500,0.500,1.000,0,0.000,1.000,0,1,0,-,0,-,3.00,0.000,0.4,0.350
서상우,62164,LG,0.340,58,171,159,29,54,8,0,6,80,22,0,0,9,0,3,31,2,0.503,0.386,0.889,14,0.205,0.267,14,36,38,0.95,3,0.29,4.15,0.164,28.6,0.299
안익훈,65115,LG,0.339,50,74,62,9,21,2,1,0,25,3,3,0,9,0,0,10,1,0.403,0.423,0.826,3,0.133,0.143,3,18,13,1.38,0,0.90,4.18,0.065,10.4,0.291
강병의,61108,LG,0.333,8,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.000,0.000,0,1,0,-,0,0.00,4.00,0.000,-0.1,0.233
한나한,65104,LG,0.327,32,126,107,17,35,9,0,4,56,22,1,3,12,0,3,31,4,0.523,0.400,0.923,9,0.345,0.000,13,24,20,1.20,3,0.39,4.38,0.196,21.3,0.311
박용택,72133,LG,0.326,128,533,487,66,159,28,2,18,245,83,1,7,34,1,4,73,12,0.503,0.370,0.873,50,0.357,0.000,48,127,135,0.94,10,0.47,3.77,0.177,85.3,0.292
백창수,60100,LG,0.323,25,36,31,4,10,4,0,0,14,0,2,0,3,0,0,3,0,0.452,0.382,0.834,2,0.000,0.000,4,8,10,0.80,0,1.00,3.39,0.129,5.1,0.285
히메네스,65103,LG,0.312,70,299,279,37,87,17,2,11,141,46,0,4,12,1,4,48,4,0.505,0.344,0.849,23,0.238,0.000,30,40,108,0.37,2,0.25,3.73,0.194,47.1,0.281
정성훈,99606,LG,0.284,117,440,363,47,103,16,1,9,148,45,6,4,54,5,13,65,9,0.408,0.392,0.800,27,0.294,0.615,26,106,93,1.14,5,0.83,3.97,0.124,61.2,0.278
임훈,74823,LG,0.278,88,296,252,44,70,12,1,1,87,24,7,2,26,0,9,44,5,0.345,0.363,0.708,17,0.241,0.182,14,73,67,1.09,0,0.59,3.70,0.067,33.4,0.250
오지환,79109,LG,0.278,138,566,497,76,138,41,4,11,220,56,3,3,59,1,4,121,2,0.443,0.357,0.800,39,0.264,0.000,56,117,124,0.94,9,0.49,4.29,0.165,80.4,0.271
나성용,61742,LG,0.274,40,79,73,7,20,2,0,3,31,9,0,0,4,0,2,29,2,0.425,0.329,0.754,6,0.250,0.273,5,11,13,0.85,0,0.14,3.94,0.151,9.6,0.254
유강남,61102,LG,0.272,126,313,279,26,76,11,1,8,113,37,7,1,19,0,7,55,10,0.405,0.333,0.738,18,0.244,0.167,20,68,81,0.84,4,0.35,3.74,0.133,35.6,0.251
황목치승,63077,LG,0.268,24,74,71,13,19,3,1,0,24,8,0,1,2,0,0,10,2,0.338,0.284,0.622,4,0.273,0.000,4,25,18,1.39,2,0.20,3.62,0.070,6.6,0.212
이민재,61194,LG,0.267,28,34,30,6,8,1,0,0,9,4,1,1,1,0,1,8,0,0.300,0.303,0.603,1,0.286,0.000,1,8,7,1.14,0,0.13,3.68,0.033,2.9,0.211
양석환,64153,LG,0.260,125,384,358,36,93,22,1,8,141,48,5,3,18,2,0,75,6,0.394,0.293,0.687,21,0.252,0.222,31,73,120,0.61,4,0.24,3.99,0.134,39.1,0.230
