선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김주성,66162,LG,1.000,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000,0,0,0,-,0,-,6.00,0.000,0.5,0.700
정찬헌,78148,LG,1.000,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1.000,1.000,2.000,0,1.000,0.000,0,0,0,-,0,-,1.00,0.000,0.5,0.700
박용택,72133,LG,0.344,138,596,509,83,175,23,2,14,244,90,0,9,72,6,6,88,13,0.479,0.424,0.903,51,0.364,0.000,39,128,127,1.01,12,0.82,4.08,0.136,100.6,0.311
윤진호,79198,LG,0.333,14,3,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.500,0.000,0,0,1,0.00,0,0.00,4.00,0.000,0.3,0.233
백창수,60100,LG,0.327,52,122,101,15,33,9,0,4,54,18,3,2,12,0,4,18,4,0.535,0.412,0.947,6,0.400,0.316,13,19,33,0.58,2,0.67,4.01,0.208,21.0,0.319
안익훈,65115,LG,0.320,108,248,219,38,70,5,0,1,78,15,5,2,18,0,4,28,3,0.356,0.379,0.735,20,0.326,0.364,6,78,45,1.73,2,0.64,4.06,0.037,30.6,0.260
정성훈,99606,LG,0.312,115,321,276,32,86,14,0,6,118,30,1,2,36,2,6,49,4,0.428,0.400,0.828,23,0.222,0.296,20,68,75,0.91,3,0.73,3.96,0.116,47.4,0.287
김재율,61114,LG,0.304,75,198,181,21,55,9,0,6,82,28,4,1,10,0,2,35,8,0.453,0.345,0.798,14,0.260,0.100,15,49,43,1.14,2,0.29,3.69,0.149,24.8,0.269
임훈,74823,LG,0.293,42,85,82,8,24,1,0,0,25,7,0,0,2,0,1,16,3,0.305,0.318,0.623,5,0.136,0.188,1,24,18,1.33,1,0.13,4.51,0.012,6.3,0.219
이천웅,61186,LG,0.284,75,266,232,35,66,14,0,2,86,27,4,0,24,2,6,45,10,0.371,0.366,0.737,20,0.380,0.200,16,81,40,2.03,4,0.53,3.76,0.086,29.6,0.257
