선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
현재윤,72427,LG,0.533,14,16,15,3,8,2,0,0,10,2,0,0,1,0,0,3,0,0.667,0.563,1.230,1,0.333,0.333,2,2,2,1.00,0,0.33,4.94,0.133,4.1,0.420
박용택,72133,LG,0.343,124,549,464,71,159,24,2,9,214,73,2,7,75,3,1,65,15,0.461,0.430,0.891,49,0.398,0.500,35,138,109,1.27,6,1.15,3.99,0.119,88.1,0.309
정성훈,99606,LG,0.329,112,455,383,71,126,25,1,13,192,59,2,4,59,2,7,56,13,0.501,0.424,0.925,34,0.259,0.333,39,110,95,1.16,7,1.05,3.92,0.172,77.9,0.316
이진영,99810,LG,0.325,119,468,412,53,134,19,2,6,175,65,2,9,45,5,0,48,10,0.425,0.384,0.809,34,0.339,0.000,27,124,115,1.08,10,0.94,3.79,0.100,66.8,0.279
이병규,76100,LG,0.306,116,450,360,66,110,28,3,16,192,87,3,8,74,2,5,78,7,0.533,0.423,0.956,27,0.327,0.125,47,82,98,0.84,8,0.95,4.32,0.228,79.6,0.324
황목치승,63077,LG,0.304,37,51,46,11,14,0,1,0,16,3,4,0,1,0,0,9,1,0.348,0.319,0.667,3,0.286,0.500,1,13,10,1.30,1,0.11,3.84,0.043,4.4,0.231
손주인,72456,LG,0.290,120,400,341,50,99,11,0,5,125,30,17,4,30,0,8,42,8,0.367,0.358,0.725,28,0.288,0.400,16,111,93,1.19,1,0.71,4.04,0.076,46.7,0.253
채은성,79192,LG,0.277,62,197,159,18,44,11,1,1,60,15,2,5,21,0,10,36,3,0.377,0.385,0.762,9,0.265,0.000,13,35,49,0.71,0,0.58,3.92,0.101,26.6,0.268
조쉬벨,64154,LG,0.267,63,275,240,33,64,8,1,10,104,39,0,4,30,2,1,56,10,0.433,0.345,0.778,19,0.225,0.000,19,66,58,1.14,0,0.54,4.03,0.167,36.1,0.264
정의윤,75151,LG,0.264,97,292,261,29,69,14,0,7,104,38,2,3,21,1,5,40,9,0.398,0.328,0.726,14,0.267,0.250,21,64,91,0.70,4,0.53,3.55,0.134,32.8,0.247
최승준,76158,LG,0.263,20,40,38,4,10,3,0,2,19,11,0,0,2,0,0,11,1,0.500,0.300,0.800,1,0.444,0.250,5,7,10,0.70,0,0.18,4.13,0.237,5.2,0.260
오지환,79109,LG,0.262,113,464,397,72,104,20,8,8,164,56,6,3,51,2,7,102,8,0.413,0.354,0.767,21,0.359,0.000,36,95,99,0.96,7,0.50,4.07,0.151,60.2,0.263
이병규,97109,LG,0.251,62,207,195,23,49,6,0,2,61,25,2,0,8,0,2,21,5,0.313,0.288,0.601,11,0.263,0.267,8,63,62,1.02,4,0.38,3.51,0.062,15.9,0.208
임재철,99507,LG,0.242,53,76,66,13,16,1,0,0,17,3,4,0,5,0,1,16,1,0.258,0.306,0.564,3,0.043,0.200,1,24,10,2.40,0,0.31,3.71,0.015,5.4,0.202
김용의,78217,LG,0.240,103,208,183,31,44,7,1,0,53,22,3,1,19,0,2,46,2,0.290,0.317,0.607,6,0.302,0.308,8,60,34,1.76,2,0.41,4.03,0.049,17.5,0.215
박경수,73113,LG,0.228,87,201,162,33,37,6,1,2,51,19,6,3,25,0,5,33,6,0.315,0.344,0.659,7,0.235,0.067,9,43,52,0.83,0,0.76,4.04,0.086,21.0,0.234
윤요섭,78892,LG,0.221,27,74,68,4,15,4,0,0,19,2,2,1,2,0,1,15,1,0.279,0.250,0.529,4,0.053,0.000,4,14,25,0.56,0,0.13,3.49,0.059,4.6,0.182
최경철,73824,LG,0.214,117,334,290,36,62,11,0,4,85,39,16,1,22,0,5,67,7,0.293,0.280,0.573,11,0.259,0.000,15,82,80,1.03,5,0.33,3.62,0.079,23.8,0.199
박용근,77104,LG,0.211,27,25,19,8,4,2,0,0,6,0,0,0,6,0,0,6,1,0.316,0.400,0.716,0,0.000,0.000,2,6,3,2.00,0,1.00,4.76,0.105,2.9,0.259
스나이더,64158,LG,0.210,37,113,100,17,21,7,0,4,40,17,0,1,9,0,3,31,0,0.400,0.292,0.692,3,0.250,0.100,11,17,32,0.53,2,0.29,4.18,0.190,12.3,0.231
백창수,60100,LG,0.202,51,96,84,15,17,2,0,1,22,10,1,1,10,0,0,17,2,0.262,0.284,0.546,3,0.200,0.429,3,18,33,0.55,1,0.59,3.96,0.060,6.0,0.193
김영관,62007,LG,0.167,13,7,6,2,1,0,1,0,3,1,0,0,1,0,0,4,0,0.500,0.286,0.786,0,0.500,0.000,1,1,0,-,0,0.25,4.14,0.333,0.9,0.254
문선재,79113,LG,0.150,22,24,20,4,3,1,0,0,4,4,0,1,3,0,0,5,0,0.200,0.250,0.450,0,0.500,0.125,1,1,12,0.08,1,0.60,4.33,0.050,2.1,0.163
조윤준,62147,LG,0.143,5,9,7,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.143,0.250,0.393,0,0.000,0.000,0,3,2,1.50,0,1.00,2.78,0.000,0.3,0.148
권용관,95158,LG,0.118,8,21,17,0,2,1,0,0,3,2,2,1,1,0,0,5,1,0.176,0.158,0.334,0,0.000,0.000,1,5,6,0.83,0,0.20,3.67,0.059,0.3,0.115
김재민,63125,LG,0.063,38,18,16,0,1,0,0,0,1,0,0,0,2,0,0,4,1,0.063,0.167,0.230,0,0.000,0.000,0,9,2,4.50,0,0.50,3.39,0.000,-0.6,0.091
봉중근,77147,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
신승현,70839,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
신재웅,75138,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
