선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이경민,74219,두산,0.00,2,0,0,0,0,-,2 2/3,2,0,0,0,2,0,0,0.75,0,0,0,0,10,48,0.200,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,5.00,0.250,24.0,18.0,6.75,0.00,-,0.200,0.200,0.400
이원희,74247,두산,0.00,3,0,0,0,0,-,2 2/3,2,0,0,0,2,0,0,0.75,0,0,0,0,10,44,0.200,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,1.00,0.250,14.7,16.5,6.75,0.00,-,0.200,0.300,0.500
박명환,96251,두산,2.50,26,12,3,0,0,0.800,158 2/3,130,4,52,7,162,50,44,1.15,0,0,15,0,651,2583,0.224,15,0,9,2,1,8,0,26,12,0,0,0,0,17,174,117,1.49,0.302,99.3,16.3,9.19,2.95,3.12,0.294,0.270,0.564
이재영,72216,두산,2.59,60,9,7,3,14,0.563,94,71,7,39,4,79,30,27,1.17,0,0,0,0,383,1460,0.216,15,1,8,4,5,4,1,0,0,9,13,19,1,11,67,115,0.58,0.260,24.3,15.5,7.56,3.73,2.03,0.304,0.332,0.636
레스,71649,두산,2.60,29,17,8,0,0,0.680,200 2/3,189,12,57,15,116,68,58,1.23,4,2,21,0,831,2986,0.256,20,2,18,4,3,6,0,29,17,0,4,0,0,23,255,181,1.41,0.289,103.0,14.9,5.20,2.56,2.04,0.321,0.338,0.659
정성훈,96465,두산,3.12,79,3,3,2,15,0.500,83 2/3,64,4,20,8,42,34,29,1.00,0,0,0,0,329,1147,0.221,10,2,7,4,2,0,0,0,0,3,19,25,0,10,100,88,1.14,0.242,14.5,13.7,4.52,2.15,2.10,0.286,0.310,0.596
정재훈,73241,두산,3.14,43,3,1,0,3,0.750,77 1/3,74,4,33,5,66,30,27,1.38,0,0,1,0,332,1385,0.259,18,2,4,4,0,2,0,3,1,2,15,3,0,6,49,101,0.49,0.318,32.2,17.9,7.68,3.84,2.00,0.341,0.378,0.719
구자운,99245,두산,3.59,54,4,5,32,1,0.444,47 2/3,45,7,13,0,39,19,19,1.22,0,0,0,0,199,782,0.247,4,0,2,2,1,4,0,0,0,4,51,40,4,1,33,67,0.49,0.275,14.5,16.4,7.36,2.45,3.00,0.294,0.385,0.679
권명철,92202,두산,3.65,5,0,0,0,1,-,12 1/3,9,0,6,2,6,5,5,1.22,0,0,0,0,53,212,0.205,2,0,0,1,0,0,0,1,0,0,3,1,0,0,12,18,0.67,0.231,42.4,17.2,4.38,4.38,1.00,0.321,0.250,0.571
이재우,71260,두산,4.43,33,6,3,0,0,0.667,89 1/3,85,8,32,4,56,44,44,1.31,0,0,1,0,379,1431,0.254,15,2,4,5,0,6,0,4,2,4,7,0,0,7,81,117,0.69,0.280,43.4,16.0,5.64,3.22,1.75,0.323,0.383,0.706
키퍼,72653,두산,4.69,19,7,9,0,0,0.438,103 2/3,115,12,38,7,50,62,54,1.48,0,0,8,0,454,1692,0.291,16,2,7,7,3,6,0,19,7,0,0,0,0,11,111,126,0.88,0.303,89.1,16.3,4.34,3.30,1.32,0.358,0.433,0.791
