선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이재우,71260,두산,0.00,3,0,0,0,0,-,2 2/3,1,0,1,0,2,0,0,0.75,0,0,0,0,9,34,0.125,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0.67,0.167,11.3,12.8,6.75,3.38,2.00,0.222,0.125,0.347
이현호,61214,두산,0.00,2,0,0,0,0,-,2,2,0,1,0,1,0,0,1.50,0,0,0,0,7,27,0.333,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0.50,0.400,13.5,13.5,4.50,4.50,1.00,0.429,0.667,1.096
변진수,62263,두산,1.71,31,4,0,1,2,1.000,31 2/3,15,0,11,3,18,6,6,0.82,0,0,0,0,118,449,0.150,4,1,3,1,1,1,0,0,0,4,5,4,1,4,35,33,1.06,0.181,14.5,14.2,5.12,3.13,1.64,0.252,0.210,0.462
프록터,62230,두산,1.79,57,4,4,35,0,0.500,55 1/3,43,0,21,1,46,15,11,1.16,0,0,0,7,229,897,0.211,5,2,1,2,0,4,3,0,0,4,55,42,1,3,58,59,0.98,0.269,15.7,16.2,7.48,3.42,2.19,0.285,0.255,0.540
홍상삼,78247,두산,1.93,53,5,2,1,22,0.714,65 1/3,35,2,29,2,69,18,14,0.98,0,0,0,3,260,1075,0.156,6,1,3,1,3,2,0,0,0,5,10,24,0,1,54,68,0.79,0.213,20.3,16.5,9.51,3.99,2.38,0.257,0.218,0.475
김창훈,74728,두산,2.08,28,1,1,0,2,0.500,21 2/3,9,0,12,2,15,5,5,0.97,0,0,0,0,86,339,0.136,2,0,5,1,0,1,0,0,0,1,5,4,0,2,19,24,0.79,0.173,12.1,15.6,6.23,4.98,1.25,0.284,0.167,0.451
노경은,73211,두산,2.53,42,12,6,0,7,0.667,146,106,6,69,8,133,46,41,1.20,2,2,15,2,608,2296,0.204,17,0,8,4,1,9,0,18,10,2,4,10,0,10,154,129,1.19,0.260,54.7,15.7,8.20,4.25,1.93,0.305,0.272,0.577
김강률,77263,두산,2.88,30,0,0,0,0,-,34 1/3,28,1,17,2,27,11,11,1.31,0,0,0,0,144,538,0.231,4,0,3,1,2,2,0,0,0,0,12,0,0,3,39,28,1.39,0.287,17.9,15.7,7.08,4.46,1.59,0.333,0.289,0.622
이용찬,77211,두산,3.00,26,10,11,0,0,0.476,162,154,5,63,6,113,58,54,1.34,3,1,17,0,679,2610,0.259,36,4,12,4,1,7,0,26,10,0,3,0,0,14,175,156,1.12,0.310,100.4,16.1,6.28,3.50,1.79,0.334,0.359,0.693
김상현,71255,두산,3.18,15,0,0,0,0,-,17,14,1,8,0,15,6,6,1.29,0,0,0,0,74,256,0.215,1,2,0,1,0,2,0,1,0,0,4,0,0,0,14,23,0.61,0.260,17.1,15.1,7.94,4.24,1.88,0.297,0.338,0.635
니퍼트,61240,두산,3.20,29,11,10,0,0,0.524,194,156,15,68,8,126,70,69,1.15,3,0,20,0,785,3027,0.226,25,3,15,3,0,3,0,28,11,0,3,0,0,18,186,226,0.82,0.255,104.4,15.6,5.85,3.15,1.85,0.301,0.336,0.637
