선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이현호,61214,두산,-,1,0,0,0,0,-,0,1,0,1,0,0,2,2,-,0,0,0,0,2,7,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,7.0,-,-,-,0.00,1.000,1.000,2.000
니퍼트,61240,두산,2.55,29,15,6,0,0,0.714,187,150,8,64,10,150,61,53,1.14,2,1,19,0,763,3118,0.225,26,1,18,3,0,10,0,29,15,0,2,0,0,12,162,209,0.78,0.277,107.5,16.7,7.22,3.08,2.34,0.301,0.302,0.603
정재훈,73241,두산,2.87,45,2,6,8,9,0.250,62 2/3,47,5,22,3,65,23,20,1.10,0,0,0,6,247,974,0.221,5,1,7,2,4,2,1,0,0,2,18,22,2,1,53,50,1.06,0.290,21.6,15.5,9.34,3.16,2.95,0.300,0.324,0.624
장민익,60255,두산,3.12,4,0,0,0,0,-,8 2/3,11,1,3,0,6,3,3,1.62,0,0,0,0,38,138,0.333,0,0,0,2,0,0,0,1,0,0,1,0,0,2,6,12,0.50,0.357,34.5,15.9,6.23,3.12,2.00,0.368,0.424,0.792
김선우,78232,두산,3.13,28,16,7,1,0,0.696,175 2/3,188,12,35,6,89,68,61,1.27,2,1,18,0,732,2702,0.281,28,4,14,7,1,4,0,27,16,0,3,1,1,17,240,159,1.51,0.306,96.5,15.4,4.56,1.79,2.54,0.319,0.389,0.708
임태훈,77251,두산,3.79,19,1,1,7,0,0.500,19,16,3,7,1,13,8,8,1.21,0,0,0,4,79,323,0.235,2,1,2,1,2,0,0,0,0,1,14,12,1,0,22,18,1.22,0.245,17.0,17.0,6.16,3.32,1.86,0.312,0.426,0.738
김강률,77263,두산,3.91,19,0,0,1,3,-,25 1/3,30,2,13,1,20,11,11,1.70,0,0,0,0,117,436,0.300,6,1,3,0,0,7,0,0,0,0,6,4,1,3,26,24,1.08,0.359,22.9,17.2,7.11,4.62,1.54,0.386,0.440,0.826
김상현,71255,두산,3.96,33,3,2,1,1,0.600,63 2/3,71,5,20,3,41,30,28,1.43,0,0,1,0,277,987,0.287,12,2,4,3,2,3,0,6,2,1,8,3,0,3,51,87,0.59,0.324,29.9,15.5,5.80,2.83,2.05,0.344,0.413,0.757
이용찬,77211,두산,4.19,28,6,10,0,0,0.375,129,136,7,60,8,99,67,60,1.52,0,0,7,0,575,2275,0.277,19,3,11,5,0,8,3,21,6,0,2,0,0,9,148,113,1.31,0.331,81.3,17.6,6.91,4.19,1.65,0.362,0.371,0.733
고창성,78248,두산,4.44,51,1,4,0,14,0.200,50 2/3,50,4,24,7,40,27,25,1.46,0,0,0,0,228,888,0.267,5,1,7,3,2,3,0,0,0,1,5,12,0,3,59,41,1.44,0.315,17.4,17.5,7.11,4.26,1.67,0.367,0.369,0.736
서동환,75261,두산,4.50,11,1,2,0,0,0.333,22,25,2,11,4,13,11,11,1.64,0,0,0,0,102,423,0.301,3,1,1,3,0,4,0,3,1,0,6,0,0,2,20,28,0.71,0.324,38.5,19.2,5.32,4.50,1.18,0.396,0.434,0.830
김승회,73248,두산,4.68,24,3,3,0,0,0.500,65 1/3,61,7,33,6,53,39,34,1.44,0,0,3,0,282,1131,0.254,13,0,3,0,1,5,0,11,3,0,6,1,0,7,63,63,1.00,0.300,47.1,17.3,7.30,4.55,1.61,0.358,0.396,0.754
이현승,76329,두산,4.82,50,3,5,4,6,0.375,74 2/3,85,8,26,5,50,43,40,1.49,0,0,0,1,325,1216,0.298,13,4,7,2,0,4,0,5,2,1,10,13,1,10,69,83,0.83,0.336,24.3,16.3,6.03,3.13,1.92,0.365,0.456,0.821
노경은,73211,두산,5.17,44,5,2,3,3,0.714,62 2/3,71,3,36,2,53,39,36,1.71,0,0,0,1,290,1139,0.292,17,4,7,2,4,6,1,1,0,5,19,10,1,2,67,54,1.24,0.360,25.9,18.2,7.61,5.17,1.47,0.385,0.432,0.817
양현,61268,두산,5.40,3,0,1,0,0,0.000,5,8,1,3,0,2,3,3,2.20,0,0,0,0,25,100,0.364,2,0,0,0,0,0,0,1,0,0,0,0,0,1,7,5,1.40,0.368,33.3,20.0,3.60,5.40,0.67,0.440,0.591,1.031
김성배,73226,두산,5.88,31,1,5,2,4,0.167,52,66,4,20,1,29,38,34,1.65,0,0,1,0,231,899,0.327,12,3,5,3,1,0,0,6,1,0,3,4,0,6,54,56,0.96,0.360,29.0,17.3,5.02,3.46,1.45,0.385,0.475,0.860
페르난도,61231,두산,6.09,25,3,6,6,0,0.333,78 1/3,96,5,44,5,66,54,53,1.79,0,0,1,0,364,1442,0.319,22,4,11,3,1,6,0,12,2,1,12,6,1,8,58,84,0.69,0.391,57.7,18.4,7.58,5.06,1.50,0.411,0.468,0.879
홍상삼,78247,두산,6.33,6,0,1,0,0,0.000,21 1/3,26,6,10,2,5,16,15,1.69,0,0,1,0,96,384,0.313,2,0,0,1,0,1,1,4,0,0,1,0,0,5,27,26,1.04,0.274,64.0,18.0,2.11,4.22,0.50,0.396,0.554,0.950
이혜천,98259,두산,6.35,32,1,4,1,4,0.200,34,31,2,17,4,30,27,24,1.41,0,0,0,0,152,600,0.254,4,0,6,3,1,4,0,3,0,1,3,7,1,3,39,25,1.56,0.312,18.8,17.6,7.94,4.50,1.76,0.356,0.336,0.692
김창훈,74728,두산,6.39,27,0,2,0,2,0.000,12 2/3,11,2,10,2,11,9,9,1.66,0,0,0,0,59,264,0.234,1,0,0,0,0,0,0,0,0,0,8,4,0,0,9,16,0.56,0.265,9.8,20.8,7.82,7.11,1.10,0.390,0.383,0.773
