선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
장인규,71263,두산,0.00,1,0,0,0,0,-,1 2/3,0,0,1,0,0,0,0,0.60,0,0,0,0,5,17,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,-,0.000,17.0,10.2,0.00,5.40,0.00,0.200,0.000,0.200
정재훈,76240,두산,0.00,1,0,0,0,0,-,1,1,0,0,1,0,0,0,1.00,0,0,0,0,5,13,0.250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2.00,0.250,13.0,13.0,0.00,0.00,-,0.400,0.500,0.900
정재훈,73241,두산,1.33,53,2,3,38,0,0.400,54,33,3,28,4,65,9,8,1.13,0,0,0,3,223,887,0.179,4,0,5,2,4,2,0,0,0,2,49,41,8,2,41,47,0.87,0.254,16.7,16.4,10.83,4.67,2.32,0.298,0.250,0.548
이혜천,98259,두산,2.79,32,8,6,0,1,0.571,142,119,4,56,12,104,52,44,1.23,0,0,10,0,594,2224,0.235,20,0,11,8,0,5,1,22,8,0,1,1,0,17,179,113,1.58,0.283,69.5,15.7,6.59,3.55,1.86,0.321,0.298,0.619
리오스,72659,두산,2.90,34,12,16,0,0,0.429,233,204,14,49,15,145,86,75,1.09,4,1,24,0,945,3485,0.240,25,3,25,7,1,8,0,33,11,1,4,0,0,19,267,240,1.11,0.273,102.5,15.0,5.60,1.89,2.96,0.291,0.326,0.617
김상현,71255,두산,2.93,13,0,1,0,2,0.000,15 1/3,13,1,6,0,11,6,5,1.24,0,0,0,1,62,212,0.236,5,0,1,0,0,1,0,0,0,0,1,3,0,3,17,14,1.21,0.279,16.3,13.8,6.46,3.52,1.83,0.311,0.382,0.693
랜들,75230,두산,2.95,30,16,8,0,0,0.667,192 1/3,170,14,58,10,142,66,63,1.19,2,2,19,0,795,3060,0.245,23,5,24,8,2,2,0,30,16,0,2,0,0,12,175,216,0.81,0.285,102.0,15.9,6.64,2.71,2.45,0.309,0.353,0.662
이원희,74247,두산,3.38,4,0,0,0,0,-,5 1/3,6,1,1,1,6,2,2,1.31,0,0,0,0,22,82,0.300,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,3,1.67,0.385,20.5,15.4,10.13,1.69,6.00,0.364,0.450,0.814
박명환,96251,두산,3.46,28,7,7,1,4,0.500,122 1/3,90,6,48,2,132,52,47,1.13,1,0,10,0,502,2027,0.207,19,4,15,3,0,5,0,19,7,0,4,2,0,7,93,122,0.76,0.281,72.4,16.6,9.71,3.53,2.75,0.287,0.311,0.598
김덕윤,71440,두산,3.67,48,6,0,0,3,1.000,56 1/3,48,7,20,1,30,24,23,1.21,0,0,0,0,232,869,0.231,7,1,2,1,1,7,0,0,0,6,18,4,0,6,59,72,0.82,0.238,18.1,15.4,4.79,3.20,1.50,0.300,0.375,0.675
김승회,73248,두산,3.95,61,6,5,0,10,0.545,79 2/3,82,4,36,2,68,41,35,1.48,0,0,0,2,343,1409,0.284,15,1,11,5,3,8,0,1,1,5,18,13,0,9,59,85,0.69,0.351,23.1,17.7,7.68,4.07,1.89,0.361,0.384,0.745
김명제,75255,두산,4.46,41,3,11,0,6,0.214,111,104,10,49,8,67,62,55,1.38,0,0,2,1,479,1768,0.256,20,2,11,5,1,4,0,9,1,2,7,7,0,8,109,131,0.83,0.281,43.1,15.9,5.43,3.97,1.37,0.344,0.389,0.733
김성배,73226,두산,4.58,21,0,0,0,1,-,19 2/3,20,2,11,1,10,10,10,1.58,0,0,0,0,90,368,0.267,3,0,2,1,0,1,0,0,0,0,5,3,0,0,20,26,0.77,0.281,17.5,18.7,4.58,5.03,0.91,0.364,0.387,0.751
금민철,75258,두산,4.66,38,3,2,0,2,0.600,58,51,2,42,8,42,33,30,1.60,0,0,2,0,267,1062,0.245,7,1,6,3,0,9,0,9,2,1,6,2,0,3,75,43,1.74,0.293,27.9,18.3,6.52,6.52,1.00,0.387,0.317,0.704
서동환,75261,두산,5.32,20,1,1,0,0,0.500,23 2/3,22,3,13,1,9,16,14,1.48,0,0,0,0,105,395,0.253,5,0,1,3,0,1,0,3,0,1,6,0,0,0,20,39,0.51,0.244,19.8,16.7,3.42,4.94,0.69,0.346,0.414,0.760
이대현,71202,두산,6.75,4,0,0,0,0,-,5 1/3,4,1,3,1,3,4,4,1.31,0,0,0,0,25,77,0.211,1,0,2,0,0,2,0,0,0,0,2,0,0,0,4,8,0.50,0.200,19.3,14.4,5.06,5.06,1.00,0.348,0.421,0.769
원용묵,76262,두산,8.59,17,0,0,0,0,-,7 1/3,10,0,8,1,7,8,7,2.45,0,0,0,1,41,187,0.323,1,1,0,1,0,1,0,0,0,0,2,2,0,0,9,6,1.50,0.400,11.0,25.5,8.59,9.82,0.88,0.463,0.419,0.882
박정배,75250,두산,9.64,7,0,0,0,0,-,4 2/3,5,1,6,1,1,5,5,2.36,0,0,0,0,26,90,0.263,3,0,0,0,1,3,0,0,0,0,3,0,0,0,5,8,0.63,0.235,12.9,19.3,1.93,11.57,0.17,0.462,0.579,1.041
