선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
장인규,71263,두산,0.00,1,0,0,0,0,-,2/3,0,0,1,0,1,0,0,1.50,0,0,0,0,3,14,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0.000,14.0,21.0,13.50,13.50,1.00,0.333,0.000,0.333
최경훈,71201,두산,2.25,8,0,0,0,0,-,8,7,0,8,1,5,3,2,1.88,0,0,0,0,39,167,0.233,4,0,0,0,0,1,0,1,0,0,2,0,0,0,7,11,0.64,0.280,20.9,20.9,5.63,9.00,0.63,0.410,0.367,0.777
이재영,72216,두산,2.96,67,4,6,2,7,0.400,97 1/3,64,9,47,3,112,36,32,1.14,0,0,0,0,398,1629,0.189,16,2,6,3,3,3,0,3,1,3,21,10,0,3,65,100,0.65,0.250,24.3,16.7,10.36,4.35,2.38,0.292,0.328,0.620
박명환,96251,두산,3.44,30,14,10,0,0,0.583,185 2/3,173,12,68,7,169,78,71,1.30,0,0,17,0,782,2904,0.250,30,4,9,5,2,5,1,29,14,0,0,0,0,17,191,165,1.16,0.311,96.8,15.6,8.19,3.30,2.49,0.321,0.356,0.677
진필중,95235,두산,3.47,54,4,5,31,0,0.444,62 1/3,60,8,16,3,58,28,24,1.22,0,0,0,0,261,983,0.251,10,1,2,1,5,2,1,0,0,4,50,39,7,5,62,60,1.03,0.299,18.2,15.8,8.37,2.31,3.63,0.305,0.402,0.707
구자운,99245,두산,3.79,32,8,8,1,0,0.500,133,134,6,58,7,95,64,56,1.44,0,0,8,0,580,2225,0.270,36,3,12,7,1,2,0,23,6,2,2,2,0,10,103,171,0.60,0.318,69.5,16.7,6.43,3.92,1.64,0.350,0.391,0.741
박보현,95511,두산,3.86,5,0,0,0,0,-,2 1/3,2,0,1,1,2,1,1,1.29,0,0,0,0,11,34,0.250,0,0,1,0,1,0,0,0,0,0,2,0,0,0,3,1,3.00,0.333,6.8,14.6,7.71,3.86,2.00,0.400,0.250,0.650
차명주,96570,두산,3.86,67,1,2,1,17,0.333,51 1/3,46,4,18,1,37,23,22,1.25,0,0,0,0,218,774,0.240,6,1,4,3,3,3,0,0,0,1,10,21,1,5,86,26,3.31,0.273,11.6,15.1,6.49,3.16,2.06,0.304,0.344,0.648
레스,71649,두산,3.87,31,16,8,0,0,0.667,202 1/3,202,19,69,8,154,97,87,1.34,1,0,18,0,867,3158,0.261,28,3,17,0,1,5,0,31,16,0,1,0,0,20,273,144,1.90,0.305,101.9,15.6,6.85,3.07,2.23,0.328,0.379,0.707
이상훈,90851,두산,3.91,70,4,10,2,6,0.286,133 2/3,129,9,40,10,93,59,58,1.26,0,0,2,0,567,2025,0.258,18,3,15,2,5,6,0,8,1,3,19,9,0,12,171,109,1.57,0.300,28.9,15.1,6.26,2.69,2.33,0.324,0.360,0.684
콜,70840,두산,4.01,27,12,6,0,0,0.667,157,152,11,73,8,114,71,70,1.43,2,2,15,0,678,2680,0.260,17,5,5,7,1,10,0,27,12,0,2,0,0,12,160,166,0.96,0.302,99.3,17.1,6.54,4.18,1.56,0.346,0.362,0.708
이재우,71260,두산,4.50,3,0,1,0,0,0.000,8,10,2,1,0,6,4,4,1.38,0,0,0,0,35,131,0.294,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,11,0.64,0.308,43.7,16.4,6.75,1.13,6.00,0.314,0.471,0.785
이혜천,98259,두산,4.67,78,2,4,1,12,0.333,79,72,7,46,9,75,46,41,1.49,0,0,0,0,352,1405,0.247,14,1,3,2,3,5,0,3,1,1,12,10,0,15,96,51,1.88,0.307,18.0,17.8,8.54,5.24,1.63,0.364,0.373,0.737
최용호,95247,두산,4.91,10,0,0,0,0,-,14 2/3,21,2,5,0,10,8,8,1.77,0,0,0,0,67,271,0.339,4,0,0,0,3,0,0,1,0,0,2,0,0,0,14,17,0.82,0.380,27.1,18.5,6.14,3.07,2.00,0.388,0.500,0.888
이경필,97230,두산,5.47,10,1,2,0,0,0.333,24 2/3,30,3,20,2,13,17,15,2.03,0,0,0,0,121,449,0.303,0,0,0,0,1,1,0,5,1,0,1,0,0,4,43,13,3.31,0.325,44.9,18.2,4.74,7.30,0.65,0.430,0.394,0.824
장성진,99228,두산,5.79,10,0,1,0,0,0.000,14,16,3,1,0,6,9,9,1.21,0,0,0,0,55,156,0.320,3,0,2,2,0,0,0,0,0,0,7,0,0,2,11,19,0.58,0.302,15.6,11.1,3.86,0.64,6.00,0.321,0.560,0.881
김경태,98128,두산,15.75,10,0,2,0,1,0.000,8,17,4,6,0,4,15,14,2.88,0,0,0,0,45,197,0.459,1,0,1,1,1,1,0,1,0,0,1,2,0,1,7,10,0.70,0.433,19.7,24.6,4.50,6.75,0.67,0.523,0.811,1.334
김유봉,95223,두산,27.00,2,0,0,0,0,-,1,4,0,1,0,0,3,3,5.00,0,0,0,0,8,35,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-,0.571,17.5,35.0,0.00,9.00,0.00,0.625,0.571,1.196
