선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이용찬,77211,두산,2.70,5,1,0,0,2,1.000,6 2/3,7,0,0,0,5,2,2,1.05,0,0,0,0,26,93,0.269,2,0,0,0,0,0,1,0,0,1,3,2,0,1,8,6,1.33,0.333,18.6,14.0,6.75,0.00,-,0.269,0.346,0.615
니퍼트,61240,두산,2.95,28,22,3,0,0,0.880,167 2/3,151,15,57,9,142,61,55,1.24,1,1,19,0,701,2737,0.243,19,3,7,6,0,8,0,27,21,1,1,0,0,13,171,164,1.04,0.289,97.8,16.3,7.62,3.06,2.49,0.313,0.355,0.668
정재훈,73241,두산,3.27,46,1,5,2,23,0.167,52 1/3,43,3,17,5,56,21,19,1.15,0,0,0,5,219,833,0.222,10,1,1,2,1,2,0,0,0,1,6,32,0,4,42,55,0.76,0.292,18.1,15.9,9.63,2.92,3.29,0.298,0.330,0.628
장원준,74513,두산,3.32,27,15,6,0,0,0.714,168,161,14,76,9,137,66,62,1.41,0,0,19,0,727,2914,0.255,23,6,7,4,0,8,0,27,15,0,0,0,0,22,196,141,1.39,0.304,107.9,17.3,7.34,4.07,1.80,0.342,0.377,0.719
보우덴,66226,두산,3.80,30,18,7,0,0,0.720,180,159,17,54,6,160,83,76,1.18,1,1,17,0,742,3068,0.239,24,2,12,4,0,8,2,30,18,0,1,0,0,14,162,189,0.86,0.288,102.3,17.0,8.00,2.70,2.96,0.300,0.357,0.657
윤명준,62242,두산,3.95,55,4,0,2,11,1.000,57,51,5,17,3,39,25,25,1.19,0,0,0,1,239,888,0.236,12,3,2,1,1,4,0,0,0,4,9,17,1,3,74,53,1.40,0.266,16.1,15.6,6.16,2.68,2.29,0.300,0.389,0.689
유희관,79229,두산,4.41,30,15,6,0,0,0.714,185 2/3,212,22,58,6,102,95,91,1.45,0,0,15,0,809,3052,0.294,39,3,12,11,0,5,0,29,15,0,0,0,0,19,188,231,0.81,0.312,101.7,16.4,4.94,2.81,1.76,0.346,0.447,0.793
이현승,76329,두산,4.84,56,1,4,25,1,0.200,57 2/3,65,8,17,7,41,36,31,1.42,0,0,0,7,260,995,0.283,10,2,3,3,3,2,1,0,0,1,42,34,2,4,71,56,1.27,0.310,17.8,17.3,6.40,2.65,2.41,0.346,0.448,0.794
진야곱,78257,두산,4.94,55,5,2,1,4,0.714,62,68,8,40,1,56,38,34,1.74,0,0,0,0,294,1184,0.275,14,1,4,1,0,4,0,2,0,5,15,8,0,4,65,59,1.10,0.326,21.5,19.1,8.13,5.81,1.40,0.377,0.437,0.814
김강률,77263,두산,5.14,25,0,2,0,4,0.000,28,31,2,17,2,21,18,16,1.71,0,0,0,0,125,474,0.301,5,2,1,2,0,7,0,0,0,0,5,5,0,7,34,19,1.79,0.354,19.0,16.9,6.75,5.46,1.24,0.403,0.447,0.850
홍상삼,78247,두산,5.25,11,0,1,5,1,0.000,12,12,0,9,0,17,7,7,1.75,0,0,0,0,54,240,0.273,1,0,0,1,0,0,0,0,0,0,6,7,0,1,5,11,0.45,0.429,21.8,20.0,12.75,6.75,1.89,0.389,0.295,0.684
박성민,65206,두산,5.40,4,0,0,0,0,-,3 1/3,5,1,2,0,3,2,2,2.10,0,0,0,0,15,59,0.385,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,1.50,0.444,14.8,17.7,8.10,5.40,1.50,0.467,0.615,1.082
이용호,77253,두산,5.40,1,0,0,0,0,-,1 2/3,3,0,1,0,0,1,1,2.40,0,0,0,0,9,27,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0.67,0.375,27.0,16.2,0.00,5.40,0.00,0.444,0.500,0.944
고원준,79349,두산,5.47,14,1,1,0,1,0.500,24 2/3,31,2,11,5,21,15,15,1.70,0,0,0,0,114,448,0.320,3,0,0,1,0,0,0,4,1,0,5,2,0,2,23,23,1.00,0.387,32.0,18.2,7.66,4.01,1.91,0.412,0.412,0.824
허준혁,79535,두산,5.64,28,4,7,0,0,0.364,89 1/3,106,17,39,7,56,61,56,1.62,0,0,4,0,410,1562,0.294,25,2,2,2,0,2,0,15,4,0,2,2,0,8,116,84,1.38,0.308,55.8,17.5,5.64,3.93,1.44,0.373,0.517,0.890
김성배,73226,두산,6.03,39,0,1,1,5,0.000,37 1/3,59,5,19,2,27,26,25,2.09,0,0,0,2,184,715,0.371,8,1,0,4,0,1,0,0,0,0,10,11,0,6,37,40,0.93,0.412,18.3,19.2,6.51,4.58,1.42,0.435,0.528,0.963
오현택,79293,두산,6.10,20,1,0,0,4,1.000,20 2/3,29,3,3,2,17,14,14,1.55,0,0,0,0,91,321,0.341,6,0,1,0,0,0,0,0,0,1,3,5,0,4,20,19,1.05,0.400,16.1,15.5,7.40,1.31,5.67,0.378,0.518,0.896
고봉재,66201,두산,6.17,25,3,0,0,0,1.000,23 1/3,32,1,2,3,18,17,16,1.46,0,0,0,0,101,411,0.340,3,1,0,2,0,0,0,0,0,3,12,1,0,5,23,23,1.00,0.403,16.4,17.6,6.94,0.77,9.00,0.366,0.426,0.792
함덕주,63248,두산,6.23,15,0,0,0,0,-,8 2/3,10,0,11,0,7,6,6,2.42,0,0,0,0,46,203,0.303,3,0,1,1,1,2,0,0,0,0,3,3,0,1,9,8,1.13,0.370,13.5,23.4,7.27,11.42,0.64,0.467,0.394,0.861
안규영,61215,두산,6.61,16,1,2,0,0,0.333,47 2/3,73,6,24,4,24,36,35,2.03,0,0,1,0,229,933,0.372,15,1,2,3,0,2,0,9,1,0,0,0,0,9,44,58,0.76,0.396,58.3,19.6,4.53,4.53,1.00,0.445,0.551,0.996
이현호,61214,두산,7.09,41,0,2,0,0,0.000,47,63,5,20,5,32,37,37,1.77,0,0,0,0,223,865,0.325,17,1,2,2,1,7,0,1,0,0,12,2,0,4,44,57,0.77,0.365,21.1,18.4,6.13,3.83,1.60,0.398,0.500,0.898
홍영현,64204,두산,7.11,6,1,0,0,0,1.000,6 1/3,9,1,6,0,6,6,5,2.37,0,0,0,0,33,140,0.333,1,0,0,0,0,2,0,0,0,1,1,1,0,2,8,4,2.00,0.400,23.3,22.1,8.53,8.53,1.00,0.455,0.481,0.936
강동연,61295,두산,8.22,11,0,0,0,0,-,7 2/3,9,2,6,0,6,8,7,1.96,0,0,0,0,36,132,0.310,3,0,1,0,0,0,0,0,0,0,7,1,0,0,9,5,1.80,0.333,12.0,17.2,7.04,7.04,1.00,0.429,0.621,1.050
