선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
강관식,75259,두산,-,1,0,0,0,0,-,0,1,0,0,0,0,0,0,-,0,0,0,0,1,6,1.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,6.0,-,-,-,-,1.000,2.000,3.000
이재우,71260,두산,1.72,76,7,5,1,28,0.583,99 2/3,82,6,26,4,79,22,19,1.08,0,0,0,0,403,1497,0.227,12,3,9,3,2,3,0,0,0,7,12,36,0,7,93,110,0.85,0.272,19.7,15.0,7.13,2.35,3.04,0.284,0.327,0.611
정재훈,73241,두산,2.09,51,1,6,30,0,0.143,56,38,2,22,5,60,15,13,1.07,0,0,0,0,231,903,0.194,3,0,7,1,6,1,0,0,0,1,46,33,8,3,50,49,1.02,0.267,17.7,16.1,9.64,3.54,2.73,0.290,0.240,0.530
박명환,96251,두산,2.96,20,11,3,0,0,0.786,112 1/3,81,4,58,6,113,40,37,1.24,0,0,7,0,473,1867,0.202,13,0,7,1,0,17,0,20,11,0,0,0,0,5,111,97,1.14,0.270,93.4,16.6,9.05,4.65,1.95,0.311,0.264,0.575
김성배,73226,두산,3.17,72,8,3,2,8,0.727,82 1/3,71,4,24,5,60,30,29,1.15,0,0,0,0,332,1323,0.237,12,0,2,2,0,3,1,3,2,6,10,13,1,10,79,91,0.87,0.283,18.4,16.1,6.56,2.62,2.50,0.303,0.318,0.621
랜들,75230,두산,3.25,29,12,7,0,0,0.632,149 2/3,163,18,47,15,111,59,54,1.40,1,1,14,0,658,2552,0.279,23,2,7,5,1,3,0,26,11,1,1,0,0,13,136,179,0.76,0.315,88.0,17.1,6.67,2.83,2.36,0.346,0.418,0.764
리오스,72659,두산,3.51,32,15,12,0,0,0.556,205 1/3,203,20,57,17,147,88,80,1.27,3,0,18,0,856,3139,0.267,28,1,19,2,0,4,1,32,15,0,3,0,0,22,217,196,1.11,0.307,98.1,15.3,6.44,2.50,2.58,0.331,0.385,0.716
이원희,74247,두산,3.86,43,3,2,0,2,0.600,56,59,6,28,4,33,25,24,1.55,0,0,0,0,249,887,0.276,6,0,3,0,0,2,0,1,0,3,16,3,0,10,67,55,1.22,0.303,20.6,15.8,5.30,4.50,1.18,0.370,0.388,0.758
이혜천,98259,두산,3.95,30,7,4,0,3,0.636,109 1/3,105,10,54,7,59,58,48,1.45,1,1,8,0,479,1768,0.263,8,0,12,6,1,4,1,21,7,0,1,4,0,18,143,99,1.44,0.282,58.9,16.2,4.86,4.45,1.09,0.355,0.358,0.713
김승회,73248,두산,4.00,7,0,1,0,0,0.000,9,8,2,3,1,7,4,4,1.22,0,0,0,0,39,170,0.242,0,0,1,1,0,0,0,0,0,0,3,1,0,0,4,15,0.27,0.240,24.3,18.9,7.00,3.00,2.33,0.316,0.424,0.740
조현근,75268,두산,4.00,34,0,0,0,2,-,36,35,3,8,2,11,16,16,1.19,0,0,0,0,148,544,0.257,7,0,0,2,0,1,0,1,0,0,13,1,0,3,25,67,0.37,0.258,16.0,15.1,2.75,2.00,1.38,0.304,0.375,0.679
이재영,72216,두산,4.03,16,1,2,0,1,0.333,22 1/3,24,4,11,0,20,10,10,1.57,0,0,0,0,101,392,0.276,6,0,2,1,0,3,0,1,0,1,3,2,0,0,10,34,0.29,0.313,24.5,17.6,8.06,4.43,1.82,0.354,0.483,0.837
스미스,75245,두산,4.55,16,4,6,0,0,0.400,95,115,5,37,6,45,54,48,1.60,0,0,9,0,424,1506,0.317,11,0,14,4,3,8,0,16,4,0,0,0,0,14,125,82,1.52,0.347,94.1,15.9,4.26,3.51,1.22,0.385,0.388,0.773
김명제,75255,두산,4.63,28,7,6,0,0,0.538,107,92,12,49,8,67,57,55,1.32,0,0,6,0,452,1684,0.238,19,1,5,4,0,3,0,19,6,1,4,0,0,11,86,145,0.59,0.257,60.1,15.7,5.64,4.12,1.37,0.333,0.386,0.719
금민철,75258,두산,4.73,39,0,3,0,6,0.000,51 1/3,45,5,20,6,44,28,27,1.27,0,0,0,0,214,798,0.243,6,0,3,0,0,2,0,2,0,0,8,3,0,9,61,35,1.74,0.294,20.5,15.5,7.71,3.51,2.20,0.336,0.357,0.693
이경민,74219,두산,5.40,1,0,0,0,0,-,5,5,1,4,0,3,3,3,1.80,0,0,0,0,21,78,0.294,2,0,0,0,0,1,0,0,0,0,1,0,0,3,6,3,2.00,0.308,78.0,15.6,5.40,7.20,0.75,0.429,0.588,1.017
박정배,75250,두산,8.22,12,1,1,0,0,0.500,15 1/3,26,4,5,1,9,15,14,2.02,0,0,0,0,74,247,0.394,5,0,0,2,0,0,0,1,0,1,5,3,0,4,18,15,1.20,0.400,20.6,16.1,5.28,2.93,1.80,0.432,0.652,1.084
서동환,75261,두산,12.71,6,0,0,0,0,-,5 2/3,6,0,11,1,4,8,8,3.00,0,0,0,0,34,142,0.286,0,0,0,1,0,4,0,1,0,0,1,0,0,0,5,7,0.71,0.333,23.7,25.1,6.35,17.47,0.36,0.529,0.286,0.815
