선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
이정호,61262,두산,0.00,1,0,0,0,0,-,1,0,0,0,0,0,0,0,0.00,0,0,0,0,3,12,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2.00,0.000,12.0,12.0,0.00,0.00,-,0.000,0.000,0.000
김명성,61527,두산,2.35,8,0,0,0,0,-,7 2/3,4,1,2,0,3,2,2,0.78,0,0,0,0,28,87,0.160,1,1,0,1,0,1,0,0,0,0,4,0,0,1,11,8,1.38,0.136,10.9,11.3,3.52,2.35,1.50,0.214,0.400,0.614
장민익,60255,두산,3.38,8,0,0,0,1,-,5 1/3,7,0,2,0,1,2,2,1.69,0,0,0,0,22,94,0.350,1,0,0,0,0,1,0,0,0,0,1,2,0,2,7,5,1.40,0.368,11.8,17.6,1.69,3.38,0.50,0.409,0.400,0.809
오현택,79293,두산,3.65,58,4,3,0,4,0.571,66 2/3,81,6,18,5,56,28,27,1.49,0,0,0,0,300,1087,0.299,20,2,3,3,1,0,0,2,0,4,14,4,0,4,58,79,0.73,0.354,18.7,16.3,7.56,2.43,3.11,0.350,0.454,0.804
니퍼트,61240,두산,3.81,30,14,7,0,1,0.667,179 1/3,186,17,48,6,158,83,76,1.30,1,0,16,0,760,3007,0.269,20,1,7,7,0,10,0,28,14,0,2,1,0,10,149,206,0.72,0.323,100.2,16.8,7.93,2.41,3.29,0.319,0.374,0.693
이용찬,77211,두산,4.24,48,5,5,17,0,0.500,51,56,3,16,3,47,28,24,1.41,0,0,0,7,221,838,0.281,12,2,3,0,1,5,0,0,0,5,42,24,0,4,51,45,1.13,0.356,17.5,16.4,8.29,2.82,2.94,0.344,0.407,0.751
유희관,79229,두산,4.42,30,12,9,0,0,0.571,177 1/3,202,21,51,8,112,98,87,1.43,1,0,14,0,779,2992,0.286,41,6,11,3,0,5,0,30,12,0,1,0,0,17,190,205,0.93,0.314,99.7,16.9,5.68,2.59,2.20,0.340,0.450,0.790
함덕주,63248,두산,4.44,31,1,0,0,2,1.000,26 1/3,24,2,12,1,23,13,13,1.37,0,0,0,1,111,464,0.253,8,0,1,2,0,2,0,0,0,1,6,1,0,3,26,24,1.08,0.306,15.0,17.6,7.86,4.10,1.92,0.336,0.400,0.736
마야,64219,두산,4.86,11,2,4,0,0,0.333,63,67,6,24,4,54,36,34,1.44,1,0,4,0,278,1097,0.277,10,0,2,6,0,2,0,11,2,0,1,0,0,5,53,74,0.72,0.324,99.7,17.4,7.71,3.43,2.25,0.344,0.393,0.737
이재우,71260,두산,5.02,11,1,2,0,1,0.333,37 2/3,41,5,22,3,30,21,21,1.67,0,0,0,0,176,727,0.279,14,1,2,2,0,1,0,9,1,0,0,0,0,1,34,44,0.77,0.316,66.1,19.3,7.17,5.26,1.36,0.379,0.490,0.869
