선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
권명철,92202,두산,4.20,40,3,3,0,1,0.500,79 1/3,89,8,23,4,45,40,37,1.41,0,0,0,0,347,1360,0.289,9,1,9,3,1,5,0,8,2,1,8,1,0,6,80,97,0.82,0.314,34.0,17.1,5.11,2.61,1.96,0.343,0.403,0.746
이재우,71260,두산,4.30,25,3,0,0,1,1.000,46,47,6,20,2,29,25,22,1.46,0,0,1,0,202,747,0.281,9,1,8,5,0,1,0,3,2,1,12,1,0,3,36,60,0.60,0.299,29.9,16.2,5.67,3.91,1.45,0.356,0.455,0.811
차명주,96570,두산,4.35,77,1,1,0,16,0.500,31,28,0,16,1,14,18,15,1.42,0,0,0,0,135,448,0.248,7,0,4,1,2,1,0,0,0,1,4,14,0,5,49,23,2.13,0.280,5.8,14.5,4.06,4.65,0.88,0.344,0.310,0.654
김승회,73248,두산,4.38,34,1,3,0,6,0.250,51 1/3,47,3,20,4,40,27,25,1.31,0,0,0,0,217,919,0.253,8,0,3,4,0,0,1,0,0,1,9,4,0,4,34,69,0.49,0.299,27.0,17.9,7.01,3.51,2.00,0.332,0.344,0.676
이경필,97230,두산,4.50,26,8,13,0,1,0.381,106,122,4,43,12,47,71,53,1.56,0,0,5,0,494,1788,0.286,19,1,9,4,3,3,1,24,8,0,0,1,0,9,147,114,1.29,0.311,68.8,16.9,3.99,3.65,1.09,0.365,0.364,0.729
김태구,71267,두산,4.74,15,0,0,0,0,-,24 2/3,26,0,10,1,6,13,13,1.46,0,0,0,0,105,368,0.289,6,0,3,1,0,4,0,0,0,0,3,0,0,5,35,24,1.46,0.306,24.5,14.9,2.19,3.65,0.60,0.363,0.356,0.719
박명환,96251,두산,5.19,19,5,10,0,0,0.333,100 2/3,113,13,46,3,76,65,58,1.58,0,0,8,0,452,1727,0.284,25,2,3,2,0,2,0,18,5,0,1,1,0,9,121,90,1.34,0.322,90.9,17.2,6.79,4.11,1.65,0.361,0.455,0.816
곽채진,92404,두산,5.86,11,1,4,0,0,0.200,35 1/3,43,4,4,5,11,25,23,1.33,0,0,3,0,157,540,0.307,10,2,5,3,0,0,0,7,1,0,1,0,0,2,33,56,0.59,0.305,49.1,15.3,2.80,1.02,2.75,0.342,0.493,0.835
한태균,94215,두산,7.71,3,0,0,0,1,-,2 1/3,6,1,2,0,4,2,2,3.43,0,0,0,0,14,56,0.500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.00,0.714,18.7,24.0,15.43,7.71,2.00,0.571,0.750,1.321
이상훈,90851,두산,9.72,12,1,1,0,1,0.500,16 2/3,26,3,5,1,9,22,18,1.86,0,0,0,0,86,317,0.333,2,1,2,0,1,0,0,0,0,1,2,1,0,0,27,16,1.69,0.348,26.4,19.0,4.86,2.70,1.80,0.381,0.500,0.881
정재훈,73241,두산,10.80,5,0,1,0,0,0.000,3 1/3,2,1,4,0,3,4,4,1.80,0,0,0,0,16,68,0.167,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3,1.33,0.125,13.6,20.4,8.10,10.80,0.75,0.375,0.417,0.792
