선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
고봉재,66201,두산,0.00,1,0,0,0,0,-,1,2,0,1,0,0,0,0,3.00,0,0,0,0,5,18,0.500,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.00,0.500,18.0,18.0,0.00,9.00,0.00,0.600,0.500,1.100
성영훈,79222,두산,0.00,1,0,0,0,0,-,1,0,0,1,0,0,0,0,1.00,0,0,0,0,4,21,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.50,0.000,21.0,21.0,0.00,9.00,0.00,0.250,0.000,0.250
장민익,60255,두산,0.00,3,0,0,0,0,-,2,0,0,2,0,2,0,0,1.00,0,0,0,0,8,24,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3.00,0.000,8.0,12.0,9.00,9.00,1.00,0.250,0.000,0.250
조승수,79235,두산,-,1,0,0,0,0,-,0,0,0,0,2,0,0,0,-,0,0,0,0,2,8,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0.000,8.0,-,-,-,-,1.000,-,1.000
장원준,74513,두산,3.14,29,14,9,0,0,0.609,180 1/3,172,12,51,14,125,70,63,1.24,1,1,18,0,760,3006,0.253,26,2,11,5,2,3,0,29,14,0,1,0,0,19,235,152,1.55,0.293,103.7,16.7,6.24,2.55,2.45,0.316,0.351,0.667
김강률,77263,두산,3.44,70,7,2,7,12,0.778,89,89,6,32,3,73,39,34,1.36,0,0,0,1,383,1492,0.263,8,1,6,4,0,11,0,0,0,7,20,22,1,10,110,70,1.57,0.316,21.3,16.8,7.38,3.24,2.28,0.329,0.346,0.675
함덕주,63248,두산,3.67,35,9,8,0,2,0.529,137 1/3,128,8,64,4,139,61,56,1.40,0,0,9,0,598,2550,0.247,27,1,9,2,2,3,1,24,7,2,2,2,0,8,120,134,0.90,0.321,72.9,18.6,9.11,4.19,2.17,0.333,0.349,0.682
이현승,76329,두산,3.98,57,3,2,5,9,0.600,52,62,4,16,4,38,23,23,1.50,0,0,0,7,235,833,0.302,9,2,7,3,3,0,0,0,0,3,14,22,0,1,53,55,0.96,0.349,14.6,16.0,6.58,2.77,2.38,0.360,0.424,0.784
니퍼트,61240,두산,4.06,30,14,8,0,0,0.636,179 2/3,175,20,77,10,161,88,81,1.40,0,0,20,0,782,3161,0.257,35,5,11,2,0,13,0,30,14,0,0,0,0,14,167,181,0.92,0.308,105.4,17.6,8.06,3.86,2.09,0.340,0.411,0.751
김명신,67246,두산,4.37,39,3,1,0,5,0.750,45 1/3,54,2,12,7,38,23,22,1.46,0,0,0,3,200,794,0.303,4,2,2,1,0,1,1,2,1,2,2,9,0,3,48,39,1.23,0.374,20.4,17.5,7.54,2.38,3.17,0.369,0.382,0.751
이용찬,77211,두산,4.40,68,5,5,22,2,0.500,71 2/3,83,5,27,4,57,38,35,1.53,0,0,0,2,324,1213,0.286,16,1,2,1,1,3,0,0,0,5,52,28,2,5,76,75,1.01,0.341,17.8,16.9,7.16,3.39,2.11,0.354,0.400,0.754
유희관,79229,두산,4.53,30,11,6,0,1,0.647,188 2/3,228,20,41,10,106,104,95,1.43,2,1,15,0,822,3010,0.304,37,3,13,7,1,5,1,29,11,0,2,1,0,20,198,226,0.88,0.329,100.3,16.0,5.06,1.96,2.59,0.345,0.441,0.786
보우덴,66226,두산,4.64,17,3,5,0,0,0.375,87 1/3,90,15,38,6,51,47,45,1.47,0,0,6,0,389,1615,0.265,14,1,3,2,0,6,1,17,3,0,0,0,0,3,73,128,0.57,0.272,95.0,18.5,5.26,3.92,1.34,0.347,0.444,0.791
김승회,73248,두산,4.96,69,7,4,0,11,0.636,69,86,6,17,6,41,38,38,1.49,0,0,0,0,304,1099,0.312,17,3,5,0,2,3,0,0,0,7,6,12,0,8,73,76,0.96,0.349,15.9,15.9,5.35,2.22,2.41,0.365,0.460,0.825
김성배,73226,두산,5.32,45,2,1,1,4,0.667,44,47,8,9,6,33,26,26,1.27,0,0,0,0,192,723,0.276,9,1,4,3,0,0,0,0,0,2,12,7,0,3,42,51,0.82,0.295,16.1,16.4,6.75,1.84,3.67,0.330,0.482,0.812
이영하,66291,두산,5.55,20,3,3,0,0,0.500,35 2/3,43,8,16,3,26,22,22,1.65,0,0,1,0,160,616,0.316,4,1,2,3,0,4,0,3,0,3,4,0,0,5,27,43,0.63,0.333,30.8,17.3,6.56,4.04,1.63,0.392,0.537,0.929
이현호,61214,두산,5.70,24,1,0,0,0,1.000,30,48,6,14,0,19,27,19,2.07,0,0,0,0,147,552,0.361,9,2,0,0,0,0,0,2,0,1,7,1,0,4,34,32,1.06,0.389,23.0,18.4,5.70,4.20,1.36,0.422,0.594,1.016
전용훈,64267,두산,6.00,7,0,0,0,0,-,9,11,0,2,0,6,7,6,1.44,0,0,0,0,39,149,0.306,3,1,0,1,0,0,0,0,0,0,7,0,0,1,8,12,0.67,0.355,21.3,16.6,6.00,2.00,3.00,0.333,0.444,0.777
박치국,67266,두산,6.75,21,1,1,0,0,0.500,32,37,3,14,6,23,25,24,1.59,0,0,0,0,149,594,0.291,7,1,1,1,0,2,0,3,0,1,8,0,0,4,42,26,1.62,0.333,28.3,18.6,6.47,3.94,1.64,0.385,0.433,0.818
홍상삼,78247,두산,7.94,11,1,1,0,0,0.500,17,20,2,11,2,7,17,15,1.82,0,0,0,0,84,333,0.290,3,3,1,1,0,0,0,2,1,0,3,0,0,3,23,20,1.15,0.295,30.3,19.6,3.71,5.82,0.64,0.398,0.507,0.905
고원준,79349,두산,10.61,5,0,1,0,0,0.000,9 1/3,17,0,8,0,6,11,11,2.68,0,0,0,0,52,199,0.395,2,0,0,1,0,0,0,3,0,0,1,0,0,1,8,13,0.62,0.447,39.8,21.3,5.79,7.71,0.75,0.481,0.442,0.923
안규영,61215,두산,13.50,5,0,0,0,0,-,5 1/3,7,0,8,0,4,8,8,2.81,0,0,0,0,31,110,0.318,3,1,0,1,0,0,0,0,0,0,2,0,0,0,3,9,0.33,0.368,22.0,20.6,6.75,13.50,0.50,0.484,0.545,1.029
이용호,77253,두산,27.00,1,0,0,0,0,-,1/3,2,0,2,0,0,1,1,12.00,0,0,0,0,4,16,1.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,16.0,48.0,0.00,54.00,0.00,1.000,1.500,2.500
임진우,60441,두산,27.00,1,0,0,0,0,-,1,4,0,1,0,1,3,3,5.00,0,0,0,0,8,33,0.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.00,0.667,33.0,33.0,9.00,9.00,1.00,0.625,0.667,1.292
