선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김민규,68200,두산,0.00,1,0,0,0,0,-,2,2,0,1,0,0,0,0,1.50,0,0,0,0,8,24,0.286,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,4.00,0.286,24.0,12.0,0.00,4.50,0.00,0.375,0.286,0.661
박신지,68249,두산,-,2,0,0,0,0,-,0,1,0,2,0,0,2,2,-,0,0,0,0,3,18,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,9.0,-,-,-,0.00,1.000,1.000,2.000
최대성,74543,두산,-,1,0,0,0,0,-,0,0,0,2,0,0,3,2,-,0,0,0,0,3,12,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0.000,12.0,-,-,-,0.00,0.667,0.000,0.667
린드블럼,65543,두산,2.50,30,20,3,0,0,0.870,194 2/3,165,13,29,6,189,57,54,1.00,0,0,22,0,773,2982,0.226,22,3,1,7,0,7,0,30,20,0,0,0,0,9,156,227,0.69,0.284,99.4,15.3,8.74,1.34,6.52,0.259,0.318,0.577
윤명준,62242,두산,2.63,69,6,2,1,14,0.750,68 1/3,63,3,20,3,40,23,20,1.21,0,0,0,2,279,1020,0.252,14,0,2,4,2,7,0,0,0,6,18,18,1,9,85,66,1.29,0.284,14.8,14.9,5.27,2.63,2.00,0.310,0.344,0.654
최원준,67263,두산,2.65,34,1,2,1,4,0.333,54 1/3,52,1,16,4,38,17,16,1.25,0,0,0,0,228,944,0.256,12,1,3,2,1,1,0,3,0,1,5,5,0,5,48,67,0.72,0.307,27.8,17.4,6.29,2.65,2.38,0.320,0.340,0.660
이형범,62951,두산,2.66,67,6,3,19,10,0.667,61,57,4,19,9,31,25,18,1.25,0,0,0,2,258,927,0.253,6,0,3,2,2,2,0,0,0,6,30,33,0,9,85,54,1.57,0.276,13.8,15.2,4.57,2.80,1.63,0.333,0.333,0.666
이현승,76329,두산,3.00,9,0,1,0,2,0.000,6,4,0,0,0,4,2,2,0.67,0,0,0,0,22,81,0.190,1,0,1,0,0,0,0,0,0,0,0,3,0,0,5,8,0.63,0.235,9.0,13.5,6.00,0.00,-,0.190,0.238,0.428
김승회,73248,두산,3.07,55,3,3,3,7,0.500,58 2/3,57,1,16,2,46,24,20,1.24,0,0,0,2,250,935,0.253,12,3,3,4,1,5,0,0,0,3,10,17,0,2,55,71,0.77,0.308,17.0,15.9,7.06,2.45,2.88,0.304,0.347,0.651
유희관,79229,두산,3.25,28,11,8,0,0,0.579,166 1/3,171,8,42,3,64,67,60,1.28,2,0,17,0,692,2584,0.270,37,2,6,7,3,2,0,27,11,0,2,0,0,19,183,223,0.82,0.286,92.3,15.5,3.46,2.27,1.52,0.315,0.372,0.687
