선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
오장훈,79544,두산,0.00,1,0,0,0,0,-,1,1,0,1,0,2,0,0,2.00,0,0,0,0,5,15,0.250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00,0.500,15.0,15.0,18.00,9.00,2.00,0.400,0.250,0.650
김강률,77263,두산,2.45,16,3,1,0,3,0.750,14 2/3,14,1,10,0,7,5,4,1.64,0,0,0,1,67,238,0.250,3,1,1,0,0,1,0,0,0,3,4,5,0,1,19,16,1.19,0.271,14.9,16.2,4.30,6.14,0.70,0.364,0.393,0.757
이현승,76329,두산,2.89,41,3,1,18,2,0.750,46 2/3,45,3,10,2,41,16,15,1.18,0,0,0,6,191,679,0.257,9,0,2,2,2,2,0,0,0,3,30,26,4,6,45,46,0.98,0.316,16.6,14.6,7.91,1.93,4.10,0.302,0.360,0.662
허준혁,79535,두산,3.57,16,3,2,0,0,0.600,63,52,7,41,6,45,37,25,1.48,0,0,4,0,282,1110,0.223,7,1,2,0,1,3,0,14,3,0,1,0,0,7,83,53,1.57,0.249,69.4,17.6,6.43,5.86,1.10,0.354,0.352,0.706
함덕주,63248,두산,3.65,68,7,2,2,16,0.778,61 2/3,52,4,46,2,76,30,25,1.59,0,0,0,0,278,1270,0.231,10,1,3,2,1,2,1,0,0,7,10,20,1,5,47,52,0.90,0.327,18.7,20.6,11.09,6.71,1.65,0.364,0.338,0.702
유희관,79229,두산,3.94,30,18,5,0,0,0.783,189 2/3,193,23,44,4,126,84,83,1.25,1,1,17,0,786,2965,0.269,33,5,14,6,0,4,1,30,18,0,1,0,0,17,208,197,1.06,0.296,98.8,15.6,5.98,2.09,2.86,0.312,0.425,0.737
윤명준,62242,두산,3.97,60,4,6,6,7,0.400,68,72,9,30,5,48,33,30,1.50,0,0,0,5,302,1189,0.276,8,2,3,3,3,3,0,0,0,4,25,19,1,9,76,68,1.12,0.304,19.8,17.5,6.35,3.97,1.60,0.358,0.425,0.783
장원준,74513,두산,4.08,30,12,12,0,0,0.500,169 2/3,182,13,68,14,128,86,77,1.47,1,0,17,0,748,2942,0.281,35,2,13,5,1,2,0,30,12,0,1,0,0,18,189,154,1.23,0.330,98.1,17.3,6.79,3.61,1.88,0.359,0.401,0.760
이현호,61214,두산,4.19,49,6,1,0,2,0.857,86,83,8,35,4,87,43,40,1.37,0,0,2,0,377,1528,0.249,6,2,4,1,0,17,0,7,4,2,11,4,0,6,78,86,0.91,0.314,31.2,17.8,9.10,3.66,2.49,0.327,0.351,0.678
노경은,73211,두산,4.47,47,1,4,4,0,0.200,58 1/3,57,6,37,5,41,33,29,1.61,0,0,0,3,267,1091,0.258,12,1,3,1,1,8,0,0,0,1,22,10,1,9,70,54,1.30,0.291,23.2,18.7,6.33,5.71,1.11,0.375,0.403,0.778
니퍼트,61240,두산,5.10,20,6,5,0,0,0.545,90,104,4,33,4,76,54,51,1.52,0,0,6,0,404,1580,0.295,21,0,9,5,0,4,0,16,5,1,0,0,0,7,93,85,1.09,0.360,79.0,17.6,7.60,3.30,2.30,0.357,0.388,0.745
양현,61268,두산,5.23,13,0,0,0,0,-,10 1/3,19,2,0,3,7,7,6,1.84,0,0,0,0,50,181,0.404,1,1,0,0,0,0,0,0,0,0,1,0,0,1,10,11,0.91,0.447,13.9,17.5,6.10,0.00,-,0.440,0.596,1.036
스와잭,65219,두산,5.26,20,5,7,0,1,0.417,92 1/3,110,9,30,4,72,57,54,1.52,0,0,5,0,414,1571,0.302,19,1,12,4,1,4,1,17,5,0,2,0,0,7,106,80,1.33,0.352,78.6,17.0,7.02,2.92,2.40,0.358,0.434,0.792
오현택,79293,두산,5.30,61,1,3,0,13,0.250,56,59,6,16,4,45,33,33,1.34,0,0,0,1,239,878,0.280,19,0,7,1,3,0,1,0,0,1,7,16,0,7,48,60,0.80,0.329,14.4,15.7,7.23,2.57,2.81,0.341,0.455,0.796
남경호,65264,두산,6.00,5,0,0,0,0,-,9,5,2,7,1,10,7,6,1.33,0,0,0,0,40,167,0.156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0.42,0.150,33.4,18.6,10.00,7.00,1.43,0.325,0.375,0.700
