선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
강백호,68050,KT,0.336,116,505,438,72,147,29,1,13,217,65,0,4,61,4,2,87,11,0.495,0.416,0.911,42,0.284,1.000,43,121,87,1.39,11,0.70,3.84,0.160,84.2,0.311
로하스,67025,KT,0.322,142,578,521,68,168,30,3,24,276,104,0,5,49,5,3,120,4,0.530,0.381,0.911,51,0.297,0.375,57,103,135,0.76,4,0.41,3.78,0.207,99.1,0.304
유한준,74339,KT,0.317,139,562,501,61,159,19,1,14,222,86,0,5,52,1,4,61,20,0.443,0.383,0.826,44,0.373,0.250,34,147,139,1.06,13,0.85,3.96,0.126,80.1,0.283
송민섭,64012,KT,0.302,105,64,53,24,16,0,1,0,18,4,1,1,6,0,3,13,0,0.340,0.397,0.737,2,0.308,0.000,1,11,14,0.79,1,0.46,3.58,0.038,7.8,0.264
조용호,64868,KT,0.293,87,211,188,15,55,6,3,0,67,19,2,0,21,0,0,28,0,0.356,0.364,0.720,10,0.306,0.393,9,68,37,1.84,1,0.75,4.15,0.064,24.7,0.253
황재균,76313,KT,0.283,124,507,448,78,127,16,3,20,209,67,0,5,52,2,2,71,10,0.467,0.357,0.824,32,0.262,0.000,39,106,149,0.71,9,0.73,3.78,0.183,73.9,0.277
김민혁,64004,KT,0.281,127,521,466,68,131,10,1,0,143,32,5,5,32,0,13,61,8,0.307,0.341,0.648,36,0.257,0.400,11,163,116,1.41,6,0.52,3.60,0.026,52.8,0.230
심우준,64006,KT,0.279,138,433,391,54,109,13,1,3,133,28,12,1,23,0,6,68,7,0.340,0.328,0.668,24,0.253,0.500,17,134,81,1.65,1,0.34,3.87,0.061,46.3,0.233
강민국,64906,KT,0.273,58,94,88,12,24,0,1,0,26,7,0,0,6,0,0,17,2,0.295,0.319,0.614,5,0.259,0.000,1,28,19,1.47,1,0.35,4.03,0.023,8.3,0.217
김진곤,63088,KT,0.267,19,34,30,4,8,2,0,0,10,6,2,0,2,0,0,8,1,0.333,0.313,0.646,1,0.625,0.286,2,8,6,1.33,1,0.25,3.29,0.067,2.6,0.224
장성우,78548,KT,0.262,127,413,366,25,96,7,0,7,124,41,4,6,35,2,2,86,11,0.339,0.325,0.664,25,0.247,0.143,14,98,92,1.07,4,0.41,4.01,0.077,41.5,0.231
오태곤,60558,KT,0.250,123,392,352,63,88,16,1,6,124,35,3,2,31,0,4,78,8,0.352,0.316,0.668,23,0.220,0.300,23,98,90,1.09,2,0.40,3.69,0.102,41.9,0.230
박경수,73113,KT,0.247,137,490,421,43,104,24,0,10,158,65,4,6,55,1,4,102,14,0.375,0.335,0.710,24,0.281,0.154,34,88,133,0.66,8,0.54,3.93,0.128,54.2,0.245
박승욱,62802,KT,0.233,101,245,223,24,52,3,4,3,72,15,6,0,14,0,2,50,5,0.323,0.285,0.608,8,0.178,0.143,10,66,55,1.20,2,0.28,3.58,0.090,20.1,0.209
윤석민,74215,KT,0.231,63,178,169,4,39,4,0,2,49,17,0,2,7,0,0,24,4,0.290,0.258,0.548,7,0.216,0.167,6,51,57,0.89,2,0.29,3.53,0.059,12.0,0.189
배정대,64166,KT,0.203,66,84,74,15,15,4,0,0,19,6,2,0,7,0,1,23,2,0.257,0.280,0.537,3,0.263,0.000,4,16,20,0.80,0,0.30,3.75,0.054,4.3,0.190
문상철,64007,KT,0.200,33,68,60,8,12,1,0,2,19,7,0,2,4,0,2,26,1,0.317,0.265,0.582,2,0.176,0.111,3,11,13,0.85,2,0.15,3.99,0.117,6.3,0.199
이준수,77654,KT,0.194,32,49,36,3,7,1,0,0,8,3,3,0,9,0,1,11,1,0.222,0.370,0.592,2,0.200,0.000,1,10,8,1.25,0,0.82,3.65,0.028,4.2,0.222
안치영,67006,KT,0.167,5,7,6,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0.167,0.286,0.453,0,0.000,0.000,0,2,1,2.00,0,0.00,3.71,0.000,0.4,0.170
김병희,64014,KT,0.143,4,7,7,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0.143,0.143,0.286,0,0.000,0.000,0,2,2,1.00,0,0.00,2.86,0.000,-0.1,0.100
이대형,73153,KT,0.143,18,19,14,2,2,1,0,0,3,4,0,1,4,0,0,5,0,0.214,0.316,0.530,0,0.222,0.083,1,5,3,1.67,0,0.80,4.37,0.071,1.8,0.196
안승한,64011,KT,0.136,36,47,44,4,6,1,0,0,7,5,1,0,1,0,1,13,1,0.159,0.174,0.333,0,0.111,0.000,1,7,18,0.39,1,0.08,3.68,0.023,0.0,0.118
고명성,68069,KT,0.125,30,18,16,4,2,0,0,0,2,0,0,0,2,0,0,7,1,0.125,0.222,0.347,0,0.000,0.000,0,7,0,-,0,0.29,4.11,0.000,0.0,0.131
이해창,60343,KT,0.125,30,43,40,0,5,0,0,0,5,0,0,0,2,0,1,11,0,0.125,0.186,0.311,0,0.077,0.167,0,10,14,0.71,0,0.18,3.72,0.000,0.3,0.115
김영환,63448,KT,0.071,13,15,14,1,1,0,0,0,1,0,0,0,1,0,0,3,1,0.071,0.133,0.204,0,0.000,0.000,0,3,7,0.43,0,0.33,3.40,0.000,-0.7,0.078
