선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
로하스,67025,KT,0.349,142,628,550,116,192,39,1,47,374,135,0,8,65,5,5,132,11,0.680,0.417,1.097,58,0.351,0.000,87,94,140,0.67,16,0.49,4.06,0.331,137.9,0.358
강백호,68050,KT,0.330,129,574,500,95,165,36,1,23,272,89,0,3,66,9,5,93,7,0.544,0.411,0.955,48,0.320,0.500,60,124,121,1.02,8,0.71,3.81,0.214,104.2,0.321
황재균,76313,KT,0.312,134,600,541,108,169,35,5,21,277,97,3,4,47,0,5,98,12,0.512,0.370,0.882,49,0.324,0.500,61,112,166,0.67,9,0.48,3.82,0.200,95.3,0.295
조용호,64868,KT,0.296,132,482,409,73,121,15,0,0,136,32,5,2,64,1,2,83,6,0.333,0.392,0.725,29,0.317,0.364,15,119,88,1.35,6,0.77,4.46,0.037,59.5,0.260
배정대,64166,KT,0.289,144,615,533,88,154,25,3,13,224,65,5,4,68,0,5,142,9,0.420,0.372,0.792,42,0.277,0.000,41,117,124,0.94,7,0.48,3.99,0.131,84.1,0.272
박경수,73113,KT,0.281,119,391,324,33,91,17,0,13,147,59,3,7,48,2,9,96,14,0.454,0.381,0.835,20,0.268,0.111,30,64,80,0.80,3,0.50,4.31,0.173,55.8,0.285
유한준,74339,KT,0.280,119,428,386,48,108,17,0,11,158,64,1,1,40,2,0,51,9,0.409,0.347,0.756,25,0.309,0.278,28,113,115,0.98,8,0.78,3.91,0.130,53.2,0.258
장성우,78548,KT,0.278,130,455,400,39,111,15,0,13,165,79,10,6,38,0,1,64,15,0.413,0.337,0.750,30,0.310,0.286,28,106,125,0.85,6,0.59,3.79,0.135,54.8,0.255
허도환,77243,KT,0.264,52,62,53,2,14,1,0,0,15,5,1,0,6,0,2,15,2,0.283,0.361,0.644,2,0.333,0.200,1,11,13,0.85,3,0.40,3.77,0.019,5.6,0.233
박승욱,62802,KT,0.264,97,128,110,23,29,3,2,1,39,10,2,1,11,0,4,37,1,0.355,0.349,0.704,3,0.208,0.400,6,17,28,0.61,1,0.30,3.77,0.091,15.4,0.246
문상철,64007,KT,0.260,74,172,154,24,40,3,2,8,71,25,3,2,11,0,2,43,4,0.461,0.314,0.775,11,0.191,0.150,13,33,40,0.83,2,0.26,3.55,0.201,22.1,0.257
김민혁,64004,KT,0.239,108,249,222,35,53,5,2,5,77,25,2,1,22,0,2,42,4,0.347,0.312,0.659,13,0.210,0.143,12,82,46,1.78,2,0.52,3.81,0.108,25.1,0.227
심우준,64006,KT,0.235,144,535,476,58,112,16,3,3,143,51,16,4,37,0,2,98,7,0.300,0.291,0.591,28,0.258,0.000,22,138,132,1.05,5,0.38,4.08,0.065,46.0,0.206
강민국,64906,KT,0.224,81,120,107,16,24,3,0,0,27,9,6,0,7,0,0,20,0,0.252,0.272,0.524,4,0.357,0.250,3,34,29,1.17,0,0.35,3.81,0.028,7.3,0.185
천성호,50054,KT,0.203,66,77,69,9,14,3,0,0,17,1,0,0,7,0,1,15,0,0.246,0.286,0.532,2,0.167,0.000,3,18,22,0.82,0,0.47,3.68,0.043,5.2,0.190
강현우,50066,KT,0.200,26,32,30,2,6,2,0,1,11,3,0,0,2,0,0,11,1,0.367,0.250,0.617,1,0.286,0.000,3,7,6,1.17,0,0.18,4.22,0.167,2.4,0.204
송민섭,64012,KT,0.195,114,51,41,21,8,1,1,1,14,5,3,1,5,0,1,13,0,0.341,0.292,0.633,0,0.100,0.000,3,3,18,0.17,0,0.38,3.82,0.146,4.9,0.217
이홍구,63634,KT,0.190,49,96,84,5,16,2,0,3,27,8,2,1,6,0,3,26,3,0.321,0.266,0.587,3,0.231,0.333,5,19,24,0.79,1,0.23,3.84,0.131,7.3,0.200
김병희,64014,KT,0.143,29,22,21,4,3,0,0,1,6,2,0,1,0,0,0,7,0,0.286,0.136,0.422,1,0.000,0.000,1,2,10,0.20,0,0.00,4.14,0.143,1.1,0.133
김민,68043,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김민수,65048,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김성훈,69098,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김재윤,65062,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김태훈,65040,KT,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,0.00,5.00,0.000,-0.3,0.000
류희운,64029,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
문상인,67063,KT,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,0.00,3.00,0.000,-0.2,0.000
박준혁,68003,KT,0.000,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,0.00,4.00,0.000,-0.2,0.000
안현준,64041,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
유원상,76757,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이대은,67008,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이보근,75342,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이상화,77563,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이창재,65057,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
