선수명,연도,소속팀명,연봉,WAR,상세url
이진영,2010,LG,"54,000",2.570,http://www.statiz.co.kr/player.php?name=이진영
박명환,2010,LG,"50,000",-0.304,http://www.statiz.co.kr/player.php?name=박명환
조인성,2010,LG,"40,000",5.961,http://www.statiz.co.kr/player.php?name=조인성
이병규,2010,LG,"40,000",2.655,http://www.statiz.co.kr/player.php?name=이병규
봉중근,2010,LG,"36,000",4.715,http://www.statiz.co.kr/player.php?name=봉중근
정성훈,2010,LG,"35,000",1.552,http://www.statiz.co.kr/player.php?name=정성훈
박용택,2010,LG,"31,000",1.790,http://www.statiz.co.kr/player.php?name=박용택
이택근,2010,LG,"27,000",2.356,http://www.statiz.co.kr/player.php?name=이택근
최동수,2010,LG,"20,000",,http://www.statiz.co.kr/player.php?name=최동수
류택현,2010,LG,"13,000",-0.061,http://www.statiz.co.kr/player.php?name=류택현
최원호,2010,LG,"13,000",,http://www.statiz.co.kr/player.php?name=최원호
이대형,2010,LG,"12,000",1.909,http://www.statiz.co.kr/player.php?name=이대형
이재영,2010,LG,"11,500",,http://www.statiz.co.kr/player.php?name=이재영
김정민,2010,LG,"10,000",,http://www.statiz.co.kr/player.php?name=김정민
정재복,2010,LG,"10,000",0.300,http://www.statiz.co.kr/player.php?name=정재복
권용관,2010,LG,"8,600",,http://www.statiz.co.kr/player.php?name=권용관
오상민,2010,LG,"8,000",0.668,http://www.statiz.co.kr/player.php?name=오상민
이상열,2010,LG,"8,000",1.720,http://www.statiz.co.kr/player.php?name=이상열
박경수,2010,LG,"7,200",1.932,http://www.statiz.co.kr/player.php?name=박경수
심수창,2010,LG,"7,000",-0.090,http://www.statiz.co.kr/player.php?name=심수창
경헌호,2010,LG,"6,500",0.214,http://www.statiz.co.kr/player.php?name=경헌호
손인호,2010,LG,"6,500",0.289,http://www.statiz.co.kr/player.php?name=손인호
박종호,2010,LG,"6,000",,http://www.statiz.co.kr/player.php?name=박종호
김광삼,2010,LG,"5,800",0.997,http://www.statiz.co.kr/player.php?name=김광삼
안치용,2010,LG,"5,500",,http://www.statiz.co.kr/player.php?name=안치용
김광수,2010,LG,"5,200",2.120,http://www.statiz.co.kr/player.php?name=김광수
이동현,2010,LG,"5,200",1.688,http://www.statiz.co.kr/player.php?name=이동현
김민기,2010,LG,"5,000",,http://www.statiz.co.kr/player.php?name=김민기
정찬헌,2010,LG,"4,500",,http://www.statiz.co.kr/player.php?name=정찬헌
박용근,2010,LG,"4,500",0.519,http://www.statiz.co.kr/player.php?name=박용근
서승화,2010,LG,"4,000",0.074,http://www.statiz.co.kr/player.php?name=서승화
정성훈,2010,LG,"4,000",1.552,http://www.statiz.co.kr/player.php?name=정성훈
강철민,2010,LG,"3,800",0.071,http://www.statiz.co.kr/player.php?name=강철민
민경수,2010,LG,"3,600",0.051,http://www.statiz.co.kr/player.php?name=민경수
박병호,2010,LG,"3,500",-0.181,http://www.statiz.co.kr/player.php?name=박병호
김태군,2010,LG,"3,300",-0.001,http://www.statiz.co.kr/player.php?name=김태군
한희,2010,LG,"3,200",-0.267,http://www.statiz.co.kr/player.php?name=한희
오태근,2010,LG,"3,100",,http://www.statiz.co.kr/player.php?name=오태근
서동욱,2010,LG,"3,000",-0.023,http://www.statiz.co.kr/player.php?name=서동욱
이범준,2010,LG,"2,900",-0.537,http://www.statiz.co.kr/player.php?name=이범준
최동환,2010,LG,"2,900",0.000,http://www.statiz.co.kr/player.php?name=최동환
이병규,2010,LG,"2,800",2.655,http://www.statiz.co.kr/player.php?name=이병규
김태완,2010,LG,"2,800",0.577,http://www.statiz.co.kr/player.php?name=김태완
노진용,2010,LG,"2,600",,http://www.statiz.co.kr/player.php?name=노진용
임도현,2010,LG,"2,400",,http://www.statiz.co.kr/player.php?name=임도현
김기표,2010,LG,"2,400",0.768,http://www.statiz.co.kr/player.php?name=김기표
김준호,2010,LG,"2,400",-0.166,http://www.statiz.co.kr/player.php?name=김준호
이형종,2010,LG,"2,400",0.057,http://www.statiz.co.kr/player.php?name=이형종
배우열,2010,LG,"2,400",-0.276,http://www.statiz.co.kr/player.php?name=배우열
박동욱,2010,LG,"2,400",,http://www.statiz.co.kr/player.php?name=박동욱
서성종,2010,LG,"2,400",-0.042,http://www.statiz.co.kr/player.php?name=서성종
곽용섭,2010,LG,"2,400",,http://www.statiz.co.kr/player.php?name=곽용섭
정주현,2010,LG,"2,400",-0.058,http://www.statiz.co.kr/player.php?name=정주현
윤진호,2010,LG,"2,400",-0.130,http://www.statiz.co.kr/player.php?name=윤진호
오지환,2010,LG,"2,400",2.717,http://www.statiz.co.kr/player.php?name=오지환
