선수명,연도,소속팀명,연봉,WAR,상세url
양효준,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=양효준
이정윤,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=이정윤
이동규,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=이동규
천원석,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=천원석
이병규,2016,LG,"900,000",0.050,http://www.statiz.co.kr/player.php?name=이병규
김광삼,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=김광삼
정현욱,2016,LG,"900,000",-0.274,http://www.statiz.co.kr/player.php?name=정현욱
한희,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=한희
이민재,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=이민재
이희성,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=이희성
박성준,2016,LG,"900,000",0.029,http://www.statiz.co.kr/player.php?name=박성준
코프랜드,2016,LG,"900,000",-0.379,http://www.statiz.co.kr/player.php?name=코프랜드
정규식,2016,LG,"900,000",,http://www.statiz.co.kr/player.php?name=정규식
이병규9,2016,LG,"80,000",,http://www.statiz.co.kr/player.php?name=이병규9
박용택,2016,LG,"80,000",3.195,http://www.statiz.co.kr/player.php?name=박용택
이동현,2016,LG,"60,000",0.451,http://www.statiz.co.kr/player.php?name=이동현
허프,2016,LG,"55,000",2.066,http://www.statiz.co.kr/player.php?name=허프
정성훈,2016,LG,"50,000",1.131,http://www.statiz.co.kr/player.php?name=정성훈
정상호,2016,LG,"50,000",-0.332,http://www.statiz.co.kr/player.php?name=정상호
소사,2016,LG,"50,000",2.625,http://www.statiz.co.kr/player.php?name=소사
히메네스,2016,LG,"50,000",5.356,http://www.statiz.co.kr/player.php?name=히메네스
우규민,2016,LG,"40,000",0.760,http://www.statiz.co.kr/player.php?name=우규민
봉중근,2016,LG,"30,000",0.343,http://www.statiz.co.kr/player.php?name=봉중근
오지환,2016,LG,"25,000",4.440,http://www.statiz.co.kr/player.php?name=오지환
류제국,2016,LG,"18,000",3.696,http://www.statiz.co.kr/player.php?name=류제국
이병규7,2016,LG,"15,600",,http://www.statiz.co.kr/player.php?name=이병규7
이병규,2016,LG,"15,600",0.050,http://www.statiz.co.kr/player.php?name=이병규
임훈,2016,LG,"13,000",-0.409,http://www.statiz.co.kr/player.php?name=임훈
윤지웅,2016,LG,"12,500",-0.173,http://www.statiz.co.kr/player.php?name=윤지웅
임정우,2016,LG,"12,500",2.055,http://www.statiz.co.kr/player.php?name=임정우
손주인,2016,LG,"12,000",2.170,http://www.statiz.co.kr/player.php?name=손주인
진해수,2016,LG,"9,500",0.731,http://www.statiz.co.kr/player.php?name=진해수
최경철,2016,LG,"9,000",-0.411,http://www.statiz.co.kr/player.php?name=최경철
유강남,2016,LG,"8,100",0.856,http://www.statiz.co.kr/player.php?name=유강남
유원상,2016,LG,"7,500",0.020,http://www.statiz.co.kr/player.php?name=유원상
양석환,2016,LG,"7,000",0.422,http://www.statiz.co.kr/player.php?name=양석환
문선재,2016,LG,"6,500",1.174,http://www.statiz.co.kr/player.php?name=문선재
서상우,2016,LG,"6,000",0.481,http://www.statiz.co.kr/player.php?name=서상우
신승현,2016,LG,"6,000",0.433,http://www.statiz.co.kr/player.php?name=신승현
김용의,2016,LG,"6,000",1.979,http://www.statiz.co.kr/player.php?name=김용의
채은성,2016,LG,"5,500",1.799,http://www.statiz.co.kr/player.php?name=채은성
정찬헌,2016,LG,"5,100",0.276,http://www.statiz.co.kr/player.php?name=정찬헌
장진용,2016,LG,"5,000",-0.554,http://www.statiz.co.kr/player.php?name=장진용
정주현,2016,LG,"5,000",-1.182,http://www.statiz.co.kr/player.php?name=정주현
여건욱,2016,LG,"5,000",,http://www.statiz.co.kr/player.php?name=여건욱
임찬규,2016,LG,"4,800",0.104,http://www.statiz.co.kr/player.php?name=임찬규
안익훈,2016,LG,"4,100",0.106,http://www.statiz.co.kr/player.php?name=안익훈
황목치승,2016,LG,"4,000",-0.073,http://www.statiz.co.kr/player.php?name=황목치승
