선수명,연도,소속팀명,연봉,WAR,상세url
유경국,2017,LG,"900,000",,http://www.statiz.co.kr/player.php?name=유경국
히메네스,2017,LG,"900,000",1.251,http://www.statiz.co.kr/player.php?name=히메네스
허프,2017,LG,"900,000",4.959,http://www.statiz.co.kr/player.php?name=허프
로니,2017,LG,"900,000",0.350,http://www.statiz.co.kr/player.php?name=로니
신경모,2017,LG,"900,000",,http://www.statiz.co.kr/player.php?name=신경모
이창호,2017,LG,"900,000",,http://www.statiz.co.kr/player.php?name=이창호
박부성,2017,LG,"900,000",,http://www.statiz.co.kr/player.php?name=박부성
김태영,2017,LG,"900,000",,http://www.statiz.co.kr/player.php?name=김태영
나규호,2017,LG,"900,000",,http://www.statiz.co.kr/player.php?name=나규호
황목치승,2017,LG,"900,000",-0.355,http://www.statiz.co.kr/player.php?name=황목치승
이준형,2017,LG,"900,000",,http://www.statiz.co.kr/player.php?name=이준형
차우찬,2017,LG,"100,000",4.228,http://www.statiz.co.kr/player.php?name=차우찬
박용택,2017,LG,"80,000",3.699,http://www.statiz.co.kr/player.php?name=박용택
이동현,2017,LG,"60,000",0.412,http://www.statiz.co.kr/player.php?name=이동현
소사,2017,LG,"50,000",4.166,http://www.statiz.co.kr/player.php?name=소사
정상호,2017,LG,"50,000",0.329,http://www.statiz.co.kr/player.php?name=정상호
오지환,2017,LG,"35,000",2.740,http://www.statiz.co.kr/player.php?name=오지환
류제국,2017,LG,"35,000",0.239,http://www.statiz.co.kr/player.php?name=류제국
봉중근,2017,LG,"35,000",,http://www.statiz.co.kr/player.php?name=봉중근
양상문,2017,LG,"30,000",,http://www.statiz.co.kr/player.php?name=양상문
정성훈,2017,LG,"30,000",1.258,http://www.statiz.co.kr/player.php?name=정성훈
임정우,2017,LG,"22,000",0.438,http://www.statiz.co.kr/player.php?name=임정우
손주인,2017,LG,"20,000",1.249,http://www.statiz.co.kr/player.php?name=손주인
채은성,2017,LG,"16,000",-0.504,http://www.statiz.co.kr/player.php?name=채은성
이병규,2017,LG,"12,000",-0.135,http://www.statiz.co.kr/player.php?name=이병규
김용의,2017,LG,"12,000",0.199,http://www.statiz.co.kr/player.php?name=김용의
진해수,2017,LG,"11,000",1.350,http://www.statiz.co.kr/player.php?name=진해수
김지용,2017,LG,"10,000",0.289,http://www.statiz.co.kr/player.php?name=김지용
유강남,2017,LG,"10,000",2.559,http://www.statiz.co.kr/player.php?name=유강남
임훈,2017,LG,"10,000",-0.251,http://www.statiz.co.kr/player.php?name=임훈
윤지웅,2017,LG,"9,500",0.441,http://www.statiz.co.kr/player.php?name=윤지웅
이천웅,2017,LG,"9,300",0.886,http://www.statiz.co.kr/player.php?name=이천웅
양석환,2017,LG,"9,000",1.647,http://www.statiz.co.kr/player.php?name=양석환
문선재,2017,LG,"8,000",0.249,http://www.statiz.co.kr/player.php?name=문선재
신정락,2017,LG,"7,500",-0.206,http://www.statiz.co.kr/player.php?name=신정락
임찬규,2017,LG,"6,500",1.339,http://www.statiz.co.kr/player.php?name=임찬규
최재원,2017,LG,"6,500",-0.798,http://www.statiz.co.kr/player.php?name=최재원
최동환,2017,LG,"6,000",0.064,http://www.statiz.co.kr/player.php?name=최동환
정주현,2017,LG,"6,000",-0.324,http://www.statiz.co.kr/player.php?name=정주현
이형종,2017,LG,"6,000",2.706,http://www.statiz.co.kr/player.php?name=이형종
유원상,2017,LG,"6,000",-0.076,http://www.statiz.co.kr/player.php?name=유원상
서상우,2017,LG,"5,500",-0.015,http://www.statiz.co.kr/player.php?name=서상우
장진용,2017,LG,"5,000",,http://www.statiz.co.kr/player.php?name=장진용
안익훈,2017,LG,"5,000",0.899,http://www.statiz.co.kr/player.php?name=안익훈
최성훈,2017,LG,"4,500",0.299,http://www.statiz.co.kr/player.php?name=최성훈
정찬헌,2017,LG,"4,500",-0.160,http://www.statiz.co.kr/player.php?name=정찬헌
