선수명,연도,소속팀명,연봉,WAR,상세url
유지현,2002,LG,"22,000",2.491,http://www.statiz.co.kr/player.php?name=유지현
홍현우,2002,LG,"20,000",-0.672,http://www.statiz.co.kr/player.php?name=홍현우
이병규,2002,LG,"20,000",3.427,http://www.statiz.co.kr/player.php?name=이병규
김재현,2002,LG,"18,000",5.031,http://www.statiz.co.kr/player.php?name=김재현
이종열,2002,LG,"9,000",1.937,http://www.statiz.co.kr/player.php?name=이종열
이광우,2002,LG,"9,000",-0.223,http://www.statiz.co.kr/player.php?name=이광우
신윤호,2002,LG,"8,100",-0.149,http://www.statiz.co.kr/player.php?name=신윤호
서용빈,2002,LG,"7,500",0.732,http://www.statiz.co.kr/player.php?name=서용빈
김정민,2002,LG,"6,600",0.005,http://www.statiz.co.kr/player.php?name=김정민
최창호,2002,LG,"6,500",-0.010,http://www.statiz.co.kr/player.php?name=최창호
장문석,2002,LG,"6,000",4.324,http://www.statiz.co.kr/player.php?name=장문석
안병원,2002,LG,"6,000",-0.125,http://www.statiz.co.kr/player.php?name=안병원
최향남,2002,LG,"5,850",0.827,http://www.statiz.co.kr/player.php?name=최향남
조인성,2002,LG,"5,500",2.166,http://www.statiz.co.kr/player.php?name=조인성
김민기,2002,LG,"5,300",2.348,http://www.statiz.co.kr/player.php?name=김민기
장재중,2002,LG,"4,900",0.290,http://www.statiz.co.kr/player.php?name=장재중
심성보,2002,LG,"4,700",0.019,http://www.statiz.co.kr/player.php?name=심성보
전승남,2002,LG,"4,500",0.044,http://www.statiz.co.kr/player.php?name=전승남
최원호,2002,LG,"4,400",1.149,http://www.statiz.co.kr/player.php?name=최원호
안상준,2002,LG,"4,300",0.118,http://www.statiz.co.kr/player.php?name=안상준
유택현,2002,LG,"4,200",,http://www.statiz.co.kr/player.php?name=유택현
유현승,2002,LG,"4,100",0.032,http://www.statiz.co.kr/player.php?name=유현승
박연수,2002,LG,"4,000",0.097,http://www.statiz.co.kr/player.php?name=박연수
이일의,2002,LG,"4,000",0.064,http://www.statiz.co.kr/player.php?name=이일의
경헌호,2002,LG,"4,000",0.711,http://www.statiz.co.kr/player.php?name=경헌호
최동수,2002,LG,"4,000",-0.235,http://www.statiz.co.kr/player.php?name=최동수
손지환,2002,LG,"3,700",-0.190,http://www.statiz.co.kr/player.php?name=손지환
김태석,2002,LG,"3,500",-0.043,http://www.statiz.co.kr/player.php?name=김태석
이승호,2002,LG,"3,300",0.766,http://www.statiz.co.kr/player.php?name=이승호
권용관,2002,LG,"3,200",-0.323,http://www.statiz.co.kr/player.php?name=권용관
이동현,2002,LG,"2,700",3.473,http://www.statiz.co.kr/player.php?name=이동현
최만호,2002,LG,"2,600",0.502,http://www.statiz.co.kr/player.php?name=최만호
윤현식,2002,LG,"2,500",-0.235,http://www.statiz.co.kr/player.php?name=윤현식
김동호,2002,LG,"2,500",0.023,http://www.statiz.co.kr/player.php?name=김동호
김상태,2002,LG,"2,500",,http://www.statiz.co.kr/player.php?name=김상태
이용호,2002,LG,"2,500",0.085,http://www.statiz.co.kr/player.php?name=이용호
방동민,2002,LG,"2,300",,http://www.statiz.co.kr/player.php?name=방동민
장준관,2002,LG,"2,300",,http://www.statiz.co.kr/player.php?name=장준관
김재학,2002,LG,"2,100",-0.110,http://www.statiz.co.kr/player.php?name=김재학
김현민,2002,LG,"2,100",-0.063,http://www.statiz.co.kr/player.php?name=김현민
김광수,2002,LG,"2,100",-0.159,http://www.statiz.co.kr/player.php?name=김광수
강필선,2002,LG,"2,000",,http://www.statiz.co.kr/player.php?name=강필선
박재형,2002,LG,"2,000",,http://www.statiz.co.kr/player.php?name=박재형
박용진,2002,LG,"2,000",,http://www.statiz.co.kr/player.php?name=박용진
박만채,2002,LG,"2,000",,http://www.statiz.co.kr/player.php?name=박만채
신경석,2002,LG,"2,000",,http://www.statiz.co.kr/player.php?name=신경석
최성현,2002,LG,"2,000",,http://www.statiz.co.kr/player.php?name=최성현
이봉우,2002,LG,"1,800",,http://www.statiz.co.kr/player.php?name=이봉우
신동건,2002,LG,"1,800",,http://www.statiz.co.kr/player.php?name=신동건
