선수명,연도,소속팀명,연봉,WAR,상세url
이진영,2011,LG,"55,000",0.939,http://www.statiz.co.kr/player.php?name=이진영
조인성,2011,LG,"50,000",3.719,http://www.statiz.co.kr/player.php?name=조인성
이병규,2011,LG,"40,000",0.533,http://www.statiz.co.kr/player.php?name=이병규
봉중근,2011,LG,"38,000",0.073,http://www.statiz.co.kr/player.php?name=봉중근
박용택,2011,LG,"35,000",2.351,http://www.statiz.co.kr/player.php?name=박용택
정성훈,2011,LG,"35,000",3.506,http://www.statiz.co.kr/player.php?name=정성훈
이택근,2011,LG,"27,000",1.641,http://www.statiz.co.kr/player.php?name=이택근
이대형,2011,LG,"14,000",0.951,http://www.statiz.co.kr/player.php?name=이대형
오지환,2011,LG,"10,200",0.358,http://www.statiz.co.kr/player.php?name=오지환
이병규,2011,LG,"10,000",0.533,http://www.statiz.co.kr/player.php?name=이병규
이상열,2011,LG,"10,000",0.810,http://www.statiz.co.kr/player.php?name=이상열
김광수,2011,LG,"9,000",,http://www.statiz.co.kr/player.php?name=김광수
이동현,2011,LG,"9,000",-0.254,http://www.statiz.co.kr/player.php?name=이동현
김광삼,2011,LG,"8,000",0.641,http://www.statiz.co.kr/player.php?name=김광삼
박경수,2011,LG,"8,000",1.334,http://www.statiz.co.kr/player.php?name=박경수
오상민,2011,LG,"8,000",0.162,http://www.statiz.co.kr/player.php?name=오상민
김기표,2011,LG,"5,000",-0.130,http://www.statiz.co.kr/player.php?name=김기표
심광호,2011,LG,"5,000",-0.283,http://www.statiz.co.kr/player.php?name=심광호
박명환,2011,LG,"5,000",,http://www.statiz.co.kr/player.php?name=박명환
김태완,2011,LG,"4,600",1.439,http://www.statiz.co.kr/player.php?name=김태완
박현준,2011,LG,"4,300",2.753,http://www.statiz.co.kr/player.php?name=박현준
손인호,2011,LG,"4,200",0.040,http://www.statiz.co.kr/player.php?name=손인호
정의윤,2011,LG,"4,200",-0.223,http://www.statiz.co.kr/player.php?name=정의윤
박병호,2011,LG,"4,200",,http://www.statiz.co.kr/player.php?name=박병호
정찬헌,2011,LG,"4,000",,http://www.statiz.co.kr/player.php?name=정찬헌
김선규,2011,LG,"4,000",0.927,http://www.statiz.co.kr/player.php?name=김선규
김태군,2011,LG,"4,000",-0.007,http://www.statiz.co.kr/player.php?name=김태군
서승화,2011,LG,"4,000",,http://www.statiz.co.kr/player.php?name=서승화
정재복,2011,LG,"3,800",,http://www.statiz.co.kr/player.php?name=정재복
박동욱,2011,LG,"3,800",,http://www.statiz.co.kr/player.php?name=박동욱
강철민,2011,LG,"3,600",,http://www.statiz.co.kr/player.php?name=강철민
최성민,2011,LG,"3,500",0.247,http://www.statiz.co.kr/player.php?name=최성민
이대환,2011,LG,"3,500",0.206,http://www.statiz.co.kr/player.php?name=이대환
한희,2011,LG,"3,400",1.851,http://www.statiz.co.kr/player.php?name=한희
민경수,2011,LG,"3,200",,http://www.statiz.co.kr/player.php?name=민경수
윤상균,2011,LG,"3,200",,http://www.statiz.co.kr/player.php?name=윤상균
서동욱,2011,LG,"3,200",1.051,http://www.statiz.co.kr/player.php?name=서동욱
경헌호,2011,LG,"3,100",0.118,http://www.statiz.co.kr/player.php?name=경헌호
심수창,2011,LG,"3,000",0.510,http://www.statiz.co.kr/player.php?name=심수창
김준호,2011,LG,"3,000",,http://www.statiz.co.kr/player.php?name=김준호
이범준,2011,LG,"3,000",0.234,http://www.statiz.co.kr/player.php?name=이범준
신정락,2011,LG,"3,000",0.561,http://www.statiz.co.kr/player.php?name=신정락
이학준,2011,LG,"2,800",,http://www.statiz.co.kr/player.php?name=이학준
황선일,2011,LG,"2,700",-0.010,http://www.statiz.co.kr/player.php?name=황선일
김지용,2011,LG,"2,600",,http://www.statiz.co.kr/player.php?name=김지용
정주현,2011,LG,"2,600",-0.010,http://www.statiz.co.kr/player.php?name=정주현
백창수,2011,LG,"2,600",0.023,http://www.statiz.co.kr/player.php?name=백창수
윤진호,2011,LG,"2,600",-0.538,http://www.statiz.co.kr/player.php?name=윤진호
장진용,2011,LG,"2,500",,http://www.statiz.co.kr/player.php?name=장진용
유경국,2011,LG,"2,500",,http://www.statiz.co.kr/player.php?name=유경국
양영동,2011,LG,"2,400",-0.091,http://www.statiz.co.kr/player.php?name=양영동
이승현,2011,LG,"2,400",,http://www.statiz.co.kr/player.php?name=이승현
