선수명,연도,소속팀명,연봉,WAR,상세url
김동주,2010,두산,"70,000",3.207,http://www.statiz.co.kr/player.php?name=김동주
김선우,2010,두산,"35,000",3.804,http://www.statiz.co.kr/player.php?name=김선우
김현수,2010,두산,"25,200",5.239,http://www.statiz.co.kr/player.php?name=김현수
이재우,2010,두산,"19,000",0.358,http://www.statiz.co.kr/player.php?name=이재우
손시헌,2010,두산,"18,500",2.422,http://www.statiz.co.kr/player.php?name=손시헌
임태훈,2010,두산,"17,000",0.812,http://www.statiz.co.kr/player.php?name=임태훈
이종욱,2010,두산,"16,200",3.377,http://www.statiz.co.kr/player.php?name=이종욱
정재훈,2010,두산,"14,000",4.398,http://www.statiz.co.kr/player.php?name=정재훈
이현승,2010,두산,"14,000",1.190,http://www.statiz.co.kr/player.php?name=이현승
고영민,2010,두산,"13,500",0.741,http://www.statiz.co.kr/player.php?name=고영민
임재철,2010,두산,"11,000",1.615,http://www.statiz.co.kr/player.php?name=임재철
최준석,2010,두산,"10,500",3.859,http://www.statiz.co.kr/player.php?name=최준석
이원석,2010,두산,"10,500",1.517,http://www.statiz.co.kr/player.php?name=이원석
김상현,2010,두산,"10,000",,http://www.statiz.co.kr/player.php?name=김상현
김명제,2010,두산,"6,200",,http://www.statiz.co.kr/player.php?name=김명제
고창성,2010,두산,"6,000",2.323,http://www.statiz.co.kr/player.php?name=고창성
이용찬,2010,두산,"5,900",1.187,http://www.statiz.co.kr/player.php?name=이용찬
민병헌,2010,두산,"5,800",0.287,http://www.statiz.co.kr/player.php?name=민병헌
최승환,2010,두산,"5,700",0.048,http://www.statiz.co.kr/player.php?name=최승환
홍상삼,2010,두산,"5,700",0.189,http://www.statiz.co.kr/player.php?name=홍상삼
김재호,2010,두산,"5,400",0.361,http://www.statiz.co.kr/player.php?name=김재호
오재원,2010,두산,"5,200",1.701,http://www.statiz.co.kr/player.php?name=오재원
유재웅,2010,두산,"5,000",0.539,http://www.statiz.co.kr/player.php?name=유재웅
용덕한,2010,두산,"4,500",-0.208,http://www.statiz.co.kr/player.php?name=용덕한
지승민,2010,두산,"4,200",-0.060,http://www.statiz.co.kr/player.php?name=지승민
정수빈,2010,두산,"4,000",1.487,http://www.statiz.co.kr/player.php?name=정수빈
이성열,2010,두산,"3,600",2.842,http://www.statiz.co.kr/player.php?name=이성열
김성배,2010,두산,"3,500",0.184,http://www.statiz.co.kr/player.php?name=김성배
노경은,2010,두산,"3,000",-0.143,http://www.statiz.co.kr/player.php?name=노경은
조규수,2010,두산,"2,900",0.047,http://www.statiz.co.kr/player.php?name=조규수
박정배,2010,두산,"2,800",-0.080,http://www.statiz.co.kr/player.php?name=박정배
오현택,2010,두산,"2,700",0.053,http://www.statiz.co.kr/player.php?name=오현택
성영훈,2010,두산,"2,500",0.251,http://www.statiz.co.kr/player.php?name=성영훈
유희관,2010,두산,"2,500",-0.033,http://www.statiz.co.kr/player.php?name=유희관
진야곱,2010,두산,"2,500",0.000,http://www.statiz.co.kr/player.php?name=진야곱
윤도경,2010,두산,"2,400",,http://www.statiz.co.kr/player.php?name=윤도경
조승수,2010,두산,"2,400",-0.141,http://www.statiz.co.kr/player.php?name=조승수
박종섭,2010,두산,"2,400",,http://www.statiz.co.kr/player.php?name=박종섭
박건우,2010,두산,"2,400",,http://www.statiz.co.kr/player.php?name=박건우
원용묵,2010,두산,"2,400",0.073,http://www.statiz.co.kr/player.php?name=원용묵
이원희,2010,두산,"2,400",,http://www.statiz.co.kr/player.php?name=이원희
이원재,2010,두산,"2,400",-0.205,http://www.statiz.co.kr/player.php?name=이원재
서동환,2010,두산,"2,400",,http://www.statiz.co.kr/player.php?name=서동환
양의지,2010,두산,"2,400",3.708,http://www.statiz.co.kr/player.php?name=양의지
배상현,2010,두산,"2,400",,http://www.statiz.co.kr/player.php?name=배상현
국해성,2010,두산,"2,400",,http://www.statiz.co.kr/player.php?name=국해성
이두환,2010,두산,"2,400",0.149,http://www.statiz.co.kr/player.php?name=이두환
김진형,2010,두산,"2,400",,http://www.statiz.co.kr/player.php?name=김진형
