선수명,연도,소속팀명,연봉,WAR,상세url
김동주,2007,두산,"42,000",7.415,http://www.statiz.co.kr/player.php?name=김동주
홍성흔,2007,두산,"31,000",1.871,http://www.statiz.co.kr/player.php?name=홍성흔
안경현,2007,두산,"30,000",0.963,http://www.statiz.co.kr/player.php?name=안경현
장원진,2007,두산,"15,000",-0.133,http://www.statiz.co.kr/player.php?name=장원진
이혜천,2007,두산,"15,000",,http://www.statiz.co.kr/player.php?name=이혜천
전상렬,2007,두산,"15,000",-0.117,http://www.statiz.co.kr/player.php?name=전상렬
정재훈,2007,두산,"15,000",1.971,http://www.statiz.co.kr/player.php?name=정재훈
강동우,2007,두산,"13,500",-0.140,http://www.statiz.co.kr/player.php?name=강동우
정성훈,2007,두산,"8,400",0.206,http://www.statiz.co.kr/player.php?name=정성훈
나주환,2007,두산,"6,300",,http://www.statiz.co.kr/player.php?name=나주환
이종욱,2007,두산,"6,000",5.342,http://www.statiz.co.kr/player.php?name=이종욱
최준석,2007,두산,"5,500",1.378,http://www.statiz.co.kr/player.php?name=최준석
윤재국,2007,두산,"5,200",0.345,http://www.statiz.co.kr/player.php?name=윤재국
김명제,2007,두산,"5,200",0.948,http://www.statiz.co.kr/player.php?name=김명제
김덕윤,2007,두산,"4,400",-0.150,http://www.statiz.co.kr/player.php?name=김덕윤
안상준,2007,두산,"4,200",-0.306,http://www.statiz.co.kr/player.php?name=안상준
고영민,2007,두산,"4,200",4.908,http://www.statiz.co.kr/player.php?name=고영민
김승회,2007,두산,"4,200",0.391,http://www.statiz.co.kr/player.php?name=김승회
금민철,2007,두산,"3,600",0.902,http://www.statiz.co.kr/player.php?name=금민철
유재웅,2007,두산,"3,200",-0.093,http://www.statiz.co.kr/player.php?name=유재웅
노경은,2007,두산,"3,000",0.262,http://www.statiz.co.kr/player.php?name=노경은
신재웅,2007,두산,"3,000",,http://www.statiz.co.kr/player.php?name=신재웅
정원석,2007,두산,"2,900",0.176,http://www.statiz.co.kr/player.php?name=정원석
김주호,2007,두산,"2,700",,http://www.statiz.co.kr/player.php?name=김주호
이원희,2007,두산,"2,600",0.000,http://www.statiz.co.kr/player.php?name=이원희
민병헌,2007,두산,"2,500",0.832,http://www.statiz.co.kr/player.php?name=민병헌
김진수,2007,두산,"2,200",-0.330,http://www.statiz.co.kr/player.php?name=김진수
이대현,2007,두산,"2,100",,http://www.statiz.co.kr/player.php?name=이대현
김상현,2007,두산,"2,100",,http://www.statiz.co.kr/player.php?name=김상현
서동환,2007,두산,"2,100",0.033,http://www.statiz.co.kr/player.php?name=서동환
이승엽,2007,두산,"2,000",,http://www.statiz.co.kr/player.php?name=이승엽
박진원,2007,두산,"2,000",,http://www.statiz.co.kr/player.php?name=박진원
김현수,2007,두산,"2,000",1.616,http://www.statiz.co.kr/player.php?name=김현수
김무학,2007,두산,"2,000",,http://www.statiz.co.kr/player.php?name=김무학
이호성,2007,두산,"2,000",,http://www.statiz.co.kr/player.php?name=이호성
최주환,2007,두산,"2,000",-0.068,http://www.statiz.co.kr/player.php?name=최주환
정재훈,2007,두산,"2,000",1.971,http://www.statiz.co.kr/player.php?name=정재훈
이윤호,2007,두산,"2,000",,http://www.statiz.co.kr/player.php?name=이윤호
윤석민,2007,두산,"2,000",-0.364,http://www.statiz.co.kr/player.php?name=윤석민
김용성,2007,두산,"2,000",,http://www.statiz.co.kr/player.php?name=김용성
원용묵,2007,두산,"2,000",0.242,http://www.statiz.co.kr/player.php?name=원용묵
양의지,2007,두산,"2,000",-0.023,http://www.statiz.co.kr/player.php?name=양의지
김혜겸,2007,두산,"2,000",0.072,http://www.statiz.co.kr/player.php?name=김혜겸
