선수명,연도,소속팀명,연봉,WAR,상세url
스와잭,2015,두산,"900,000",0.871,http://www.statiz.co.kr/player.php?name=스와잭
유창준,2015,두산,"900,000",,http://www.statiz.co.kr/player.php?name=유창준
이정호,2015,두산,"900,000",,http://www.statiz.co.kr/player.php?name=이정호
로메로,2015,두산,"900,000",0.471,http://www.statiz.co.kr/player.php?name=로메로
김수완,2015,두산,"900,000",-0.131,http://www.statiz.co.kr/player.php?name=김수완
마야,2015,두산,"900,000",-0.913,http://www.statiz.co.kr/player.php?name=마야
루츠,2015,두산,"900,000",-0.256,http://www.statiz.co.kr/player.php?name=루츠
임태훈,2015,두산,"900,000",,http://www.statiz.co.kr/player.php?name=임태훈
홍재용,2015,두산,"900,000",,http://www.statiz.co.kr/player.php?name=홍재용
니퍼트,2015,두산,"120,000",0.862,http://www.statiz.co.kr/player.php?name=니퍼트
장원준,2015,두산,"100,000",2.889,http://www.statiz.co.kr/player.php?name=장원준
김현수,2015,두산,"75,000",6.023,http://www.statiz.co.kr/player.php?name=김현수
김재호,2015,두산,"41,000",3.604,http://www.statiz.co.kr/player.php?name=김재호
이현승,2015,두산,"40,000",2.214,http://www.statiz.co.kr/player.php?name=이현승
오재원,2015,두산,"40,000",2.348,http://www.statiz.co.kr/player.php?name=오재원
홍성흔,2015,두산,"40,000",0.095,http://www.statiz.co.kr/player.php?name=홍성흔
유희관,2015,두산,"40,000",4.397,http://www.statiz.co.kr/player.php?name=유희관
민병헌,2015,두산,"35,000",3.316,http://www.statiz.co.kr/player.php?name=민병헌
정수빈,2015,두산,"28,000",1.604,http://www.statiz.co.kr/player.php?name=정수빈
노경은,2015,두산,"20,000",0.583,http://www.statiz.co.kr/player.php?name=노경은
양의지,2015,두산,"20,000",5.879,http://www.statiz.co.kr/player.php?name=양의지
허경민,2015,두산,"20,000",3.818,http://www.statiz.co.kr/player.php?name=허경민
정재훈,2015,두산,"15,000",,http://www.statiz.co.kr/player.php?name=정재훈
고영민,2015,두산,"15,000",0.621,http://www.statiz.co.kr/player.php?name=고영민
윤명준,2015,두산,"11,500",1.277,http://www.statiz.co.kr/player.php?name=윤명준
오현택,2015,두산,"11,000",0.498,http://www.statiz.co.kr/player.php?name=오현택
최주환,2015,두산,"11,000",0.877,http://www.statiz.co.kr/player.php?name=최주환
함덕주,2015,두산,"10,000",1.351,http://www.statiz.co.kr/player.php?name=함덕주
오재일,2015,두산,"9,500",0.953,http://www.statiz.co.kr/player.php?name=오재일
허준혁,2015,두산,"7,500",0.799,http://www.statiz.co.kr/player.php?name=허준혁
변진수,2015,두산,"7,300",-0.070,http://www.statiz.co.kr/player.php?name=변진수
박건우,2015,두산,"7,000",1.343,http://www.statiz.co.kr/player.php?name=박건우
이현호,2015,두산,"6,800",1.773,http://www.statiz.co.kr/player.php?name=이현호
최재훈,2015,두산,"6,800",-0.709,http://www.statiz.co.kr/player.php?name=최재훈
김강률,2015,두산,"6,200",0.472,http://www.statiz.co.kr/player.php?name=김강률
진야곱,2015,두산,"6,000",-1.302,http://www.statiz.co.kr/player.php?name=진야곱
정진호,2015,두산,"5,200",-0.255,http://www.statiz.co.kr/player.php?name=정진호
김재환,2015,두산,"5,000",0.589,http://www.statiz.co.kr/player.php?name=김재환
임진우,2015,두산,"3,700",,http://www.statiz.co.kr/player.php?name=임진우
김동한,2015,두산,"3,200",,http://www.statiz.co.kr/player.php?name=김동한
김명성,2015,두산,"3,200",-0.126,http://www.statiz.co.kr/player.php?name=김명성
박진우,2015,두산,"3,200",,http://www.statiz.co.kr/player.php?name=박진우
유민상,2015,두산,"3,200",-0.055,http://www.statiz.co.kr/player.php?name=유민상
류지혁,2015,두산,"3,000",0.142,http://www.statiz.co.kr/player.php?name=류지혁
김진형,2015,두산,"3,000",-0.086,http://www.statiz.co.kr/player.php?name=김진형
김강,2015,두산,"3,000",,http://www.statiz.co.kr/player.php?name=김강
최영진,2015,두산,"3,000",-0.025,http://www.statiz.co.kr/player.php?name=최영진
최병욱,2015,두산,"3,000",,http://www.statiz.co.kr/player.php?name=최병욱
국해성,2015,두산,"3,000",0.096,http://www.statiz.co.kr/player.php?name=국해성
오장훈,2015,두산,"2,900",0.043,http://www.statiz.co.kr/player.php?name=오장훈
조승수,2015,두산,"2,900",-0.009,http://www.statiz.co.kr/player.php?name=조승수
장민익,2015,두산,"2,800",-0.485,http://www.statiz.co.kr/player.php?name=장민익
이원재,2015,두산,"2,800",-0.369,http://www.statiz.co.kr/player.php?name=이원재
양종민,2015,두산,"2,800",-0.036,http://www.statiz.co.kr/player.php?name=양종민
강동연,2015,두산,"2,800",,http://www.statiz.co.kr/player.php?name=강동연
남경호,2015,두산,"2,700",-0.004,http://www.statiz.co.kr/player.php?name=남경호
채지선,2015,두산,"2,700",,http://www.statiz.co.kr/player.php?name=채지선
정진철,2015,두산,"2,700",,http://www.statiz.co.kr/player.php?name=정진철
박성민,2015,두산,"2,700",,http://www.statiz.co.kr/player.php?name=박성민
문진제,2015,두산,"2,700",,http://www.statiz.co.kr/player.php?name=문진제
전용훈,2015,두산,"2,700",,http://www.statiz.co.kr/player.php?name=전용훈
박종기,2015,두산,"2,700",-0.055,http://www.statiz.co.kr/player.php?name=박종기
한주성,2015,두산,"2,700",,http://www.statiz.co.kr/player.php?name=한주성
이용호,2015,두산,"2,700",-0.120,http://www.statiz.co.kr/player.php?name=이용호
성영훈,2015,두산,"2,700",,http://www.statiz.co.kr/player.php?name=성영훈
장승현,2015,두산,"2,700",,http://www.statiz.co.kr/player.php?name=장승현
