선수명,연도,소속팀명,연봉,WAR,상세url
김성배,2017,두산,"900,000",0.476,http://www.statiz.co.kr/player.php?name=김성배
홍영현,2017,두산,"900,000",,http://www.statiz.co.kr/player.php?name=홍영현
조승수,2017,두산,"900,000",0.000,http://www.statiz.co.kr/player.php?name=조승수
이찬기,2017,두산,"900,000",,http://www.statiz.co.kr/player.php?name=이찬기
고원준,2017,두산,"900,000",-0.378,http://www.statiz.co.kr/player.php?name=고원준
에반스,2017,두산,"900,000",3.430,http://www.statiz.co.kr/player.php?name=에반스
안규영,2017,두산,"900,000",-0.207,http://www.statiz.co.kr/player.php?name=안규영
최현진,2017,두산,"900,000",,http://www.statiz.co.kr/player.php?name=최현진
보우덴,2017,두산,"900,000",1.170,http://www.statiz.co.kr/player.php?name=보우덴
이용호,2017,두산,"900,000",-0.037,http://www.statiz.co.kr/player.php?name=이용호
정진철,2017,두산,"900,000",,http://www.statiz.co.kr/player.php?name=정진철
지윤,2017,두산,"900,000",,http://www.statiz.co.kr/player.php?name=지윤
전용훈,2017,두산,"900,000",0.028,http://www.statiz.co.kr/player.php?name=전용훈
정인석,2017,두산,"900,000",,http://www.statiz.co.kr/player.php?name=정인석
박찬범,2017,두산,"900,000",,http://www.statiz.co.kr/player.php?name=박찬범
니퍼트,2017,두산,"210,000",3.444,http://www.statiz.co.kr/player.php?name=니퍼트
장원준,2017,두산,"100,000",5.406,http://www.statiz.co.kr/player.php?name=장원준
김재호,2017,두산,"65,000",2.739,http://www.statiz.co.kr/player.php?name=김재호
민병헌,2017,두산,"55,000",2.952,http://www.statiz.co.kr/player.php?name=민병헌
오재원,2017,두산,"55,000",0.314,http://www.statiz.co.kr/player.php?name=오재원
유희관,2017,두산,"50,000",2.327,http://www.statiz.co.kr/player.php?name=유희관
양의지,2017,두산,"48,000",3.162,http://www.statiz.co.kr/player.php?name=양의지
이현승,2017,두산,"40,000",1.453,http://www.statiz.co.kr/player.php?name=이현승
허경민,2017,두산,"30,000",0.622,http://www.statiz.co.kr/player.php?name=허경민
김재환,2017,두산,"20,000",7.369,http://www.statiz.co.kr/player.php?name=김재환
오재일,2017,두산,"19,800",3.886,http://www.statiz.co.kr/player.php?name=오재일
박건우,2017,두산,"19,500",6.805,http://www.statiz.co.kr/player.php?name=박건우
이용찬,2017,두산,"18,000",1.229,http://www.statiz.co.kr/player.php?name=이용찬
홍상삼,2017,두산,"12,500",-0.377,http://www.statiz.co.kr/player.php?name=홍상삼
최주환,2017,두산,"10,000",2.854,http://www.statiz.co.kr/player.php?name=최주환
김승회,2017,두산,"10,000",0.894,http://www.statiz.co.kr/player.php?name=김승회
오현택,2017,두산,"8,000",,http://www.statiz.co.kr/player.php?name=오현택
함덕주,2017,두산,"7,000",3.221,http://www.statiz.co.kr/player.php?name=함덕주
김강률,2017,두산,"6,200",2.328,http://www.statiz.co.kr/player.php?name=김강률
이현호,2017,두산,"6,000",-0.372,http://www.statiz.co.kr/player.php?name=이현호
박세혁,2017,두산,"6,000",1.232,http://www.statiz.co.kr/player.php?name=박세혁
류지혁,2017,두산,"5,700",0.237,http://www.statiz.co.kr/player.php?name=류지혁
신성현,2017,두산,"5,700",,http://www.statiz.co.kr/player.php?name=신성현
국해성,2017,두산,"5,000",-0.182,http://www.statiz.co.kr/player.php?name=국해성
정진호,2017,두산,"4,700",0.233,http://www.statiz.co.kr/player.php?name=정진호
고봉재,2017,두산,"4,400",0.041,http://www.statiz.co.kr/player.php?name=고봉재
조수행,2017,두산,"3,600",0.491,http://www.statiz.co.kr/player.php?name=조수행
임진우,2017,두산,"3,200",-0.099,http://www.statiz.co.kr/player.php?name=임진우
김인태,2017,두산,"3,000",-0.148,http://www.statiz.co.kr/player.php?name=김인태
최병욱,2017,두산,"2,900",,http://www.statiz.co.kr/player.php?name=최병욱
남경호,2017,두산,"2,800",,http://www.statiz.co.kr/player.php?name=남경호
이우성,2017,두산,"2,800",-0.052,http://www.statiz.co.kr/player.php?name=이우성
이성곤,2017,두산,"2,800",-0.033,http://www.statiz.co.kr/player.php?name=이성곤
성영훈,2017,두산,"2,700",0.052,http://www.statiz.co.kr/player.php?name=성영훈
정기훈,2017,두산,"2,700",,http://www.statiz.co.kr/player.php?name=정기훈
방건우,2017,두산,"2,700",,http://www.statiz.co.kr/player.php?name=방건우
이병휘,2017,두산,"2,700",,http://www.statiz.co.kr/player.php?name=이병휘
백민규,2017,두산,"2,700",,http://www.statiz.co.kr/player.php?name=백민규
