선수명,연도,소속팀명,연봉,WAR,상세url
김동주,2009,두산,"70,000",5.759,http://www.statiz.co.kr/player.php?name=김동주
김선우,2009,두산,"32,000",2.293,http://www.statiz.co.kr/player.php?name=김선우
이재우,2009,두산,"20,000",2.098,http://www.statiz.co.kr/player.php?name=이재우
이종욱,2009,두산,"17,200",1.444,http://www.statiz.co.kr/player.php?name=이종욱
정재훈,2009,두산,"16,000",2.492,http://www.statiz.co.kr/player.php?name=정재훈
고영민,2009,두산,"16,000",1.262,http://www.statiz.co.kr/player.php?name=고영민
손시헌,2009,두산,"13,000",3.323,http://www.statiz.co.kr/player.php?name=손시헌
김현수,2009,두산,"12,600",6.882,http://www.statiz.co.kr/player.php?name=김현수
임태훈,2009,두산,"9,000",4.173,http://www.statiz.co.kr/player.php?name=임태훈
이대수,2009,두산,"8,700",0.113,http://www.statiz.co.kr/player.php?name=이대수
김명제,2009,두산,"8,200",-0.557,http://www.statiz.co.kr/player.php?name=김명제
이승학,2009,두산,"8,200",,http://www.statiz.co.kr/player.php?name=이승학
김상현,2009,두산,"8,000",,http://www.statiz.co.kr/player.php?name=김상현
임재철,2009,두산,"7,600",1.804,http://www.statiz.co.kr/player.php?name=임재철
이원석,2009,두산,"6,800",2.089,http://www.statiz.co.kr/player.php?name=이원석
채상병,2009,두산,"6,600",,http://www.statiz.co.kr/player.php?name=채상병
최준석,2009,두산,"6,200",1.877,http://www.statiz.co.kr/player.php?name=최준석
전상렬,2009,두산,"6,000",,http://www.statiz.co.kr/player.php?name=전상렬
금민철,2009,두산,"6,000",1.183,http://www.statiz.co.kr/player.php?name=금민철
유재웅,2009,두산,"4,400",0.276,http://www.statiz.co.kr/player.php?name=유재웅
오재원,2009,두산,"4,400",-0.780,http://www.statiz.co.kr/player.php?name=오재원
김재호,2009,두산,"4,400",0.544,http://www.statiz.co.kr/player.php?name=김재호
김성배,2009,두산,"4,300",-0.227,http://www.statiz.co.kr/player.php?name=김성배
이성열,2009,두산,"4,200",0.077,http://www.statiz.co.kr/player.php?name=이성열
최승환,2009,두산,"4,200",0.407,http://www.statiz.co.kr/player.php?name=최승환
민병헌,2009,두산,"4,200",0.197,http://www.statiz.co.kr/player.php?name=민병헌
정원석,2009,두산,"4,200",,http://www.statiz.co.kr/player.php?name=정원석
노경은,2009,두산,"3,200",0.097,http://www.statiz.co.kr/player.php?name=노경은
용덕한,2009,두산,"3,000",0.119,http://www.statiz.co.kr/player.php?name=용덕한
진야곱,2009,두산,"2,600",0.481,http://www.statiz.co.kr/player.php?name=진야곱
이원재,2009,두산,"2,500",,http://www.statiz.co.kr/player.php?name=이원재
김진수,2009,두산,"2,500",0.079,http://www.statiz.co.kr/player.php?name=김진수
박민석,2009,두산,"2,500",-0.153,http://www.statiz.co.kr/player.php?name=박민석
이용찬,2009,두산,"2,400",0.923,http://www.statiz.co.kr/player.php?name=이용찬
최주환,2009,두산,"2,200",-0.199,http://www.statiz.co.kr/player.php?name=최주환
원용묵,2009,두산,"2,100",-0.039,http://www.statiz.co.kr/player.php?name=원용묵
박정배,2009,두산,"2,100",0.279,http://www.statiz.co.kr/player.php?name=박정배
이경환,2009,두산,"2,100",,http://www.statiz.co.kr/player.php?name=이경환
최재훈,2009,두산,"2,000",,http://www.statiz.co.kr/player.php?name=최재훈
윤도경,2009,두산,"2,000",,http://www.statiz.co.kr/player.php?name=윤도경
고창성,2009,두산,"2,000",3.044,http://www.statiz.co.kr/player.php?name=고창성
이석만,2009,두산,"2,000",,http://www.statiz.co.kr/player.php?name=이석만
박종섭,2009,두산,"2,000",,http://www.statiz.co.kr/player.php?name=박종섭
이정민,2009,두산,"2,000",,http://www.statiz.co.kr/player.php?name=이정민
이두환,2009,두산,"2,000",,http://www.statiz.co.kr/player.php?name=이두환
홍상삼,2009,두산,"2,000",1.029,http://www.statiz.co.kr/player.php?name=홍상삼
윤요한,2009,두산,"2,000",,http://www.statiz.co.kr/player.php?name=윤요한
박진원,2009,두산,"2,000",,http://www.statiz.co.kr/player.php?name=박진원
