선수명,연도,소속팀명,연봉,WAR,상세url
김동주,2012,두산,"70,000",1.248,http://www.statiz.co.kr/player.php?name=김동주
김선우,2012,두산,"55,000",1.381,http://www.statiz.co.kr/player.php?name=김선우
정재훈,2012,두산,"35,000",-0.042,http://www.statiz.co.kr/player.php?name=정재훈
김현수,2012,두산,"30,000",2.761,http://www.statiz.co.kr/player.php?name=김현수
이혜천,2012,두산,"25,000",-0.239,http://www.statiz.co.kr/player.php?name=이혜천
이종욱,2012,두산,"20,500",1.135,http://www.statiz.co.kr/player.php?name=이종욱
손시헌,2012,두산,"19,700",1.200,http://www.statiz.co.kr/player.php?name=손시헌
최준석,2012,두산,"17,000",0.512,http://www.statiz.co.kr/player.php?name=최준석
임재철,2012,두산,"15,000",0.131,http://www.statiz.co.kr/player.php?name=임재철
오재원,2012,두산,"14,500",1.335,http://www.statiz.co.kr/player.php?name=오재원
양의지,2012,두산,"12,500",3.429,http://www.statiz.co.kr/player.php?name=양의지
이재우,2012,두산,"11,000",0.093,http://www.statiz.co.kr/player.php?name=이재우
이용찬,2012,두산,"10,200",4.068,http://www.statiz.co.kr/player.php?name=이용찬
임태훈,2012,두산,"10,000",0.060,http://www.statiz.co.kr/player.php?name=임태훈
정수빈,2012,두산,"9,000",0.661,http://www.statiz.co.kr/player.php?name=정수빈
고창성,2012,두산,"8,500",-0.327,http://www.statiz.co.kr/player.php?name=고창성
이원석,2012,두산,"8,400",2.056,http://www.statiz.co.kr/player.php?name=이원석
고영민,2012,두산,"8,000",1.247,http://www.statiz.co.kr/player.php?name=고영민
김상현,2012,두산,"8,000",,http://www.statiz.co.kr/player.php?name=김상현
이성열,2012,두산,"7,200",,http://www.statiz.co.kr/player.php?name=이성열
김승회,2012,두산,"6,500",1.430,http://www.statiz.co.kr/player.php?name=김승회
김재호,2012,두산,"5,700",0.104,http://www.statiz.co.kr/player.php?name=김재호
노경은,2012,두산,"5,500",4.162,http://www.statiz.co.kr/player.php?name=노경은
홍상삼,2012,두산,"5,000",2.831,http://www.statiz.co.kr/player.php?name=홍상삼
용덕한,2012,두산,"4,500",,http://www.statiz.co.kr/player.php?name=용덕한
윤석민,2012,두산,"4,100",2.292,http://www.statiz.co.kr/player.php?name=윤석민
김강률,2012,두산,"3,300",0.674,http://www.statiz.co.kr/player.php?name=김강률
김창훈,2012,두산,"3,100",0.545,http://www.statiz.co.kr/player.php?name=김창훈
서동환,2012,두산,"2,800",-0.105,http://www.statiz.co.kr/player.php?name=서동환
조승수,2012,두산,"2,700",,http://www.statiz.co.kr/player.php?name=조승수
오장훈,2012,두산,"2,600",-0.212,http://www.statiz.co.kr/player.php?name=오장훈
정진호,2012,두산,"2,600",-0.045,http://www.statiz.co.kr/player.php?name=정진호
김재환,2012,두산,"2,600",-0.086,http://www.statiz.co.kr/player.php?name=김재환
안규영,2012,두산,"2,600",0.182,http://www.statiz.co.kr/player.php?name=안규영
박민석,2012,두산,"2,600",,http://www.statiz.co.kr/player.php?name=박민석
최재훈,2012,두산,"2,500",0.134,http://www.statiz.co.kr/player.php?name=최재훈
최주환,2012,두산,"2,500",1.334,http://www.statiz.co.kr/player.php?name=최주환
오성민,2012,두산,"2,500",,http://www.statiz.co.kr/player.php?name=오성민
정대현,2012,두산,"2,500",-0.040,http://www.statiz.co.kr/player.php?name=정대현
양현,2012,두산,"2,500",,http://www.statiz.co.kr/player.php?name=양현
허경민,2012,두산,"2,500",0.373,http://www.statiz.co.kr/player.php?name=허경민
이현호,2012,두산,"2,400",0.062,http://www.statiz.co.kr/player.php?name=이현호
이원재,2012,두산,"2,400",-0.071,http://www.statiz.co.kr/player.php?name=이원재
이정호,2012,두산,"2,400",,http://www.statiz.co.kr/player.php?name=이정호
천상웅,2012,두산,"2,400",,http://www.statiz.co.kr/player.php?name=천상웅
김동한,2012,두산,"2,400",0.112,http://www.statiz.co.kr/player.php?name=김동한
국해성,2012,두산,"2,400",-0.128,http://www.statiz.co.kr/player.php?name=국해성
김동길,2012,두산,"2,400",,http://www.statiz.co.kr/player.php?name=김동길
진야곱,2012,두산,"2,400",,http://www.statiz.co.kr/player.php?name=진야곱
