ID,선수명,데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,연봉,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,1차FA여부,2차FA여부,5년평균평균자책점,5년평균경기,5년평균승리,5년평균패배,5년평균세이브,5년평균홀드,5년평균승률,5년평균이닝,5년평균피안타,5년평균홈런,5년평균볼넷,5년평균사구,5년평균삼진,5년평균실점,5년평균자책점,5년평균이닝당_출루허용률,5년평균완투,5년평균완봉,5년평균퀄리티스타트,5년평균블론세이브,5년평균타자수,5년평균투구수,5년평균피안타율,5년평균2루타,5년평균3루타,5년평균희생번트,5년평균희생플라이,5년평균고의4구,5년평균폭투,5년평균보크,5년평균선발,5년평균선발승,5년평균구원승,5년평균종료,5년평균세이브기회,5년평균터프세이브,5년평균병살타,5년평균땅볼,5년평균뜬공,5년평균인플레이타구타율,5년평균투구수/경기,5년평균투구수/이닝,5년평균9이닝당 삼진,5년평균9이닝당 볼넷,5년평균피출루율,5년평균피장타율,5년평균피OPS,5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균수비율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
67588,윤성빈,2017,2018,6.39,18,2,5,0,0,0.286,50.66666666666666,51,5,36,3,65,36,36,1.72,0,0,1,0,235,1010,0.264,12,0,2,1,0,5,0,10,1,1,2,0,0,4,32,46,0.371,56.1,19.9,11.55,6.39,0.386,0.404,0.79,18,10,50.66666666666666,0,0,2,3,0,1.0,0.389,0.0,0.131754256,0.131754256,0,50.66666666666666,0.0,1999,2,26,20,2714.678111587983,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,6.39,18.0,2.0,5.0,0.0,0.0,0.286,50.66666666666665,51.0,5.0,36.0,3.0,65.0,36.0,36.0,1.72,0.0,0.0,1.0,0.0,235.0,1010.0,0.264,12.0,0.0,2.0,1.0,0.0,5.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,4.0,32.0,46.0,0.371,56.1,19.9,11.55,6.39,0.386,0.404,0.79,18.0,10.0,50.66666666666665,0.0,0.0,2.0,3.0,0.0,1.0,0.389,0.131754256,0.0,0.0,2725.074198180948
77829,김광현,2007,2007,3.62,20,3,7,0,0,0.3,77.0,80,5,41,4,52,35,31,1.57,0,0,5,0,342,1324,0.284,8,0,10,5,2,2,0,13,3,0,3,0,0,13,76,79,0.326,66.2,17.2,6.08,4.79,0.377,0.365,0.742,20,13,77.0,0,0,3,10,1,1.0,1.244,0.0,0.48125937,0.48125937,0,77.0,0.0,1988,7,22,20,4898.7557940961215,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.62,20.0,3.0,7.0,0.0,0.0,0.3,77.0,80.0,5.0,41.0,4.0,52.0,35.0,31.0,1.57,0.0,0.0,5.0,0.0,342.0,1324.0,0.284,8.0,0.0,10.0,5.0,2.0,2.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,13.0,76.0,79.0,0.326,66.2,17.2,6.08,4.79,0.377,0.365,0.742,20.0,13.0,77.0,0.0,0.0,3.0,10.0,1.0,1.0,1.244,0.48125937,0.0,0.0,2563.8718307290087
77829,김광현,2007,2008,2.39,27,16,4,0,0,0.8,162.0,127,9,63,2,150,50,43,1.17,1,1,18,0,659,2538,0.218,13,0,11,0,1,3,0,27,16,0,1,0,0,14,168,138,0.278,94.0,15.7,8.33,3.5,0.296,0.286,0.582,27,27,162.0,5,0,7,28,0,0.875,5.427,0.0,1.0,1.48125937,2,239.0,0.0,1988,7,22,21,15493.827160493827,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.7862761506276152,24.744769874476987,11.811715481171548,4.96652719665272,0.0,0.0,0.6389121338912134,134.61506276150627,111.85774058577405,7.7112970711297075,55.91213389121339,2.6443514644351462,118.42677824267783,45.1673640167364,39.13389121338912,1.2988702928870293,0.6778242677824268,0.6778242677824268,13.811715481171548,0.0,556.8702928870293,2146.878661087866,0.23926359832635982,11.389121338912133,0.0,10.677824267782427,1.610878661087866,1.3221757322175731,2.6778242677824267,0.0,22.489539748953973,11.811715481171548,0.0,1.6443514644351465,0.0,0.0,13.677824267782427,138.35983263598325,118.99163179916317,0.29346443514644355,85.04351464435148,16.18326359832636,7.605104602510461,3.9156066945606693,0.3220962343096234,0.31145188284518827,0.6335481171548117,24.744769874476987,22.489539748953973,134.61506276150627,3.3891213389121337,0.0,5.7112970711297075,22.200836820083683,0.32217573221757323,0.9152719665271967,4.079338912133891,0.8328743576987447,1.3556485355648535,0.0,4898.7557940961215
77829,김광현,2007,2009,2.8,21,12,2,0,0,0.857,138.33333333333334,121,14,53,4,112,46,43,1.26,1,0,16,0,568,2199,0.239,11,2,4,0,1,8,0,21,12,0,1,0,0,17,138,136,0.281,104.7,15.9,7.29,3.45,0.316,0.351,0.667,21,21,138.33333333333334,0,0,6,16,0,1.0,4.623,0.0,1.0,2.48125937,0,377.33333333333337,0.0,1988,7,22,22,20261.72145281216,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.7913074204946993,23.371908127208478,11.880742049469964,3.878975265017668,0.0,0.0,0.7188648409893992,135.97820965842166,115.20936395759716,10.01678445229682,54.84452296819788,3.1413427561837457,116.07067137809187,45.4726148409894,40.551236749116605,1.284620141342756,0.7959363957597173,0.42932862190812715,14.613957597173146,0.0,560.9505300353356,2165.9867491166074,0.239166961130742,11.246466431095406,0.7332155477031802,8.229681978798586,1.0203180212014133,1.2040636042402826,4.628975265017668,0.0,21.943462897526498,11.880742049469964,0.0,1.4081272084805654,0.0,0.0,14.895759717314487,138.22791519434628,125.22703180212014,0.2888948763250883,92.24973498233216,16.07941696113074,7.48958480565371,3.7449116607773845,0.3198613074204947,0.32595053003533564,0.6458118374558304,23.371908127208478,21.943462897526498,135.97820965842166,2.1466431095406358,0.0,5.817137809187279,19.92756183745583,0.20406360424028266,0.946333922261484,4.278649293286219,0.894143917376325,0.8586572438162543,0.0,12080.352285127203
77829,김광현,2007,2010,2.37,31,17,7,0,0,0.708,193.66666666666663,153,13,84,5,183,56,51,1.22,2,1,20,0,797,3129,0.221,22,1,14,1,1,13,0,30,16,1,2,0,0,19,230,128,0.281,100.9,16.2,8.5,3.9,0.309,0.312,0.621,31,30,193.66666666666663,3,1,6,26,2,0.914,7.12,0.0,0.765469824,3.246729194,0,571.0,0.0,1988,7,22,23,30050.99401374621,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.6484121424401637,25.959136018680674,13.617046117921772,4.937536485697606,0.0,0.0,0.715179801517805,155.54446390348315,128.0268534734384,11.028604786923525,64.73321657910098,3.7717454757734967,138.77116170461179,49.04319906596614,44.09515469935785,1.2627028604786923,1.2043199065966141,0.6228838295388207,16.44074722708698,0.0,641.011675423234,2492.61295971979,0.23300525394045532,14.893753648569758,0.8237011091652072,10.186806771745475,1.013426736719206,1.1348511383537654,7.468184471687098,0.0,24.67600700525394,13.277875072971394,0.33917104495037936,1.60887332165791,0.0,0.0,16.28779918272037,169.35434909515467,126.16754232340921,0.28621716287215415,95.18365440747228,16.12031523642732,7.832288382953882,3.7975131348511377,0.3161774664331582,0.3212189141856392,0.6373963806187974,25.959136018680674,24.67600700525394,155.54446390348315,2.436077057793345,0.33917104495037936,5.879159369527145,21.987157034442497,0.8131932282545241,0.9353671920607122,5.242353181552831,0.8505013906678341,0.5674255691768827,0.0,15079.705822750218
77829,김광현,2007,2011,4.84,17,4,6,0,0,0.4,74.33333333333333,70,6,45,2,61,45,40,1.55,1,0,5,0,328,1317,0.253,9,2,3,1,0,3,0,14,4,0,3,0,0,6,83,64,0.303,77.5,17.7,7.39,5.45,0.36,0.365,0.725,17,14,74.0,0,0,6,7,1,1.0,0.736,0.0,1.0,4.246729194,0,645.3333333333334,0.0,1988,7,22,24,27229.33391191148,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.9008522727272728,24.927169421487598,12.509297520661153,5.0599173553719,0.0,0.0,0.6788755165289255,146.19008264462806,121.34297520661154,10.449380165289256,62.460227272727266,3.5676652892561975,129.8130165289256,48.57747933884298,43.62345041322313,1.2957954545454544,1.180785123966942,0.5511363636363635,15.122933884297519,0.0,604.9571280991735,2357.1988636363635,0.235308367768595,14.214876033057848,0.959194214876033,9.358987603305783,1.0118801652892562,1.0041322314049586,6.953512396694214,0.0,23.446280991735534,12.209194214876032,0.3001033057851239,1.7691115702479336,0.0,0.0,15.102789256198344,159.40754132231402,119.00671487603303,0.28815030991735535,93.1467458677686,16.302272727272722,7.78134297520661,3.987856404958677,0.3212252066115702,0.3262618801652892,0.6474870867768594,24.927169421487598,23.446280991735534,146.15168732782368,2.15547520661157,0.3001033057851239,5.893078512396694,20.260847107438014,0.8347107438016528,0.9428119834710743,4.723284607438016,0.8677215300692148,0.5020661157024793,0.0,20157.533282743603
77829,김광현,2007,2012,4.3,16,8,5,0,0,0.615,81.66666666666667,85,9,36,2,65,44,39,1.48,0,0,4,0,347,1322,0.287,15,2,7,6,0,2,1,16,8,0,0,0,0,12,78,74,0.333,82.6,16.2,7.16,3.97,0.362,0.443,0.805,16,16,81.66666666666667,0,1,5,13,0,1.0,0.7,0.0,0.385450955,4.632180149,0,727.0,0.0,1988,7,22,25,25804.503916449084,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,2.991451282051282,24.389230769230764,13.069230769230767,4.822564102564102,0.0,0.0,0.7157323076923077,146.27965811965808,121.67435897435897,10.912820512820513,61.677948717948716,3.3194871794871794,130.88769230769228,49.61076923076922,44.537948717948716,1.2864564102564102,1.1723076923076923,0.5471794871794872,14.924615384615382,0.0,603.6974358974358,2349.5297435897432,0.2360348717948718,15.049743589743589,1.2035897435897436,8.986666666666666,1.166153846153846,0.76,6.917948717948717,0.12564102564102564,23.748205128205125,12.77128205128205,0.2979487179487179,1.401025641025641,0.0,0.0,14.96205128205128,159.05999999999997,118.09128205128202,0.28930153846153844,95.01379487179486,16.18307692307692,7.904820512820512,3.8905897435897434,0.31974102564102563,0.33634,0.6560810256410256,24.389230769230764,23.748205128205125,146.24153846153845,2.14,0.42358974358974355,6.1235897435897435,20.564102564102562,0.7102564102564101,0.943222564102564,4.62995641025641,0.8529094624200002,0.49846153846153846,0.0,20972.105359347133
77829,김광현,2007,2013,4.47,25,10,9,0,0,0.526,133.0,128,12,68,4,102,72,66,1.47,0,0,9,1,580,2273,0.259,31,3,7,7,0,9,1,22,10,0,2,1,0,17,144,127,0.3,90.9,17.1,6.9,4.6,0.349,0.407,0.756,25,22,133.0,0,0,9,19,1,1.0,1.853,0.0,0.496232508,5.128412657,0,860.0,0.0,1988,7,22,26,28664.625672218976,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.465013419216318,23.83896940418679,11.64734299516908,5.931830381105743,0.0,0.0,0.6531143317230272,139.33458579352296,121.63982823403113,11.644659151905529,62.68706387546967,3.8094471282877076,119.71497584541063,54.30434782608695,49.535695115405254,1.3561460010735373,0.966183574879227,0.311862587224906,12.853462157809984,0.214170692431562,584.1953837895867,2283.9731615673645,0.2456580783682233,19.000536768652708,1.9023081052066562,8.035963499731615,2.7198067632850242,0.534621578099839,8.38593666129898,0.34567901234567905,22.525496511003755,11.335480407944175,0.311862587224906,1.633923778851315,0.214170692431562,0.0,15.649490069779922,153.50241545893718,114.80568974771874,0.2945410628019324,94.39720880300591,16.505475040257647,7.578701019860439,4.144417606011809,0.3322007514761138,0.36460547504025764,0.6968062265163714,23.83896940418679,22.525496511003755,139.29468599033814,0.935587761674718,0.44337090713902305,6.5110037573805695,18.289318303811058,0.9575952764358558,0.973179817498658,3.827289318303811,0.7381482675314008,0.0,0.0,23483.326588097374
77829,김광현,2007,2014,3.42,28,13,9,0,0,0.591,173.66666666666666,178,10,81,3,145,77,66,1.49,1,0,15,0,749,3009,0.274,36,4,12,3,1,9,1,28,13,0,1,0,0,21,184,146,0.337,107.5,17.3,7.51,4.2,0.355,0.388,0.743,28,28,173.66666666666666,1,0,8,24,1,0.97,5.2,0.0,1.0,6.128412657,0,1033.6666666666667,0.0,1988,7,22,27,89607.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.5932656170645005,25.538344337227016,11.930929405789742,7.572371762315897,0.0,0.0,0.5937064499746064,148.62993059082444,136.68765871000508,10.713052310817673,69.57440325038091,3.5551041137633317,128.03148806500764,62.05992889791773,55.26968004062976,1.411828339258507,0.9680040629761301,0.2950736414423565,12.758252920264095,0.20264093448450993,631.2163534789233,2493.725749111224,0.2545606907059421,25.18486541391569,2.436769933976638,9.93550025393601,3.3671914677501276,0.5596749619095988,8.629761300152362,0.5916708989334689,24.295581513458608,11.635855764347387,0.2950736414423565,1.5997968511934995,0.20264093448450993,0.0,16.78059928897918,164.8395124428644,118.59268664296597,0.3086297613001524,95.6927374301676,16.843321482986287,7.621371254443881,4.3054850177755215,0.34164804469273746,0.373663280853225,0.7153113255459624,25.538344337227016,24.295581513458608,148.59217877094972,1.1498222447943118,0.41950228542407314,7.012696800406298,20.28288471305231,1.1706449974606397,0.9666856272219401,4.022800914169629,0.7522449072681565,0.0,0.0,26677.226242622248
77829,김광현,2007,2015,3.72,30,14,6,0,1,0.7,176.66666666666666,173,19,66,3,160,86,73,1.35,1,1,16,0,754,2896,0.257,33,0,11,2,2,10,0,29,14,0,1,1,0,18,216,125,0.311,96.5,16.4,8.15,3.36,0.326,0.391,0.717,30,29,176.66666666666666,2,1,12,30,1,0.9549999999999998,3.957,0.0,0.99592668,7.124339337,0,1210.3333333333337,0.0,1988,7,22,28,88746.16222640389,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.99883733055266,25.116788321167885,10.967153284671534,7.311261730969762,0.0,0.27632950990615224,0.588456725755996,142.73479318734795,141.78050052137644,12.310218978102188,64.21689259645464,2.964025026068822,120.21428571428572,70.5109489051095,61.462460896767475,1.4528519290928052,0.6642335766423357,0.27632950990615224,11.460375391032327,0.208029197080292,614.9259645464025,2412.4489051094893,0.26540093847758084,28.309176225234623,2.1986444212721583,8.998435870698646,3.7064650677789373,0.82429614181439,7.6845672575599595,0.6074035453597498,23.867570385818563,10.967153284671534,0.0,1.3128258602711158,0.48435870698644423,0.0,16.445255474452555,159.23826903023985,117.51355578727842,0.3176543274244004,94.33842544316998,16.915693430656937,7.501293013555787,4.167049009384776,0.34721376433785195,0.39713295099061524,0.7443467153284673,25.116788321167885,23.867570385818563,142.69603753910323,0.82429614181439,0.4040667361835245,8.69760166840459,21.236183524504696,0.8722627737226277,0.9794160583941607,3.066415537017727,0.8155752841850886,0.0,0.0,44680.70344697217
