ID,선수명,데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,출생연도,출생월,출생일,나이,연봉,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수,1차FA여부,2차FA여부,3차FA여부,3년평균타율,3년평균경기,3년평균타석,3년평균타수,3년평균득점,3년평균안타,3년평균2루타,3년평균3루타,3년평균홈런,3년평균루타,3년평균타점,3년평균희생번트,3년평균희생플라이,3년평균볼넷,3년평균고의사구,3년평균사구,3년평균삼진,3년평균병살타,3년평균장타율,3년평균출루율,3년평균OPS,3년평균멀티히트,3년평균득점권타율,3년평균대타타율,3년평균장타,3년평균땅볼,3년평균뜬공,3년평균결승타,3년평균투구수/타석,3년평균순수장타율,3년평균추정득점,3년평균GPA,3년평균경기(주루),3년평균도루시도(주루),3년평균도루허용(주루),3년평균도루실패(주루),3년평균도루성공률(주루),3년평균주루사(주루),3년평균견제사(주루),3년평균경기(수비),3년평균선발경기(수비),3년평균수비이닝(수비),3년평균실책(수비),3년평균견제사(수비),3년평균자살(수비),3년평균보살(수비),3년평균병살(수비),3년평균포일(수비),3년평균도루허용(수비),3년평균도루실패(수비),3년평균수비율(수비),3년평균도루저지율(수비),3년평균WAR,3년평균뉴스개수(연도별정규화),3년평균수상횟수,3년평균포지션 엔트로피,3년평균연봉
73732,고지행,1997,2003,0.281,92,289,253,38,71,9,0,4,92,27,12,2,20,0,2,61,8,0.364,0.336,0.7,20,0.259,0.333,13,65,58,0,3.89,0.083,30.1,0.242,92,14,9,5,64.3,0,0,81,70,552.0,8,0,128,160,30,0,0,0,0.9751757246376812,0.0,0.868,0.0,0.0180722892,0.0180722892,0,289,0.3518145080538977,1978,5,3,26,13809.093409832203,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.281,92.0,289.0,253.0,38.0,71.0,9.0,0.0,4.0,92.0,27.0,12.0,2.0,20.0,0.0,2.0,61.0,8.0,0.364,0.336,0.7,20.0,0.259,0.333,13.0,65.0,58.0,0.0,3.89,0.083,30.1,0.242,92.0,14.0,9.0,5.0,64.3,0.0,0.0,81.0,70.0,552.0,8.0,0.0,128.0,160.0,30.0,0.0,0.0,0.0,0.9751757246376812,0.0,0.868,0.0180722892,0.0,0.3518145080538977,2431.833910034602
73732,고지행,1997,2004,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,2,0,0,3.5,0.0,-0.2,0.0,2,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,-0.044,0.0,0.00729927007,0.0253715593,0,291,0.0,1978,5,3,27,13438.886339299372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.06484615384615385,22.769230769230766,68.23076923076923,59.92307692307691,8.76923076923077,16.384615384615383,2.0769230769230766,0.0,0.923076923076923,21.23076923076923,6.23076923076923,2.7692307692307687,0.4615384615384615,4.615384615384615,0.0,0.4615384615384615,14.076923076923077,1.846153846153846,0.08399999999999999,0.07753846153846154,0.16153846153846152,4.615384615384615,0.05976923076923077,0.07684615384615384,3.0,16.538461538461537,13.384615384615383,0.0,3.59,0.019153846153846153,6.792307692307692,0.055846153846153844,22.769230769230766,3.230769230769231,2.0769230769230766,1.1538461538461537,14.838461538461537,0.0,0.0,18.692307692307693,16.153846153846153,127.38461538461537,1.846153846153846,0.0,29.538461538461537,36.92307692307692,6.9230769230769225,0.0,0.0,0.0,0.22504055183946486,0.0,0.16646153846153844,0.009785351407692306,0.0,0.08118796339705331,13809.093409832203
69636,오선우,2019,2019,0.151,27,57,53,5,8,1,1,1,14,4,0,0,3,0,1,24,0,0.264,0.211,0.475,2,0.143,0.143,3,11,10,0,3.72,0.113,2.8,0.161,27,0,0,0,0.0,0,0,23,11,120.66666666666669,0,0,34,3,0,0,0,0,0.9917127071823204,0.0,-0.33,0.0,0.0124888492,0.0124888492,0,57,0.2498822928331854,1996,12,13,24,3000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.151,27.0,57.0,53.0,5.0,8.0,1.0,1.0,1.0,14.0,4.0,0.0,0.0,3.0,0.0,1.0,24.0,0.0,0.264,0.211,0.475,2.0,0.143,0.143,3.0,11.0,10.0,0.0,3.72,0.113,2.8,0.161,27.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,120.66666666666669,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.9917127071823204,0.0,-0.33,0.0124888492,0.0,0.2498822928331854,2714.678111587983
98315,채종국,1998,2002,0.228,100,224,184,24,42,7,0,3,58,15,12,3,13,0,12,36,2,0.315,0.316,0.631,8,0.219,1.0,10,56,53,0,3.47,0.087,21.0,0.221,100,2,0,2,0.0,0,0,104,74,600.6666666666666,8,0,70,154,24,0,0,0,0.9636920088790234,0.0,0.143,0.0,0.0,0.0,0,224,1.1196529401743545,1975,10,24,28,4720.618766537757,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.228,100.0,224.0,184.0,24.0,42.0,7.0,0.0,3.0,58.0,15.0,12.0,3.0,13.0,0.0,12.0,36.0,2.0,0.315,0.316,0.631,8.0,0.219,1.0,10.0,56.0,53.0,0.0,3.47,0.087,21.0,0.221,100.0,2.0,0.0,2.0,0.0,0.0,0.0,104.0,74.0,600.6666666666666,8.0,0.0,70.0,154.0,24.0,0.0,0.0,0.0,0.9636920088790234,0.0,0.143,0.0,0.0,1.1196529401743545,2517.2980489654883
98315,채종국,1998,2003,0.241,90,164,137,18,33,8,0,3,50,16,12,2,7,0,6,31,3,0.365,0.303,0.668,2,0.257,0.125,11,37,38,0,3.44,0.124,16.0,0.228,90,0,0,0,0.0,0,0,89,42,420.6666666666667,7,0,49,108,14,0,0,0,0.9581949286846276,0.0,0.103,0.0,0.0100401606,0.0100401606,0,388,0.8585810401332551,1975,10,24,29,5937.910166227847,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.238,92.3076923076923,177.84615384615384,147.84615384615384,19.384615384615383,35.07692307692308,7.769230769230768,0.0,3.0,51.84615384615385,15.769230769230768,12.0,2.230769230769231,8.384615384615385,0.0,7.384615384615384,32.15384615384615,2.769230769230769,0.35346153846153844,0.306,0.6594615384615384,3.3846153846153846,0.2482307692307692,0.3269230769230769,10.769230769230768,41.38461538461538,41.46153846153846,0.0,3.4469230769230768,0.11546153846153846,17.153846153846153,0.22638461538461538,92.3076923076923,0.4615384615384615,0.0,0.4615384615384615,0.0,0.0,0.0,92.46153846153847,49.38461538461539,462.2051282051282,7.230769230769231,0.0,53.84615384615385,118.6153846153846,16.307692307692307,0.0,0.0,0.0,0.959463485652565,0.0,0.1122307692307692,0.0077232004615384615,0.0,0.918828401681201,4720.618766537757
98315,채종국,1998,2004,0.275,128,385,327,40,90,19,0,4,121,34,21,1,22,0,14,55,6,0.37,0.346,0.716,19,0.267,0.667,23,94,89,0,3.66,0.095,41.8,0.248,128,8,4,4,50.0,0,0,137,109,932.3333333333334,12,0,248,319,71,0,0,0,0.979658562745799,0.0,1.307,0.0,0.131386861,0.141427022,0,773,0.4248021843535627,1975,10,24,30,11557.44225179746,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.26461870503597124,117.98561151079136,326.8776978417266,276.73381294964025,34.21582733812949,74.58992805755396,15.848920863309353,0.0,3.719424460431654,101.59712230215827,28.884892086330932,18.47482014388489,1.345323741007194,18.179856115107913,0.0,12.143884892086328,48.58992805755395,5.0935251798561145,0.3653597122302158,0.3347769784172661,0.700136690647482,14.618705035971223,0.26173381294964027,0.5715827338129496,19.568345323741006,79.23741007194243,75.66187050359711,0.0,3.6002158273381295,0.10074100719424459,34.88489208633093,0.24193525179856112,117.98561151079136,5.884892086330934,2.8776978417266186,3.007194244604316,35.97122302158273,0.0,0.0,124.50359712230215,92.27338129496401,800.4268585131894,10.661870503597122,0.0,193.5251798561151,262.77697841726615,55.6546762589928,0.0,0.0,0.0,0.9739923180937405,0.0,0.9717769784172661,0.09668986271942445,0.0,0.5634138568411734,5656.996766299365
98315,채종국,1998,2005,0.237,106,407,342,45,81,10,1,9,120,36,16,5,25,1,19,40,6,0.351,0.32,0.671,19,0.2,0.0,20,123,103,0,3.5,0.114,40.7,0.232,106,9,1,8,11.1,0,0,108,103,868.3333333333334,17,0,169,317,65,0,0,0,0.9653458733205372,0.0,0.764,0.0,0.0837004405,0.225127462,0,1180,0.9839712542642912,1975,10,24,31,11304.107129498016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.24546043165467624,109.71223021582733,386.51798561151077,325.4892086330935,42.17266187050359,79.83453237410072,11.81294964028777,0.7194244604316546,7.532374100719424,115.68345323741006,34.273381294964025,16.820143884892083,3.9424460431654675,23.187050359712227,0.7194244604316546,17.07913669064748,42.6546762589928,5.805755395683453,0.3560071942446043,0.3245107913669064,0.6805179856115108,17.899280575539567,0.21815107913669063,0.15205035971223022,20.064748201438846,111.17266187050359,95.76978417266187,0.0,3.5306474820143885,0.11054676258992806,39.33812949640287,0.2351942446043165,109.71223021582733,8.201438848920862,1.5827338129496402,6.618705035971222,18.776978417266186,0.0,0.0,113.02877697841727,100.34532374100718,853.1606714628298,15.273381294964027,0.0,178.28057553956833,303.89928057553954,62.99280575539568,0.0,0.0,0.0,0.9679719321769016,0.0,0.8383956834532373,0.08922310306043164,0.0,0.8551684914980956,9901.921576010223
98315,채종국,1998,2006,0.212,97,257,222,25,47,9,0,2,62,19,14,2,12,1,7,28,7,0.279,0.272,0.551,13,0.254,0.5,11,81,68,0,3.56,0.068,16.0,0.192,97,3,1,2,33.3,0,0,96,71,655.3333333333334,7,0,172,235,58,0,0,0,0.983,0.0,-0.279,0.0,0.00708215297,0.232209615,0,1437,0.0,1975,10,24,32,11024.648872134736,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.22147482014388484,100.94964028776977,297.6618705035971,254.69784172661866,30.28776978417266,57.12230215827338,9.863309352517986,0.21582733812949637,3.6402877697841722,78.33812949640287,23.64028776978417,14.884892086330932,2.5827338129496398,15.45323741007194,0.935251798561151,10.043165467625899,32.33812949640288,6.719424460431654,0.300431654676259,0.28715107913669063,0.5875827338129496,14.68345323741007,0.24318705035971222,0.40289928057553953,13.719424460431654,90.90647482014387,76.91366906474819,0.0,3.553525179856115,0.07967625899280575,23.001438848920863,0.20425899280575538,100.94964028776977,4.618705035971223,1.1942446043165467,3.424460431654676,29.58992805755395,0.0,0.0,101.24460431654674,80.36690647482014,719.2398081534772,9.482014388489208,0.0,176.273381294964,258.136690647482,60.352517985611506,0.0,0.0,0.0,0.9789734047793404,0.0,0.04879856115107909,0.03166698029496402,0.0,0.23987307400799135,11011.332172660257
98315,채종국,1998,2007,0.163,23,47,43,3,7,1,0,0,8,2,1,0,3,0,0,8,0,0.186,0.217,0.403,1,0.091,0.5,1,16,12,0,3.98,0.023,1.5,0.144,23,0,0,0,0.0,0,0,21,11,117.0,3,0,33,36,7,0,0,0,0.958,0.0,-0.273,0.0,0.0150753769,0.247284992,0,1484,0.0,1975,10,24,33,7715.540375701392,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.17836690647482012,44.34532374100719,115.63309352517985,100.99280575539566,10.467625899280575,20.424460431654676,3.309352517985611,0.0647482014388489,1.014388489208633,26.90647482014388,7.870503597122301,4.776978417266187,0.7553956834532373,6.366906474820143,0.2805755395683453,2.741007194244604,14.388489208633093,1.8992805755395683,0.21675539568345323,0.23553956834532375,0.4522949640287769,4.755395683453236,0.13323741007194242,0.4676258992805755,4.388489208633093,36.9568345323741,29.978417266187048,0.0,3.8582733812949632,0.038604316546762586,7.1676258992805755,0.16005755395683452,44.34532374100719,1.2302158273381294,0.2805755395683453,0.9496402877697839,7.905755395683451,0.0,0.0,42.82014388489208,29.90647482014388,281.8345323741007,4.76978417266187,0.0,71.80575539568345,97.14388489208632,21.76258992805755,0.0,0.0,0.0,0.9638713155387397,0.0,-0.20715107913669065,0.017793570097841726,0.0,0.06371036898114116,11119.461017011447
61463,김정혁,2011,2014,0.0,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,2,2,0,3.8,0.0,-0.8,0.0,2,0,0,0,0.0,0,0,2,1,12.0,0,0,1,4,1,0,0,0,1.0,0.0,-0.138,0.0,0.0,0.00354191263,0,7,0.0,1985,8,3,30,3478.86,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.8,0.0,-0.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.138,0.0,0.0,0.0,2547.9667264194645
