선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
정수민,66960,SK,1.15,3,1,0,0,0,1.000,15 2/3,11,0,5,0,11,2,2,1.02,0,0,1,0,61,238,0.200,4,0,0,1,0,0,0,3,1,0,0,0,0,2,8,26,0.31,0.244,79.3,15.2,6.32,2.87,2.20,0.262,0.273,0.535
박민호,64893,SK,2.42,57,2,1,4,11,0.667,52,43,4,19,2,36,16,14,1.19,0,0,0,2,215,808,0.231,9,0,6,2,0,0,0,0,0,2,12,15,1,5,58,51,1.14,0.264,14.2,15.5,6.23,3.29,1.89,0.306,0.344,0.650
윤희상,74838,SK,3.00,4,0,0,0,0,-,3,1,0,2,0,2,1,1,1.00,0,0,0,0,11,54,0.111,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,4,0.50,0.143,13.5,18.0,6.00,6.00,1.00,0.273,0.111,0.384
문승원,62869,SK,3.65,25,6,8,0,0,0.429,145 2/3,136,13,45,6,117,64,59,1.24,1,0,13,0,610,2338,0.248,29,0,5,5,0,2,0,25,6,0,1,0,0,10,134,167,0.80,0.290,93.5,16.1,7.23,2.78,2.60,0.309,0.372,0.681
서진용,61895,SK,4.13,63,2,7,8,12,0.222,61,52,11,34,1,56,33,28,1.41,0,0,0,5,264,1095,0.234,4,1,4,3,1,7,0,0,0,2,24,27,1,7,54,63,0.86,0.259,17.4,18.0,8.26,5.02,1.65,0.335,0.410,0.745
박종훈,60841,SK,4.81,29,13,11,0,0,0.542,157 1/3,146,14,78,22,134,90,84,1.42,0,0,10,0,691,2861,0.249,21,3,2,2,1,5,0,28,12,1,0,0,0,19,160,149,1.07,0.299,98.7,18.2,7.67,4.46,1.72,0.357,0.366,0.723
강지광,79130,SK,4.91,6,0,0,0,0,-,3 2/3,7,1,1,0,4,3,2,2.18,0,0,0,0,20,87,0.389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0.40,0.462,14.5,23.7,9.82,2.45,4.00,0.421,0.556,0.977
김정빈,63894,SK,5.13,57,1,1,1,10,0.500,47 1/3,37,5,45,8,42,30,27,1.73,0,0,0,1,226,941,0.218,8,1,1,2,1,6,0,0,0,1,4,17,0,3,36,57,0.63,0.256,16.5,19.9,7.99,8.56,0.93,0.400,0.365,0.765
서동민,64896,SK,5.40,9,0,0,0,0,-,8 1/3,10,2,4,0,7,5,5,1.68,0,0,0,0,38,172,0.294,2,0,0,0,0,0,0,0,0,0,8,0,0,0,5,12,0.42,0.320,19.1,20.6,7.56,4.32,1.75,0.368,0.529,0.897
이태양,60768,SK,5.46,53,2,1,0,4,0.667,56,68,8,16,1,45,35,34,1.50,0,0,0,0,250,939,0.301,12,1,4,3,2,3,0,0,0,2,8,8,0,5,47,69,0.68,0.341,17.7,16.8,7.23,2.57,2.81,0.346,0.469,0.815
