선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
허건엽,62892,SK,0.00,3,0,0,0,0,-,5,3,0,2,0,1,0,0,1.00,0,0,0,0,18,73,0.188,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,9,0.33,0.200,24.3,14.6,1.80,3.60,0.50,0.278,0.250,0.528
밴와트,67845,SK,3.11,11,9,1,0,0,0.900,66 2/3,56,6,26,5,56,27,23,1.23,0,0,7,0,282,1166,0.226,7,1,2,1,1,1,0,11,9,0,0,0,0,3,56,81,0.69,0.267,106.0,17.5,7.56,3.51,2.15,0.311,0.335,0.646
김광현,77829,SK,3.42,28,13,9,0,0,0.591,173 2/3,178,10,81,3,145,77,66,1.49,1,0,15,0,749,3009,0.274,36,4,12,3,1,9,1,28,13,0,1,0,0,21,184,146,1.26,0.337,107.5,17.3,7.51,4.20,1.79,0.355,0.388,0.743
박희수,76858,SK,3.48,21,1,2,13,0,0.333,20 2/3,17,1,8,4,29,8,8,1.21,0,0,0,3,88,368,0.227,2,0,1,0,2,0,0,0,0,1,18,16,1,3,18,11,1.64,0.356,17.5,17.8,12.63,3.48,3.63,0.333,0.293,0.626
윤길현,72862,SK,3.90,59,3,3,7,9,0.500,57 2/3,49,7,28,1,63,27,25,1.34,0,0,0,3,247,1032,0.229,10,1,1,3,2,9,0,0,0,3,20,16,0,4,43,62,0.69,0.286,17.5,17.9,9.83,4.37,2.25,0.317,0.383,0.700
이상백,60864,SK,4.40,16,0,0,1,0,-,14 1/3,13,3,6,2,14,7,7,1.33,0,0,0,0,65,232,0.232,2,1,0,1,0,3,0,0,0,0,5,1,1,0,11,19,0.58,0.250,14.5,16.2,8.79,3.77,2.33,0.323,0.464,0.787
울프,64824,SK,4.85,23,2,2,4,0,0.500,85 1/3,88,10,27,6,41,48,46,1.35,0,0,3,0,364,1337,0.269,17,0,3,1,0,1,0,13,1,1,9,4,1,12,135,64,2.11,0.282,58.1,15.7,4.32,2.85,1.52,0.335,0.413,0.748
전유수,75340,SK,5.00,67,7,4,0,5,0.636,84 2/3,99,11,37,3,72,51,47,1.61,0,0,0,2,383,1505,0.297,13,4,8,2,3,5,0,0,0,7,12,9,0,10,65,99,0.66,0.349,22.5,17.8,7.65,3.93,1.95,0.371,0.459,0.830
윤희상,74838,SK,5.08,7,0,1,0,0,0.000,28 1/3,36,1,9,3,18,17,16,1.59,0,0,2,0,130,511,0.321,8,0,4,2,1,1,0,7,0,0,0,0,0,1,28,32,0.88,0.368,73.0,18.0,5.72,2.86,2.00,0.381,0.420,0.801
임경완,98521,SK,5.40,16,0,0,0,0,-,16 2/3,21,4,6,2,5,14,10,1.62,0,0,0,0,77,279,0.318,7,0,1,2,0,1,0,0,0,0,6,2,0,3,26,16,1.63,0.288,17.4,16.7,2.70,3.24,0.83,0.382,0.606,0.988
박민호,64893,SK,5.46,17,2,3,0,0,0.400,31 1/3,41,3,10,9,12,25,19,1.63,0,0,0,0,152,519,0.313,10,0,1,1,0,1,0,4,1,1,4,0,0,2,48,31,1.55,0.325,30.5,16.6,3.45,2.87,1.20,0.397,0.458,0.855
박정배,75250,SK,5.82,43,6,4,1,10,0.600,43 1/3,42,3,23,6,34,29,28,1.50,0,0,0,2,197,769,0.268,6,1,9,2,3,5,0,0,0,6,11,13,0,3,39,44,0.89,0.320,17.9,17.7,7.06,4.78,1.48,0.378,0.376,0.754
이재영,72216,SK,6.19,38,1,0,0,4,1.000,48,45,7,28,0,42,35,33,1.52,0,0,0,0,209,877,0.251,11,1,1,1,0,5,0,0,0,1,13,3,0,5,37,56,0.66,0.290,23.1,18.3,7.88,5.25,1.50,0.351,0.441,0.792
여건욱,79825,SK,6.20,28,3,3,0,0,0.500,69 2/3,81,16,28,0,50,50,48,1.56,0,0,3,0,310,1212,0.290,14,2,1,2,3,2,0,7,2,1,8,0,0,6,73,77,0.95,0.302,43.3,17.4,6.46,3.62,1.79,0.353,0.527,0.880
