선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
박정배,75250,SK,1.65,38,5,2,0,14,0.714,49,40,3,24,4,53,11,9,1.31,0,0,0,2,208,822,0.233,6,2,6,2,2,2,0,0,0,5,7,15,0,1,40,41,0.98,0.314,21.6,16.8,9.73,4.41,2.21,0.337,0.343,0.680
박희수,76858,SK,2.27,43,1,2,24,1,0.333,47 2/3,31,1,13,1,46,12,12,0.92,0,0,0,4,185,702,0.185,4,0,2,1,1,2,0,0,0,1,33,29,2,3,49,43,1.14,0.246,16.3,14.7,8.69,2.45,3.54,0.246,0.226,0.472
김준,78823,SK,2.84,13,1,0,0,0,1.000,6 1/3,6,0,2,0,1,2,2,1.26,0,0,0,0,27,102,0.240,1,0,0,0,0,0,0,0,0,1,1,2,0,1,12,6,2.00,0.250,7.8,16.1,1.42,2.84,0.50,0.296,0.280,0.576
세든,63810,SK,2.98,30,14,6,0,0,0.700,187 1/3,169,14,73,11,160,65,62,1.29,1,0,19,0,780,3150,0.247,28,2,9,2,2,16,1,30,14,0,1,0,0,14,164,194,0.85,0.302,105.0,16.8,7.69,3.51,2.19,0.328,0.355,0.683
윤길현,72862,SK,3.32,45,3,1,0,8,0.750,43 1/3,35,5,21,2,47,17,16,1.29,0,0,0,0,178,714,0.232,11,0,3,1,2,4,0,0,0,3,5,7,0,4,30,40,0.75,0.300,15.9,16.5,9.76,4.36,2.24,0.331,0.404,0.735
백인식,78819,SK,3.55,19,5,5,0,0,0.500,91 1/3,85,5,36,8,50,40,36,1.32,0,0,6,0,390,1446,0.250,17,1,4,2,0,4,1,15,5,0,1,0,0,10,109,98,1.11,0.279,76.1,15.8,4.93,3.55,1.39,0.334,0.350,0.684
윤희상,74838,SK,3.87,25,8,6,0,0,0.571,151 1/3,147,17,44,7,120,72,65,1.26,1,0,15,1,642,2445,0.257,28,1,11,8,0,3,1,23,8,0,1,1,0,7,156,157,0.99,0.293,97.8,16.2,7.14,2.62,2.73,0.314,0.399,0.713
전유수,75340,SK,4.37,54,2,0,2,3,1.000,57 2/3,60,6,23,4,35,28,28,1.44,0,0,0,2,252,953,0.276,9,2,4,4,1,4,0,0,0,2,19,10,0,5,58,68,0.85,0.300,17.6,16.5,5.46,3.59,1.52,0.351,0.419,0.770
김광현,77829,SK,4.47,25,10,9,0,0,0.526,133,128,12,68,4,102,72,66,1.47,0,0,9,1,580,2273,0.259,31,3,7,7,0,9,1,22,10,0,2,1,0,17,144,127,1.13,0.300,90.9,17.1,6.90,4.60,1.50,0.349,0.407,0.756
레이예스,63857,SK,4.84,30,8,13,0,0,0.381,173,157,15,91,7,135,99,93,1.43,2,1,15,0,751,2939,0.249,36,0,17,6,0,11,0,29,8,0,2,0,0,16,204,140,1.46,0.292,98.0,17.0,7.02,4.73,1.48,0.347,0.378,0.725
문승원,62869,SK,5.55,16,0,1,0,0,0.000,24 1/3,29,5,6,3,13,16,15,1.44,0,0,0,0,107,387,0.296,6,0,0,0,0,1,0,1,0,0,10,0,0,3,24,32,0.75,0.300,24.2,15.9,4.81,2.22,2.17,0.355,0.510,0.865
진해수,76650,SK,5.55,72,2,5,0,10,0.286,48 2/3,52,4,25,5,40,34,30,1.58,0,0,0,3,223,867,0.275,7,0,3,1,1,2,0,0,0,2,12,14,0,4,73,25,2.92,0.329,12.0,17.8,7.40,4.62,1.60,0.373,0.376,0.749
이재영,72216,SK,5.56,44,2,4,0,3,0.333,43 2/3,39,5,24,5,35,30,27,1.44,0,0,0,1,193,750,0.245,6,0,3,2,1,2,0,0,0,2,13,4,0,2,44,43,1.02,0.281,17.0,17.2,7.21,4.95,1.46,0.358,0.377,0.735
임경완,98521,SK,5.71,23,0,2,0,1,0.000,17 1/3,22,0,10,2,10,12,11,1.85,0,0,0,1,85,302,0.301,5,0,0,0,2,0,0,0,0,0,5,3,0,2,27,14,1.93,0.349,13.1,17.4,5.19,5.19,1.00,0.400,0.370,0.770
최영필,97336,SK,6.23,22,0,0,1,3,-,17 1/3,24,2,8,1,11,15,12,1.85,0,0,0,2,84,315,0.348,6,1,3,3,1,1,0,0,0,0,3,5,1,3,15,21,0.71,0.373,14.3,18.2,5.71,4.15,1.38,0.407,0.551,0.958
신정익,61830,SK,6.75,1,0,0,0,0,-,1 1/3,2,1,1,0,0,2,1,2.25,0,0,0,0,8,23,0.333,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,3,0.67,0.167,23.0,17.3,0.00,6.75,0.00,0.375,0.833,1.208
채병용,71845,SK,7.97,12,0,3,1,0,0.000,20 1/3,30,2,16,3,12,18,18,2.26,0,0,0,0,103,416,0.370,6,0,3,0,1,1,1,2,0,0,3,2,0,5,15,24,0.63,0.418,34.7,20.5,5.31,7.08,0.75,0.490,0.519,1.009
여건욱,79825,SK,8.64,10,1,3,0,0,0.250,25,29,5,21,2,12,24,24,2.00,0,0,1,0,124,490,0.290,7,0,1,0,0,1,0,6,1,0,3,0,0,3,20,39,0.51,0.289,49.0,19.6,4.32,7.56,0.57,0.423,0.510,0.933
이한진,76822,SK,13.50,4,0,0,0,0,-,2 2/3,5,0,0,1,1,4,4,1.88,0,0,0,0,14,37,0.385,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.40,0.417,9.3,13.9,3.38,0.00,-,0.429,0.538,0.967
이영욱,73825,SK,27.00,1,0,0,0,0,-,1,2,1,0,1,1,3,3,2.00,0,0,0,0,6,24,0.400,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0.00,0.333,24.0,24.0,9.00,0.00,-,0.500,1.000,1.500
임치영,62868,SK,36.00,2,0,1,0,0,0.000,1,5,0,1,0,0,4,4,6.00,0,0,0,0,9,35,0.714,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0.50,0.625,17.5,35.0,0.00,9.00,0.00,0.667,1.000,1.667
