선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김종민,74817,SK,0.00,1,0,0,0,0,-,1/3,1,0,0,0,0,0,0,3.00,0,0,0,0,2,5,0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0.500,5.0,15.0,0.00,0.00,-,0.500,0.500,1.000
김태환,75859,SK,0.00,3,0,0,0,0,-,2 1/3,2,0,0,0,0,0,0,0.86,0,0,0,0,9,28,0.222,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0.75,0.222,9.3,12.0,0.00,0.00,-,0.222,0.222,0.444
카브레라,74828,SK,1.63,28,1,3,16,0,0.250,27 2/3,20,0,15,1,23,6,5,1.27,0,0,0,2,115,478,0.211,3,1,1,3,0,2,0,0,0,1,25,18,1,0,25,30,0.83,0.267,17.1,17.3,7.48,4.88,1.53,0.316,0.263,0.579
정대현,71801,SK,1.94,59,8,4,15,11,0.667,74 1/3,55,3,23,3,52,19,16,1.05,0,0,0,4,289,1081,0.213,8,0,4,1,4,0,0,0,0,8,30,27,2,14,104,48,2.17,0.255,18.3,14.5,6.30,2.78,2.26,0.284,0.279,0.563
김성훈,76829,SK,2.84,2,0,1,0,0,0.000,6 1/3,3,1,3,0,4,2,2,0.95,0,0,0,0,25,94,0.143,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,10,0.50,0.118,47.0,14.8,5.68,4.26,1.33,0.240,0.286,0.526
이한진,76822,SK,2.84,13,0,0,0,0,-,19,22,2,4,0,9,9,6,1.37,0,0,0,0,85,306,0.278,4,0,2,0,0,0,0,0,0,0,7,0,0,1,36,12,3.00,0.294,23.5,16.1,4.26,1.89,2.25,0.313,0.405,0.718
채병용,71845,SK,3.07,27,7,8,0,0,0.467,152 2/3,136,10,55,9,97,60,52,1.25,0,0,12,0,640,2452,0.245,19,1,14,6,2,2,1,25,7,0,1,0,0,17,168,161,1.04,0.277,90.8,16.1,5.72,3.24,1.76,0.319,0.336,0.655
이영욱,73825,SK,3.11,55,6,5,0,3,0.545,92 2/3,87,5,28,6,52,36,32,1.24,0,0,0,0,382,1479,0.261,13,0,12,3,4,0,0,5,1,5,8,2,0,9,104,93,1.12,0.294,26.9,16.0,5.05,2.72,1.86,0.327,0.345,0.672
신승현,70839,SK,3.44,24,8,6,0,0,0.571,107 1/3,107,9,32,13,53,52,41,1.30,0,0,9,0,457,1668,0.272,16,0,16,3,2,1,0,21,8,0,0,0,0,11,117,119,0.98,0.293,69.5,15.5,4.44,2.68,1.66,0.345,0.382,0.727
조영민,74726,SK,3.60,21,0,0,0,1,-,20,13,0,16,2,9,8,8,1.45,0,0,0,0,86,312,0.197,3,0,1,1,0,2,0,0,0,0,10,2,0,1,14,31,0.45,0.224,14.9,15.6,4.05,7.20,0.56,0.365,0.242,0.607
윤길현,72862,SK,3.90,32,5,9,1,2,0.357,140 2/3,126,13,54,7,91,66,61,1.28,0,0,6,0,594,2275,0.243,23,1,11,4,1,6,0,24,5,0,2,3,0,10,133,172,0.77,0.270,71.1,16.2,5.82,3.45,1.69,0.321,0.367,0.688
김원형,91848,SK,4.07,24,5,9,0,0,0.357,139 1/3,152,11,41,13,52,69,63,1.39,0,0,14,0,603,2099,0.286,30,2,14,3,0,1,0,23,5,0,0,0,0,11,185,146,1.27,0.299,87.5,15.1,3.36,2.65,1.27,0.350,0.412,0.762
세라노,76410,SK,4.12,13,2,3,0,0,0.400,63 1/3,50,5,26,7,58,31,29,1.20,0,0,6,0,269,1088,0.223,9,0,11,1,0,1,0,13,2,0,0,0,0,4,55,62,0.89,0.278,83.7,17.2,8.24,3.69,2.23,0.322,0.330,0.652
정우람,74857,SK,4.24,82,3,3,0,20,0.500,46 2/3,36,5,27,1,47,23,22,1.35,0,0,0,2,195,826,0.226,5,4,6,2,2,1,0,0,0,3,5,26,0,7,25,53,0.47,0.284,10.1,17.7,9.06,5.21,1.74,0.339,0.403,0.742
송은범,73801,SK,4.55,25,4,3,0,0,0.571,61 1/3,69,5,33,7,34,37,31,1.66,0,0,0,0,292,1095,0.279,12,1,4,1,3,4,0,9,3,1,3,0,0,6,85,60,1.42,0.306,43.8,17.9,4.99,4.84,1.03,0.378,0.397,0.775
조웅천,90350,SK,4.69,51,6,2,1,11,0.750,63 1/3,81,10,10,1,46,38,33,1.44,0,0,0,0,273,1037,0.325,11,0,11,2,3,0,0,2,0,6,9,8,0,4,69,55,1.25,0.364,20.3,16.4,6.54,1.42,4.60,0.351,0.490,0.841
위재영,95318,SK,4.91,29,3,5,0,3,0.375,36 2/3,39,1,15,1,25,23,20,1.47,0,0,0,3,159,623,0.293,3,1,8,2,2,0,1,0,0,3,1,6,0,5,34,37,0.92,0.349,21.5,17.0,6.14,3.68,1.67,0.364,0.353,0.717
김경태,98128,SK,5.03,32,1,1,0,0,0.500,19 2/3,21,2,13,5,2,13,11,1.73,0,0,0,0,96,350,0.276,1,0,2,0,1,1,0,0,0,1,2,1,0,2,36,17,2.12,0.264,10.9,17.8,0.92,5.95,0.15,0.415,0.368,0.783
정병희,72743,SK,5.19,8,0,0,0,0,-,8 2/3,8,1,2,2,7,5,5,1.15,0,0,0,0,37,136,0.250,3,0,1,0,0,0,0,0,0,0,6,0,0,0,6,11,0.55,0.292,17.0,15.7,7.27,2.08,3.50,0.333,0.438,0.771
조형식,71823,SK,5.68,7,0,1,0,0,0.000,6 1/3,7,0,5,0,5,4,4,1.89,0,0,0,0,30,108,0.280,2,0,0,0,0,0,0,0,0,0,4,0,0,1,9,4,2.25,0.350,15.4,17.1,7.11,7.11,1.00,0.400,0.360,0.760
장찬,75848,SK,6.48,7,1,0,0,0,1.000,8 1/3,7,1,5,2,9,6,6,1.44,0,0,0,0,36,156,0.250,0,0,1,0,0,1,0,0,0,1,4,0,0,2,12,0,-,0.333,22.3,18.7,9.72,5.40,1.80,0.400,0.357,0.757
박희수,76858,SK,7.71,5,0,0,0,0,-,2 1/3,7,0,3,0,1,2,2,4.29,0,0,0,0,16,57,0.538,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0.25,0.583,11.4,24.4,3.86,11.57,0.33,0.625,0.538,1.163
고효준,72523,SK,9.39,14,0,2,0,0,0.000,23,20,1,33,3,22,24,24,2.30,0,0,0,0,119,499,0.241,7,0,0,0,0,1,0,3,0,0,4,0,0,6,16,25,0.64,0.317,35.6,21.7,8.61,12.91,0.67,0.471,0.361,0.832
엄정욱,70855,SK,10.80,2,0,0,0,1,-,1 2/3,2,0,3,0,3,2,2,3.00,0,0,0,0,10,48,0.286,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1.00,0.500,24.0,28.8,16.20,16.20,1.00,0.500,0.286,0.786
