선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김명완,70839,SK,0.00,5,0,0,0,0,-,5 2/3,4,0,0,0,4,1,0,0.71,0,0,0,0,21,82,0.190,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,1.60,0.235,16.4,14.5,6.35,0.00,-,0.190,0.190,0.380
박주언,96847,SK,-,1,0,0,0,0,-,0,0,0,1,0,0,0,0,-,0,0,0,0,1,5,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0.000,5.0,-,-,-,0.00,1.000,-,1.000
엄정욱,70855,SK,1.50,5,0,0,0,0,-,6,1,0,7,2,9,1,1,1.33,0,0,0,0,26,106,0.059,0,0,0,0,0,3,0,0,0,0,3,0,0,1,6,1,6.00,0.125,21.2,17.7,13.50,10.50,1.29,0.385,0.059,0.444
러핀,72838,SK,2.60,9,1,0,0,0,1.000,17 1/3,8,1,6,1,18,5,5,0.81,0,0,0,0,66,254,0.136,1,0,0,0,0,2,0,0,0,1,3,0,0,1,14,19,0.74,0.175,28.2,14.7,9.35,3.12,3.00,0.227,0.203,0.430
김기덕,91833,SK,3.13,16,0,0,0,0,-,23,24,1,5,3,12,8,8,1.26,0,0,0,0,95,310,0.282,7,0,2,0,1,0,0,0,0,0,5,2,0,5,30,19,1.58,0.319,19.4,13.5,4.70,1.96,2.40,0.344,0.400,0.744
이승호,70820,SK,3.15,27,6,12,0,0,0.333,142 2/3,120,18,40,5,144,55,50,1.12,1,0,13,0,582,2289,0.229,31,2,9,3,4,2,0,19,5,1,6,1,0,8,129,135,0.96,0.279,84.8,16.0,9.08,2.52,3.60,0.288,0.398,0.686
채병용,71845,SK,3.19,51,7,9,11,2,0.438,141,120,20,44,9,126,51,50,1.16,2,2,8,0,578,2398,0.231,19,2,4,1,3,4,1,15,6,1,23,13,3,10,148,127,1.17,0.267,47.0,17.0,8.04,2.81,2.86,0.301,0.390,0.691
정대현,71801,SK,3.21,24,1,0,0,0,1.000,42,37,3,10,1,30,15,15,1.12,0,0,0,0,173,633,0.231,6,0,2,0,2,0,0,0,0,1,7,1,0,2,57,36,1.58,0.268,26.4,15.1,6.43,2.14,3.00,0.281,0.325,0.606
조웅천,90350,SK,3.27,56,9,5,6,5,0.643,82 2/3,70,8,21,1,63,31,30,1.10,0,0,0,0,327,1339,0.234,19,1,5,1,10,1,0,0,0,9,24,13,2,7,101,66,1.53,0.271,23.9,16.2,6.86,2.29,3.00,0.286,0.385,0.671
김건한,71851,SK,3.38,5,0,1,0,0,0.000,5 1/3,7,0,5,2,6,2,2,2.25,0,0,0,0,30,121,0.318,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,0.29,0.438,24.2,22.7,10.13,8.44,1.20,0.483,0.364,0.847
조규제,91818,SK,4.23,46,6,8,6,3,0.429,78 2/3,81,13,27,10,64,40,37,1.37,0,0,2,0,347,1335,0.267,7,3,5,1,4,4,0,8,1,5,13,10,3,7,69,90,0.77,0.300,29.0,17.0,7.32,3.09,2.37,0.346,0.439,0.785
제춘모,72801,SK,4.68,30,9,7,0,0,0.563,146,154,18,51,11,93,90,76,1.40,0,0,11,0,647,2389,0.267,29,2,3,5,2,4,1,27,9,0,2,0,0,8,176,159,1.11,0.289,79.6,16.4,5.73,3.14,1.82,0.335,0.418,0.753
