선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
박권수,74840,SK,0.00,1,0,0,0,0,-,2/3,0,0,0,0,0,0,0,0.00,0,0,0,0,2,8,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,0.000,8.0,12.0,0.00,0.00,-,0.000,0.000,0.000
김경태,98128,SK,2.33,21,5,2,0,4,0.714,38 2/3,23,0,9,3,21,10,10,0.83,0,0,0,0,147,591,0.170,5,0,0,0,0,0,0,2,1,4,1,3,0,4,65,26,2.50,0.202,28.1,15.3,4.89,2.09,2.33,0.238,0.207,0.445
정대현,71801,SK,2.34,52,2,3,2,16,0.400,69 1/3,62,2,14,5,50,22,18,1.10,0,0,0,0,280,1075,0.238,8,0,1,0,3,0,0,0,0,2,8,18,0,8,118,30,3.93,0.288,20.7,15.5,6.49,1.82,3.57,0.290,0.292,0.582
조웅천,90350,SK,3.08,55,6,6,9,10,0.500,79,79,5,26,4,85,34,27,1.33,0,0,0,0,344,1339,0.259,14,1,7,2,5,1,1,0,0,6,26,25,1,2,72,71,1.01,0.341,24.3,16.9,9.68,2.96,3.27,0.323,0.361,0.684
김건한,71851,SK,3.55,47,3,3,1,6,0.500,99,99,10,43,10,53,42,39,1.43,0,0,1,0,426,1562,0.273,13,0,9,1,3,7,1,5,1,2,12,11,0,15,112,100,1.12,0.296,33.2,15.8,4.82,3.91,1.23,0.365,0.391,0.756
엄정욱,70855,SK,3.76,22,7,5,1,1,0.583,105 1/3,88,5,50,11,119,48,44,1.31,1,1,9,0,454,1913,0.226,27,2,3,1,1,8,0,19,7,0,3,1,0,5,91,92,0.99,0.312,87.0,18.2,10.17,4.27,2.38,0.330,0.344,0.674
이승호,70820,SK,3.99,31,15,9,0,1,0.625,169,160,21,87,13,145,87,75,1.46,1,0,12,0,743,3091,0.256,25,1,15,2,2,2,0,30,15,0,1,1,0,14,145,178,0.81,0.301,99.7,18.3,7.72,4.63,1.67,0.357,0.399,0.756
김원형,91848,SK,4.20,30,8,6,1,1,0.571,135,147,19,41,10,78,70,63,1.39,1,0,8,0,588,2132,0.281,23,0,10,3,0,2,1,20,8,0,4,2,0,15,173,129,1.34,0.298,71.1,15.8,5.20,2.73,1.90,0.343,0.433,0.776
카브레라,74828,SK,4.65,38,4,4,12,0,0.500,102 2/3,99,8,50,11,85,57,53,1.45,0,0,7,0,454,1915,0.261,20,0,7,6,0,1,2,15,4,0,21,14,2,8,100,102,0.98,0.311,50.4,18.7,7.45,4.38,1.70,0.358,0.376,0.734
신승현,70839,SK,4.88,58,2,7,0,3,0.222,107,99,13,32,16,64,60,58,1.22,0,0,0,0,446,1723,0.256,14,3,10,2,0,7,0,9,0,2,8,3,0,10,112,113,0.99,0.277,29.7,16.1,5.38,2.69,2.00,0.337,0.409,0.746
이상훈,93147,SK,5.14,18,0,3,3,1,0.000,14,11,2,9,0,15,8,8,1.43,0,0,0,0,61,250,0.220,4,0,1,1,1,0,0,0,0,0,12,7,0,0,10,15,0.67,0.265,13.9,17.9,9.64,5.79,1.67,0.333,0.420,0.753
송은범,73801,SK,5.19,27,2,5,0,1,0.286,59,65,11,32,5,32,38,34,1.64,0,0,0,0,271,1066,0.286,8,1,6,1,1,7,1,6,1,1,7,1,0,7,80,51,1.57,0.292,39.5,18.1,4.88,4.88,1.00,0.385,0.476,0.861
제춘모,72801,SK,5.88,18,4,4,0,0,0.500,67 1/3,76,6,46,7,35,49,44,1.81,0,0,2,0,321,1239,0.288,18,0,3,1,0,5,1,15,4,0,0,1,0,6,72,82,0.88,0.313,68.8,18.4,4.68,6.15,0.76,0.406,0.424,0.830
고효준,72523,SK,5.96,31,2,1,0,0,0.667,45 1/3,45,5,38,9,37,35,30,1.83,0,0,0,0,221,886,0.263,9,2,2,1,1,5,1,5,1,1,6,1,0,4,49,41,1.20,0.308,28.6,19.5,7.35,7.54,0.97,0.420,0.427,0.847
박창근,72813,SK,6.29,14,0,1,0,0,0.000,24 1/3,31,4,4,1,12,18,17,1.44,0,0,0,0,107,387,0.307,6,2,1,0,0,0,0,0,0,0,11,0,0,2,24,34,0.71,0.318,27.6,15.9,4.44,1.48,3.00,0.340,0.525,0.865
정우람,74857,SK,6.75,2,0,0,0,0,-,2 2/3,3,0,2,0,0,2,2,1.88,0,0,0,0,12,37,0.333,2,0,0,1,0,0,0,0,0,0,1,1,0,1,4,3,1.33,0.300,18.5,13.9,0.00,6.75,0.00,0.417,0.556,0.973
윤길현,72862,SK,7.01,14,0,1,0,1,0.000,25 2/3,31,2,16,1,24,21,20,1.83,0,0,0,0,121,466,0.304,4,1,1,1,1,2,0,0,0,0,5,1,0,2,18,30,0.60,0.377,33.3,18.2,8.42,5.61,1.50,0.400,0.422,0.822
김영수,97236,SK,7.07,37,1,3,0,4,0.250,28,31,1,31,3,27,25,22,2.21,0,0,0,0,144,532,0.292,6,0,2,2,0,10,0,3,1,0,3,6,0,5,32,18,1.78,0.375,14.4,19.0,8.68,9.96,0.87,0.458,0.377,0.835
윤희상,74838,SK,9.45,11,0,1,0,0,0.000,13 1/3,21,2,7,1,9,15,14,2.10,0,0,0,0,67,234,0.362,2,0,1,0,0,0,0,4,0,0,4,0,0,3,18,10,1.80,0.404,21.3,17.6,6.08,4.73,1.29,0.439,0.500,0.939
김종민,74817,SK,18.00,1,0,0,0,0,-,1,3,0,1,0,0,3,2,4.00,0,0,0,0,7,23,0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-,0.500,23.0,23.0,0.00,9.00,0.00,0.571,0.500,1.071
