선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
조웅천,90350,SK,1.97,65,6,5,30,2,0.545,77 2/3,70,7,19,4,75,18,17,1.15,0,0,0,0,316,1239,0.242,8,3,4,0,7,0,0,0,0,6,53,39,6,5,88,56,1.57,0.304,19.1,16.0,8.69,2.20,3.95,0.298,0.363,0.661
윤길현,72862,SK,2.06,24,0,1,1,0,0.000,39 1/3,33,3,14,1,24,9,9,1.19,0,0,0,0,160,608,0.231,3,0,2,0,0,3,0,0,0,0,11,0,0,3,31,55,0.56,0.259,25.3,15.5,5.49,3.20,1.71,0.304,0.315,0.619
정대현,71801,SK,2.29,37,4,3,2,8,0.571,51,33,4,17,3,34,16,13,0.98,0,0,0,0,203,736,0.185,5,0,4,1,3,0,0,0,0,4,4,12,1,3,85,27,3.15,0.206,19.9,14.4,6.00,3.00,2.00,0.266,0.281,0.547
김건한,71851,SK,3.45,35,2,1,0,3,0.667,60,58,6,32,5,44,29,23,1.50,0,0,0,0,267,1024,0.260,12,1,6,1,2,2,0,1,0,2,8,2,0,3,62,60,1.03,0.299,29.3,17.1,6.60,4.80,1.38,0.364,0.404,0.768
김원형,91848,SK,3.74,30,7,7,1,4,0.500,79 1/3,87,13,18,6,44,34,33,1.32,0,0,4,0,338,1222,0.280,10,1,2,1,0,1,0,9,2,5,5,4,1,7,88,93,0.95,0.290,40.7,15.4,4.99,2.04,2.44,0.330,0.444,0.774
이승호,70820,SK,4.08,23,5,4,0,2,0.556,97,88,16,50,9,81,45,44,1.42,2,2,6,0,423,1790,0.246,14,2,3,3,0,1,0,15,4,1,3,1,0,8,87,105,0.83,0.273,77.8,18.5,7.52,4.64,1.62,0.350,0.430,0.780
김정수,86612,SK,4.15,36,0,0,0,8,-,13,18,0,6,3,3,6,6,1.85,0,0,0,0,62,230,0.360,6,1,3,0,2,2,0,0,0,0,1,14,0,1,17,12,1.42,0.383,6.4,17.7,2.08,4.15,0.50,0.458,0.520,0.978
스미스,73823,SK,4.20,30,7,10,0,0,0.412,152,157,9,61,9,82,84,71,1.43,1,1,11,0,662,2546,0.275,26,1,15,6,1,4,1,27,7,0,2,0,0,15,219,119,1.84,0.305,84.9,16.8,4.86,3.61,1.34,0.351,0.371,0.722
김상진,90213,SK,4.53,26,2,8,0,2,0.200,89 1/3,90,7,28,11,30,51,45,1.32,0,0,4,0,387,1321,0.269,19,0,10,4,0,1,0,15,2,0,2,2,0,11,113,105,1.08,0.276,50.8,14.8,3.02,2.82,1.07,0.342,0.389,0.731
채병용,71845,SK,4.82,34,9,5,4,2,0.643,114,113,9,59,6,84,66,61,1.51,0,0,8,0,509,2018,0.262,28,5,10,2,1,2,0,16,7,2,12,9,1,6,121,116,1.04,0.305,59.4,17.7,6.63,4.66,1.42,0.357,0.412,0.769
제춘모,72801,SK,4.89,35,10,6,0,5,0.625,127,125,17,59,5,82,75,69,1.45,0,0,8,0,550,2113,0.263,20,2,9,2,0,5,1,19,9,1,1,3,0,9,130,140,0.93,0.286,60.4,16.6,5.81,4.18,1.39,0.349,0.421,0.770
조진호,73830,SK,5.20,19,4,5,0,0,0.444,79 2/3,99,10,17,3,22,50,46,1.46,0,0,3,0,347,1247,0.312,17,0,7,3,0,1,0,17,4,0,0,0,0,9,111,88,1.26,0.309,65.6,15.7,2.49,1.92,1.29,0.350,0.461,0.811
김영수,97236,SK,5.34,39,3,3,0,2,0.500,64,68,8,50,2,47,47,38,1.84,0,0,2,0,307,1216,0.270,13,1,1,2,1,13,0,8,1,2,6,4,0,6,79,60,1.32,0.302,31.2,19.0,6.61,7.03,0.94,0.392,0.425,0.817
엄정욱,70855,SK,5.40,16,1,2,0,0,0.333,25,19,2,17,3,29,16,15,1.44,0,0,0,0,110,466,0.221,3,2,1,3,0,5,0,4,1,0,2,0,0,0,20,21,0.95,0.293,29.1,18.6,10.44,6.12,1.71,0.358,0.372,0.730
김명완,70839,SK,6.00,25,0,0,1,2,-,42,42,10,15,2,30,32,28,1.36,0,0,0,0,184,713,0.256,10,0,0,3,0,3,0,0,0,0,9,1,0,2,62,33,1.88,0.252,28.5,17.0,6.43,3.21,2.00,0.321,0.500,0.821
김장준,71867,SK,6.23,8,0,0,0,1,-,13,14,2,7,2,10,9,9,1.62,0,0,0,0,59,226,0.286,2,0,1,0,1,2,0,0,0,0,3,0,0,1,16,9,1.78,0.324,28.3,17.4,6.92,4.85,1.43,0.397,0.449,0.846
송은범,73801,SK,6.78,45,6,5,4,7,0.545,71 2/3,89,10,41,8,50,59,54,1.81,0,0,0,0,341,1361,0.313,18,1,5,3,1,5,0,6,1,5,8,11,0,6,79,69,1.14,0.348,30.2,19.0,6.28,5.15,1.22,0.411,0.489,0.900
김태한,92401,SK,8.25,12,0,1,0,0,0.000,12,14,4,6,1,7,13,11,1.67,0,0,0,0,57,213,0.286,3,0,1,0,0,1,0,0,0,0,4,1,0,0,19,9,2.11,0.263,17.8,17.8,5.25,4.50,1.17,0.375,0.592,0.967
