선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김선규,75852,SK,0.00,1,0,0,0,0,-,1/3,0,0,0,0,0,0,0,0.00,0,0,0,0,1,3,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0.000,3.0,9.0,0.00,0.00,-,0.000,0.000,0.000
윤희상,74838,SK,-,1,0,0,0,0,-,0,0,0,1,0,0,0,0,-,0,0,0,0,1,4,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0.000,4.0,-,-,-,0.00,1.000,-,1.000
제춘모,72801,SK,-,2,0,0,0,0,-,0,1,0,1,0,0,1,1,-,0,0,0,0,3,12,0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0.500,6.0,-,-,-,0.00,0.667,0.500,1.167
최정,75847,SK,-,1,0,1,0,0,0.000,0,1,0,1,0,0,1,0,-,0,0,0,0,2,11,1.000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,1.000,11.0,-,-,-,0.00,1.000,3.000,4.000
정대현,71801,SK,1.20,56,2,3,10,13,0.400,52 2/3,40,1,17,4,43,11,7,1.08,0,0,0,3,211,802,0.212,2,0,1,0,8,2,0,0,0,2,20,27,0,7,57,49,1.16,0.269,14.3,15.2,7.35,2.91,2.53,0.290,0.238,0.528
임성헌,78843,SK,1.42,16,1,1,0,0,0.500,19,15,1,10,0,14,4,3,1.32,0,0,0,0,79,311,0.217,0,0,0,0,1,1,0,0,0,1,10,0,0,0,16,24,0.67,0.259,19.4,16.4,6.63,4.74,1.40,0.316,0.261,0.577
글로버,79858,SK,1.96,20,9,3,1,0,0.750,105 2/3,87,6,26,2,90,32,23,1.07,0,0,10,0,427,1666,0.222,11,0,5,2,1,8,0,16,9,0,3,1,0,9,131,86,1.52,0.272,83.3,15.8,7.67,2.21,3.46,0.273,0.296,0.569
김광현,77829,SK,2.80,21,12,2,0,0,0.857,138 1/3,121,14,53,4,112,46,43,1.26,1,0,16,0,568,2199,0.239,11,2,4,0,1,8,0,21,12,0,1,0,0,17,138,136,1.01,0.281,104.7,15.9,7.29,3.45,2.11,0.316,0.351,0.667
전병두,73228,SK,3.11,49,8,4,8,1,0.667,133 1/3,114,13,48,2,136,50,46,1.22,0,0,2,1,554,2198,0.232,13,1,9,4,7,11,1,11,2,6,20,10,0,6,129,116,1.11,0.292,44.9,16.5,9.18,3.24,2.83,0.301,0.342,0.643
송은범,73801,SK,3.13,31,12,3,0,0,0.800,149 1/3,155,17,49,5,103,59,52,1.37,1,0,12,0,637,2468,0.269,23,3,4,3,0,4,0,29,12,0,1,0,0,16,187,134,1.40,0.301,79.6,16.5,6.21,2.95,2.10,0.330,0.408,0.738
