선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
백인식,78819,SK,2.41,11,0,0,2,2,-,18 2/3,15,0,5,4,10,5,5,1.07,0,0,0,0,74,289,0.231,2,0,0,0,0,0,1,2,0,0,5,4,0,5,19,21,0.90,0.273,26.3,15.5,4.82,2.41,2.00,0.324,0.262,0.586
신재웅,75138,SK,3.19,32,0,1,2,4,0.000,31,23,3,15,0,29,11,11,1.23,0,0,0,2,126,512,0.209,6,1,0,1,0,1,0,0,0,0,7,10,0,4,34,25,1.36,0.253,16.0,16.5,8.42,4.35,1.93,0.302,0.364,0.666
박정배,75250,SK,3.57,61,5,3,7,16,0.625,68,58,9,33,3,49,32,27,1.34,0,0,0,4,290,1036,0.240,12,2,7,5,6,4,0,0,0,5,18,29,3,8,62,78,0.79,0.259,17.0,15.2,6.49,4.37,1.48,0.332,0.417,0.749
켈리,65856,SK,3.60,30,16,7,0,0,0.696,190,204,16,45,11,189,85,76,1.31,0,0,20,0,815,3024,0.272,38,3,5,4,2,9,1,30,16,0,0,0,0,16,223,138,1.62,0.342,100.8,15.9,8.95,2.13,4.20,0.321,0.395,0.716
서진용,61895,SK,3.91,42,2,3,3,3,0.400,46,43,4,23,0,55,21,20,1.43,0,0,0,6,198,821,0.249,9,0,2,0,0,3,0,0,0,2,17,14,0,1,29,46,0.63,0.342,19.5,17.8,10.76,4.50,2.39,0.337,0.370,0.707
박종훈,60841,SK,4.10,29,12,7,0,1,0.632,151 1/3,145,16,61,25,107,74,69,1.36,0,0,7,0,664,2574,0.254,26,0,5,3,1,4,0,28,12,0,0,0,0,12,178,143,1.24,0.287,88.8,17.0,6.36,3.63,1.75,0.351,0.384,0.735
다이아몬드,67815,SK,4.42,24,10,7,0,0,0.588,134 1/3,163,11,35,9,59,69,66,1.47,1,1,11,0,581,2163,0.308,20,3,5,3,1,2,0,24,10,0,1,0,0,22,176,134,1.31,0.329,90.1,16.1,3.95,2.34,1.69,0.359,0.420,0.779
임준혁,73632,SK,4.57,43,0,0,1,2,-,45 1/3,54,4,29,5,30,27,23,1.83,0,0,0,0,223,882,0.293,10,0,1,4,7,3,1,0,0,0,14,4,1,3,44,60,0.73,0.325,20.5,19.5,5.96,5.76,1.03,0.396,0.413,0.809
문승원,62869,SK,5.33,29,6,12,0,0,0.333,155 1/3,181,25,54,11,86,98,92,1.51,1,0,12,0,695,2701,0.294,32,2,9,5,1,5,1,29,6,0,1,0,0,14,176,178,0.99,0.306,93.1,17.4,4.98,3.13,1.59,0.359,0.474,0.833
김주한,66859,SK,5.94,63,6,5,5,11,0.545,69 2/3,82,10,32,5,45,51,46,1.64,0,0,0,5,320,1202,0.297,13,4,6,1,5,2,1,3,0,6,17,21,1,8,79,71,1.11,0.324,19.1,17.3,5.81,4.13,1.41,0.379,0.482,0.861
윤희상,74838,SK,6.00,23,6,7,0,0,0.462,120,149,16,33,10,82,85,80,1.52,0,0,7,0,538,1980,0.307,30,0,6,3,2,5,2,22,6,0,0,0,0,14,136,122,1.11,0.340,86.1,16.5,6.15,2.48,2.48,0.361,0.467,0.828
김태훈,79847,SK,6.53,21,2,2,0,3,0.500,41 1/3,61,8,19,3,34,34,30,1.94,0,0,0,1,205,773,0.337,12,2,1,1,1,4,0,6,1,1,0,2,0,3,37,50,0.74,0.379,36.8,18.7,7.40,4.14,1.79,0.407,0.558,0.965
전유수,75340,SK,6.53,18,0,0,0,1,-,20 2/3,28,1,13,3,20,16,15,1.98,0,0,0,0,103,433,0.333,8,0,1,2,1,2,0,0,0,0,6,0,0,2,21,17,1.24,0.415,24.1,21.0,8.71,5.66,1.54,0.431,0.464,0.895
박희수,76858,SK,6.63,48,2,6,8,9,0.250,38,49,8,19,4,29,29,28,1.79,0,0,0,3,183,745,0.310,13,0,2,0,3,1,0,0,0,2,15,22,1,3,45,35,1.29,0.339,15.5,19.6,6.87,4.50,1.53,0.398,0.544,0.942
채병용,71845,SK,6.84,43,6,4,0,6,0.600,50,62,8,15,3,43,40,38,1.54,0,0,0,3,231,827,0.298,14,0,4,1,2,1,0,0,0,6,7,8,0,2,56,48,1.17,0.342,19.2,16.5,7.74,2.70,2.87,0.352,0.481,0.833
문광은,60845,SK,7.05,46,2,4,2,5,0.333,44 2/3,51,5,20,4,41,36,35,1.59,0,0,0,0,199,811,0.298,8,0,2,2,2,7,0,0,0,2,15,8,0,5,38,43,0.88,0.362,17.6,18.2,8.26,4.03,2.05,0.381,0.433,0.814
허건엽,62892,SK,8.64,8,0,0,0,0,-,8 1/3,15,1,2,0,3,9,8,2.04,0,0,0,0,41,135,0.385,2,0,0,0,0,0,0,0,0,0,4,1,0,2,11,10,1.10,0.400,16.9,16.2,3.24,2.16,1.50,0.415,0.513,0.928
김정빈,63894,SK,9.00,2,0,0,0,0,-,3,2,0,4,0,3,3,3,2.00,0,0,0,0,15,63,0.182,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,2.00,0.250,31.5,21.0,9.00,12.00,0.75,0.400,0.273,0.673
임치영,62868,SK,9.00,1,0,0,0,0,-,1,3,0,0,0,1,1,1,3.00,0,0,0,0,6,17,0.500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.00,0.600,17.0,17.0,9.00,0.00,-,0.500,0.500,1.000
정동윤,66858,SK,9.00,2,0,0,0,0,-,3,5,1,1,1,1,3,3,2.00,0,0,0,0,15,47,0.385,0,0,0,0,0,3,0,0,0,0,2,0,0,1,4,3,1.33,0.364,23.5,15.7,3.00,3.00,1.00,0.467,0.615,1.082
김대유,60337,SK,9.64,6,0,0,0,0,-,4 2/3,8,1,2,0,3,5,5,2.14,0,0,0,0,24,97,0.381,3,0,0,1,1,1,0,0,0,0,3,0,0,0,4,7,0.57,0.389,16.2,20.8,5.79,3.86,1.50,0.417,0.667,1.084
정영일,62056,SK,10.13,9,0,0,0,0,-,8,12,3,6,1,2,12,9,2.25,0,0,0,0,44,175,0.324,4,0,0,0,0,2,0,0,0,0,5,0,0,0,9,14,0.64,0.281,19.4,21.9,2.25,6.75,0.33,0.432,0.676,1.108
김찬호,66801,SK,11.81,5,0,0,0,0,-,5 1/3,10,0,5,1,6,7,7,2.81,0,0,0,0,32,149,0.417,5,0,2,0,0,1,0,0,0,0,1,0,0,0,4,4,1.00,0.556,29.8,27.9,10.13,8.44,1.20,0.533,0.625,1.158
이건욱,64861,SK,33.75,2,0,0,0,0,-,1 1/3,4,1,3,0,1,5,5,5.25,0,0,0,0,11,54,0.500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,0.500,27.0,40.5,6.75,20.25,0.33,0.636,1.125,1.761
