선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
박희수,76858,SK,1.57,34,0,1,1,2,0.000,28 2/3,29,1,13,3,14,9,5,1.47,0,0,0,0,124,479,0.274,2,0,2,0,0,0,0,0,0,0,12,4,1,7,33,30,1.10,0.308,14.1,16.7,4.40,4.08,1.08,0.369,0.321,0.690
하재훈,69813,SK,1.98,61,5,3,36,3,0.625,59,47,1,26,1,64,13,13,1.24,0,0,0,1,245,1025,0.222,11,0,5,1,2,0,1,0,0,5,47,40,1,6,50,52,0.96,0.311,16.8,17.4,9.76,3.97,2.46,0.308,0.288,0.596
백승건,69839,SK,2.33,15,0,0,0,0,-,19 1/3,16,1,12,1,14,5,5,1.45,0,0,0,0,81,317,0.239,4,0,1,0,0,1,0,0,0,0,3,0,0,3,13,24,0.54,0.288,21.1,16.4,6.52,5.59,1.17,0.363,0.343,0.706
서진용,61895,SK,2.38,72,3,1,4,33,0.750,68,53,2,28,2,76,19,18,1.19,0,0,0,1,279,1112,0.216,9,2,2,2,4,1,0,0,0,3,5,37,0,7,51,67,0.76,0.302,15.4,16.4,10.06,3.71,2.71,0.300,0.294,0.594
김광현,77829,SK,2.51,31,17,6,0,0,0.739,190 1/3,198,13,38,2,180,64,53,1.24,0,0,24,0,786,2908,0.270,17,0,6,6,1,8,0,30,17,0,1,0,0,22,205,157,1.31,0.338,93.8,15.3,8.51,1.80,4.74,0.305,0.346,0.651
산체스,68815,SK,2.62,28,17,5,0,0,0.773,165,151,2,42,2,148,51,48,1.17,0,0,17,0,671,2538,0.244,18,2,2,7,0,11,2,28,17,0,0,0,0,13,182,144,1.26,0.314,90.6,15.4,8.07,2.29,3.52,0.291,0.290,0.581
박민호,64893,SK,2.68,47,3,1,0,4,0.750,50 1/3,49,2,14,4,22,17,15,1.25,0,0,0,0,209,811,0.266,10,0,1,6,0,0,0,0,0,3,11,6,0,3,47,72,0.65,0.283,17.3,16.1,3.93,2.50,1.57,0.322,0.353,0.675
이케빈,66444,SK,3.00,1,0,0,0,0,-,3,2,0,3,0,3,1,1,1.67,0,0,0,0,14,65,0.182,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,2,2.00,0.250,65.0,21.7,9.00,9.00,1.00,0.357,0.182,0.539
정영일,62056,SK,3.21,44,1,2,1,8,0.333,42,32,1,22,1,35,15,15,1.29,0,0,0,1,175,684,0.215,3,1,3,0,2,2,0,0,0,1,7,9,0,1,34,48,0.71,0.274,15.5,16.3,7.50,4.71,1.59,0.320,0.268,0.588
신재웅,75138,SK,3.32,20,1,0,0,0,1.000,21 2/3,14,1,10,1,14,8,8,1.11,0,0,0,0,88,357,0.189,4,0,2,1,0,0,0,1,0,1,7,1,0,0,23,24,0.96,0.217,17.9,16.5,5.82,4.15,1.40,0.291,0.284,0.575
