선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
전병두,73228,SK,0.00,1,0,0,0,0,-,1/3,0,0,0,0,0,0,0,0.00,0,0,0,0,1,5,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-,0.000,5.0,15.0,0.00,0.00,-,0.000,0.000,0.000
조한욱,65827,SK,0.00,2,0,0,0,0,-,2 1/3,1,0,4,0,2,0,0,2.14,0,0,0,0,12,57,0.125,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,1,4.00,0.167,28.5,24.4,7.71,15.43,0.50,0.417,0.125,0.542
박희수,76858,SK,3.29,51,4,5,26,0,0.444,54 2/3,43,3,26,5,37,23,20,1.26,0,0,0,4,237,912,0.214,6,0,2,3,3,2,0,0,0,4,40,30,3,3,73,51,1.43,0.244,17.9,16.7,6.09,4.28,1.42,0.315,0.289,0.604
켈리,65856,SK,3.68,31,9,8,0,0,0.529,200 1/3,205,15,60,7,152,91,82,1.32,0,0,20,0,846,3090,0.268,35,3,11,3,0,8,2,31,9,0,0,0,0,21,274,137,2.00,0.316,99.7,15.4,6.83,2.70,2.53,0.326,0.380,0.706
김광현,77829,SK,3.88,27,11,8,0,1,0.579,137,139,17,41,6,116,68,59,1.31,1,0,15,0,583,2180,0.263,21,2,6,1,2,3,0,21,10,1,2,0,0,13,159,116,1.37,0.307,80.7,15.9,7.62,2.69,2.83,0.322,0.406,0.728
김주한,66859,SK,4.25,39,3,1,1,2,0.750,59 1/3,62,6,14,4,50,28,28,1.28,0,0,0,0,254,993,0.267,11,1,2,2,0,3,1,1,0,3,9,3,0,2,65,57,1.14,0.315,25.5,16.7,7.58,2.12,3.57,0.317,0.401,0.718
김태훈,79847,SK,4.30,15,0,1,0,0,0.000,14 2/3,15,1,12,1,9,7,7,1.84,0,0,0,0,72,253,0.263,2,0,1,1,2,4,0,2,0,0,2,0,0,1,26,8,3.25,0.292,16.9,17.3,5.52,7.36,0.75,0.394,0.351,0.745
채병용,71845,SK,4.30,68,6,3,2,9,0.667,83 2/3,77,9,29,3,67,43,40,1.27,0,0,0,1,345,1313,0.253,14,1,3,6,1,2,0,0,0,6,14,17,0,11,79,87,0.91,0.291,19.3,15.7,7.21,3.12,2.31,0.319,0.395,0.714
서진용,61895,SK,4.73,25,0,0,0,3,-,26 2/3,26,3,13,2,30,16,14,1.46,0,0,0,0,120,460,0.250,4,0,1,0,2,5,0,0,0,0,8,4,0,1,24,24,1.00,0.324,18.4,17.3,10.13,4.39,2.31,0.345,0.375,0.720
정영일,62056,SK,4.74,21,1,0,0,1,1.000,24 2/3,16,3,12,3,18,13,13,1.14,0,0,0,0,99,417,0.190,4,0,0,0,0,1,0,0,0,1,10,0,0,3,24,26,0.92,0.206,19.9,16.9,6.57,4.38,1.50,0.313,0.345,0.658
윤희상,74838,SK,4.84,23,9,6,0,0,0.600,122 2/3,143,18,44,6,74,69,66,1.52,0,0,9,0,540,2040,0.298,18,2,6,4,0,5,1,22,9,0,0,0,0,13,142,125,1.14,0.319,88.7,16.6,5.43,3.23,1.68,0.361,0.456,0.817
박민호,64893,SK,4.91,32,0,1,0,3,0.000,36 2/3,40,4,9,4,18,20,20,1.34,0,0,0,0,159,625,0.284,5,1,2,3,1,0,0,0,0,0,13,2,0,2,50,36,1.39,0.295,19.5,17.0,4.42,2.21,2.00,0.338,0.418,0.756
이정담,61557,SK,5.06,6,0,0,0,0,-,5 1/3,6,1,2,0,0,3,3,1.50,0,0,0,0,24,93,0.273,2,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,1.00,0.238,15.5,17.4,0.00,3.38,0.00,0.333,0.500,0.833
전유수,75340,SK,5.13,46,2,4,0,3,0.333,54 1/3,67,6,29,0,45,38,31,1.77,0,0,0,2,255,937,0.300,12,2,3,0,4,1,0,0,0,2,10,4,0,7,57,54,1.06,0.355,20.4,17.2,7.45,4.80,1.55,0.381,0.453,0.834
세든,63810,SK,5.37,12,5,5,0,0,0.500,62,76,8,17,1,43,52,37,1.50,0,0,5,0,283,1033,0.297,10,0,5,4,0,8,0,12,5,0,0,0,0,4,71,70,1.01,0.325,86.1,16.7,6.24,2.47,2.53,0.338,0.430,0.768
박정배,75250,SK,5.40,49,2,3,2,11,0.400,51 2/3,55,6,17,3,26,34,31,1.39,0,0,0,2,223,777,0.284,17,1,5,4,1,7,0,0,0,2,14,16,0,4,60,57,1.05,0.295,15.9,15.0,4.53,2.96,1.53,0.344,0.474,0.818
신재웅,75138,SK,5.50,35,0,1,0,4,0.000,18,16,4,17,3,17,12,11,1.83,0,0,0,1,91,365,0.232,1,0,2,0,1,3,0,0,0,0,2,8,0,1,21,15,1.40,0.250,10.4,20.3,8.50,8.50,1.00,0.404,0.420,0.824
박종훈,60841,SK,5.66,28,8,13,0,0,0.381,140,141,17,91,23,104,102,88,1.66,0,0,9,0,650,2553,0.270,24,3,7,6,0,4,0,28,8,0,0,0,0,14,168,116,1.45,0.304,91.2,18.2,6.69,5.85,1.14,0.397,0.424,0.821
김승회,73248,SK,5.92,23,1,1,0,4,0.500,24 1/3,29,4,9,0,19,16,16,1.56,0,0,0,1,105,425,0.312,4,1,1,2,1,2,0,0,0,1,4,4,0,5,25,22,1.14,0.347,18.5,17.5,7.03,3.33,2.11,0.365,0.505,0.870
문승원,62869,SK,6.64,20,4,4,0,0,0.500,63 2/3,86,12,33,3,49,52,47,1.87,0,0,0,0,306,1215,0.330,19,1,3,5,0,2,0,12,4,0,3,0,0,10,72,59,1.22,0.361,60.8,19.1,6.93,4.66,1.48,0.404,0.548,0.952
라라,66825,SK,6.70,17,2,6,0,1,0.250,48 1/3,66,5,30,1,40,46,36,1.99,0,0,2,0,232,956,0.332,7,0,1,1,0,3,1,9,1,1,1,0,0,7,59,35,1.69,0.394,56.2,19.8,7.45,5.59,1.33,0.420,0.442,0.862
문광은,60845,SK,9.53,17,1,1,0,1,0.500,17,30,6,7,0,13,18,18,2.18,0,0,0,1,85,333,0.385,5,1,0,0,0,0,2,0,0,1,5,2,0,2,22,13,1.69,0.407,19.6,19.6,6.88,3.71,1.86,0.435,0.705,1.140
임준혁,73632,SK,10.06,12,2,6,0,0,0.250,34,57,6,10,2,20,41,38,1.97,0,0,0,0,169,641,0.370,8,1,0,3,0,0,0,11,2,0,0,0,0,3,31,49,0.63,0.389,53.4,18.9,5.29,2.65,2.00,0.408,0.552,0.960
이건욱,64861,SK,27.00,1,0,0,0,0,-,2/3,2,0,0,0,1,2,2,3.00,0,0,0,0,4,12,0.667,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.00,0.667,12.0,18.0,13.50,0.00,-,0.500,2.000,2.500
