선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김종민,74817,SK,-,1,0,0,0,0,-,0,2,2,0,0,0,2,2,-,0,0,0,0,2,8,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0.000,8.0,-,-,-,-,1.000,4.000,5.000
송은범,73801,SK,0.00,4,1,0,0,0,1.000,4 2/3,2,0,1,0,3,0,0,0.64,0,0,0,0,18,59,0.118,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,5,1.40,0.143,14.8,12.6,5.79,1.93,3.00,0.167,0.118,0.285
이승호,70820,SK,0.00,3,0,0,0,0,-,3 2/3,2,0,2,1,6,0,0,1.09,0,0,0,0,16,77,0.154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1.50,0.286,25.7,21.0,14.73,4.91,3.00,0.313,0.154,0.467
홍성수,75861,SK,0.00,1,0,0,0,0,-,1/3,0,0,0,0,1,0,0,0.00,0,0,0,0,1,6,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0.000,6.0,18.0,27.00,0.00,-,0.000,0.000,0.000
정대현,71801,SK,0.37,20,1,0,3,6,1.000,24 1/3,10,0,6,0,18,1,1,0.66,0,0,0,0,87,331,0.127,2,0,2,0,0,0,0,0,0,1,8,9,1,2,38,13,2.92,0.164,16.6,13.6,6.66,2.22,3.00,0.188,0.152,0.340
엄정욱,70855,SK,0.61,8,1,0,1,0,1.000,14 2/3,8,0,9,1,18,1,1,1.16,0,0,0,0,59,234,0.167,2,0,1,0,0,1,0,2,0,1,2,1,0,2,11,11,1.00,0.267,29.3,16.0,11.05,5.52,2.00,0.310,0.208,0.518
차바치,75830,SK,1.00,7,0,0,0,1,-,9,8,0,5,0,5,1,1,1.44,0,0,0,0,40,137,0.229,0,0,0,0,0,0,0,0,0,0,3,2,0,0,9,13,0.69,0.267,19.6,15.2,5.00,5.00,1.00,0.325,0.229,0.554
카브레라,74828,SK,1.42,4,0,0,3,0,-,6 1/3,4,1,0,0,6,1,1,0.63,0,0,0,0,23,80,0.174,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,3,3.33,0.188,20.0,12.6,8.53,0.00,-,0.174,0.304,0.478
정우람,74857,SK,1.69,59,3,1,1,13,0.750,42 2/3,28,3,17,1,32,11,8,1.05,0,0,0,0,165,697,0.196,4,0,2,2,2,1,0,0,0,3,10,18,0,5,34,51,0.67,0.227,11.8,16.3,6.75,3.59,1.88,0.282,0.287,0.569
위재영,95318,SK,1.89,57,3,2,6,12,0.600,95 1/3,69,4,41,3,80,23,20,1.15,0,0,0,0,385,1617,0.206,11,5,4,2,2,0,0,0,0,3,15,13,1,10,96,92,1.04,0.257,28.4,17.0,7.55,3.87,1.95,0.297,0.304,0.601
장찬,75848,SK,2.25,3,0,0,0,0,-,4,4,1,0,0,0,1,1,1.00,0,0,0,0,15,55,0.267,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,6,0.83,0.214,18.3,13.8,0.00,0.00,-,0.267,0.467,0.734
이영욱,73825,SK,2.51,39,1,0,0,1,1.000,64 2/3,59,5,15,11,41,19,18,1.14,0,0,0,0,269,1091,0.246,9,0,3,0,0,1,0,4,0,1,9,2,0,6,73,67,1.09,0.278,28.0,16.9,5.71,2.09,2.73,0.320,0.346,0.666
조형식,71823,SK,2.55,16,0,0,0,0,-,17 2/3,19,2,8,1,16,6,5,1.53,0,0,0,0,77,271,0.279,4,0,0,0,0,2,0,0,0,0,6,0,0,1,16,17,0.94,0.340,16.9,15.3,8.15,4.08,2.00,0.364,0.426,0.790
크루즈,75828,SK,3.00,15,7,4,0,0,0.636,81,69,6,29,8,50,33,27,1.21,0,0,7,0,346,1296,0.233,13,0,12,1,2,4,1,15,7,0,0,0,0,7,87,91,0.96,0.261,86.4,16.0,5.56,3.22,1.72,0.317,0.338,0.655
조웅천,90350,SK,3.28,52,5,4,10,6,0.556,60 1/3,53,4,15,5,56,22,22,1.13,0,0,0,0,246,947,0.244,8,1,7,2,5,0,0,0,0,5,29,22,1,4,58,52,1.12,0.308,18.2,15.7,8.35,2.24,3.73,0.305,0.346,0.651
