선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
오성민,75347,SK,0.00,3,0,0,0,0,-,4,2,0,3,0,3,0,0,1.25,0,0,0,0,16,74,0.154,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,6,0.33,0.200,24.7,18.5,6.75,6.75,1.00,0.313,0.154,0.467
이상훈,78847,SK,0.00,1,0,0,0,1,-,1/3,0,0,0,1,0,0,0,0.00,0,0,0,0,2,7,0.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.00,0.000,7.0,21.0,0.00,0.00,-,0.500,0.000,0.500
임정우,61891,SK,0.00,4,0,0,1,0,-,5 2/3,3,0,3,0,4,0,0,1.06,0,0,0,0,22,64,0.158,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,9,0.33,0.200,16.0,11.3,6.35,4.76,1.33,0.273,0.158,0.431
최원재,60848,SK,0.00,1,0,0,0,1,-,1 1/3,1,0,0,0,1,0,0,0.75,0,0,0,0,4,14,0.250,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,-,0.333,14.0,10.5,6.75,0.00,-,0.250,0.250,0.500
정대현,71801,SK,1.48,53,3,3,16,11,0.500,54 2/3,43,1,25,3,39,12,9,1.24,0,0,0,5,227,873,0.225,5,1,5,3,6,2,0,0,0,3,25,30,0,5,65,47,1.38,0.273,16.5,16.0,6.42,4.12,1.56,0.320,0.277,0.597
정우람,74857,SK,1.81,68,4,0,7,25,1.000,94 1/3,61,3,23,2,68,21,19,0.89,0,0,0,2,358,1350,0.189,8,1,9,2,4,2,0,0,0,4,21,31,1,7,85,110,0.77,0.229,19.9,14.3,6.49,2.19,2.96,0.246,0.248,0.494
박희수,76858,SK,1.88,39,4,2,1,8,0.667,67,40,3,30,3,76,19,14,1.04,0,0,0,0,265,1084,0.175,6,1,3,1,3,2,1,0,0,4,6,3,0,8,75,38,1.97,0.247,27.8,16.2,10.21,4.03,2.53,0.279,0.250,0.529
문광은,60845,SK,1.93,4,0,0,0,0,-,4 2/3,5,0,2,0,6,1,1,1.50,0,0,0,0,20,84,0.278,1,0,0,0,0,2,0,0,0,0,1,0,0,1,3,4,0.75,0.417,21.0,18.0,11.57,3.86,3.00,0.350,0.333,0.683
엄정욱,70855,SK,2.13,20,3,2,6,0,0.600,50 2/3,33,4,19,1,64,12,12,1.03,0,0,2,2,199,839,0.188,3,1,3,0,0,3,0,9,2,1,10,8,2,3,38,41,0.93,0.269,42.0,16.6,11.37,3.38,3.37,0.270,0.284,0.554
박종훈,60841,SK,2.70,7,0,0,0,0,-,6 2/3,4,1,3,0,5,2,2,1.05,0,0,0,0,26,100,0.174,0,0,0,0,0,0,0,0,0,0,4,0,0,1,9,5,1.80,0.176,14.3,15.0,6.75,4.05,1.67,0.269,0.304,0.573
이재영,72216,SK,2.79,21,2,0,0,2,1.000,29,19,3,8,0,15,9,9,0.93,0,0,0,0,109,424,0.190,1,0,0,1,0,0,0,0,0,2,6,1,0,2,18,49,0.37,0.193,20.2,14.6,4.66,2.48,1.88,0.248,0.290,0.538
송은범,73801,SK,3.43,38,8,8,1,4,0.500,78 2/3,71,10,45,2,55,34,30,1.47,0,0,2,2,343,1383,0.249,9,0,8,3,3,5,0,11,3,5,7,7,0,4,86,76,1.13,0.274,36.4,17.6,6.29,5.15,1.22,0.352,0.386,0.738
이승호,70820,SK,3.50,51,6,3,2,2,0.667,64 1/3,48,3,47,1,50,28,25,1.48,0,0,0,1,284,1180,0.213,6,0,5,6,3,2,0,1,0,6,16,4,0,3,62,71,0.87,0.253,23.1,18.3,6.99,6.58,1.06,0.344,0.280,0.624
전준호,94364,SK,3.60,6,0,0,0,0,-,10,9,1,2,0,5,4,4,1.10,0,0,0,0,42,156,0.231,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,17,0.47,0.242,26.0,15.6,4.50,1.80,2.50,0.268,0.385,0.653
전병두,73228,SK,3.80,51,3,3,3,8,0.500,92 1/3,67,8,56,11,87,44,39,1.33,0,0,0,1,395,1612,0.214,12,1,13,2,3,9,0,4,0,3,10,11,0,11,96,65,1.48,0.268,31.6,17.5,8.48,5.46,1.55,0.351,0.335,0.686
고든,61855,SK,3.81,14,6,4,0,0,0.600,75 2/3,68,3,20,4,70,34,32,1.16,0,0,7,0,315,1213,0.245,14,1,10,3,0,1,0,13,5,1,0,0,0,2,73,70,1.04,0.313,86.6,16.0,8.33,2.38,3.50,0.302,0.335,0.637
김태훈,79847,SK,4.00,16,0,0,0,1,-,18,18,0,11,1,15,8,8,1.61,0,0,0,0,82,367,0.261,2,1,0,1,1,3,0,0,0,0,5,0,0,1,18,19,0.95,0.327,22.9,20.4,7.50,5.50,1.36,0.366,0.319,0.685
이승호,99137,SK,4.20,26,6,3,0,0,0.667,60,46,7,39,4,51,29,28,1.42,0,0,1,0,262,1123,0.216,7,0,6,0,0,7,1,7,2,4,2,0,0,3,59,57,1.04,0.252,43.2,18.7,7.65,5.85,1.31,0.348,0.347,0.695
글로버,79858,SK,4.24,24,7,6,0,0,0.538,121,115,11,41,9,122,65,57,1.29,0,0,11,0,518,2149,0.253,22,2,9,5,0,9,0,24,7,0,0,0,0,5,111,111,1.00,0.319,89.5,17.8,9.07,3.05,2.98,0.324,0.383,0.707
고효준,72523,SK,4.26,35,5,8,0,0,0.385,105 2/3,87,4,69,6,89,55,50,1.48,0,0,1,1,463,1815,0.233,18,2,11,4,1,9,0,16,2,3,4,1,0,13,90,111,0.81,0.292,51.9,17.2,7.58,5.88,1.29,0.358,0.324,0.682
이영욱,73825,SK,4.59,20,4,4,0,0,0.500,66 2/3,58,8,17,7,46,35,34,1.13,0,0,3,1,273,1085,0.238,9,1,3,1,0,1,0,12,3,1,2,1,0,7,60,81,0.74,0.262,54.3,16.3,6.21,2.30,2.71,0.305,0.381,0.686
윤희상,74838,SK,4.82,20,3,1,0,0,0.750,46 2/3,55,8,12,3,32,27,25,1.44,0,0,0,0,207,752,0.296,7,0,5,1,0,1,1,7,3,0,5,0,0,1,53,47,1.13,0.320,37.6,16.1,6.17,2.31,2.67,0.347,0.462,0.809
