선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
민병헌,76249,두산,0.345,124,527,470,85,162,31,3,12,235,79,8,6,37,0,6,63,11,0.500,0.395,0.895,48,0.360,0.500,46,113,138,0.82,7,0.59,3.71,0.155,85.9,0.303
김현수,76290,두산,0.322,125,528,463,75,149,26,0,17,226,90,0,5,53,5,7,45,10,0.488,0.396,0.884,42,0.316,0.000,43,134,140,0.96,11,1.18,3.73,0.166,86.0,0.300
오재원,77248,두산,0.318,110,420,359,60,114,21,6,5,162,40,9,0,50,2,2,61,7,0.451,0.404,0.855,28,0.223,0.250,32,103,81,1.27,2,0.82,4.18,0.134,66.0,0.295
홍성흔,99222,두산,0.315,124,521,447,63,141,19,1,20,222,82,5,1,64,0,4,79,13,0.497,0.405,0.902,42,0.323,0.000,40,118,110,1.07,2,0.81,3.91,0.181,84.7,0.307
칸투,64203,두산,0.309,111,419,376,56,116,25,1,18,197,72,0,2,34,0,7,85,11,0.524,0.375,0.899,34,0.258,0.083,44,79,98,0.81,11,0.40,4.13,0.215,67.7,0.300
정수빈,79231,두산,0.306,128,507,431,79,132,18,7,6,182,49,22,2,41,1,11,68,8,0.422,0.379,0.801,32,0.361,0.667,31,136,97,1.40,6,0.60,3.91,0.116,72.3,0.276
김재환,78224,두산,0.306,52,96,85,12,26,6,0,3,41,13,0,0,11,1,0,12,3,0.482,0.385,0.867,6,0.261,0.300,9,28,19,1.47,0,0.92,3.79,0.176,14.5,0.294
양의지,76232,두산,0.294,97,338,296,40,87,23,1,10,142,46,5,4,24,1,9,34,8,0.480,0.360,0.840,19,0.322,0.125,34,69,110,0.63,4,0.71,3.66,0.186,49.0,0.282
고영민,72214,두산,0.287,52,108,94,18,27,2,0,1,32,7,1,2,11,0,0,18,3,0.340,0.355,0.695,6,0.200,0.294,3,26,25,1.04,2,0.61,3.64,0.053,12.0,0.245
최주환,76267,두산,0.280,82,211,189,38,53,14,0,4,79,31,4,2,14,0,2,25,1,0.418,0.333,0.751,10,0.288,0.222,18,45,68,0.66,2,0.56,3.88,0.138,26.7,0.254
김재호,74206,두산,0.252,122,421,341,50,86,14,1,3,111,54,13,11,54,0,2,59,14,0.326,0.348,0.674,21,0.298,0.000,18,108,99,1.09,2,0.92,4.11,0.073,42.3,0.238
이원석,75566,두산,0.251,79,255,231,29,58,8,2,5,85,25,2,2,19,0,1,53,2,0.368,0.308,0.676,16,0.200,0.250,15,42,80,0.53,2,0.36,4.17,0.117,27.4,0.231
