선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
장승현,63202,두산,0.385,20,16,13,2,5,0,0,0,5,1,2,0,1,0,0,2,2,0.385,0.429,0.814,0,0.333,1.000,0,5,1,5.00,0,0.50,3.19,0.000,1.4,0.289
전민재,68205,두산,0.375,12,8,8,2,3,1,0,0,4,3,0,0,0,0,0,2,1,0.500,0.375,0.875,1,0.500,0.000,1,1,2,0.50,0,0.00,2.88,0.125,0.9,0.294
정수빈,79231,두산,0.367,26,112,98,20,36,2,1,2,46,23,0,2,11,0,1,13,1,0.469,0.429,0.898,12,0.556,0.000,5,29,22,1.32,3,0.85,4.25,0.102,19.9,0.310
양의지,76232,두산,0.358,133,503,439,84,157,29,1,23,257,77,0,6,45,6,13,40,13,0.585,0.427,1.012,48,0.317,0.333,53,95,153,0.62,6,1.13,3.65,0.228,99.0,0.338
김재환,78224,두산,0.334,139,602,527,104,176,36,1,44,346,133,0,7,59,4,9,134,6,0.657,0.405,1.062,51,0.295,1.000,81,102,122,0.84,16,0.44,3.83,0.323,128.6,0.347
국해성,79290,두산,0.333,14,28,24,4,8,3,0,0,11,1,0,0,3,0,1,5,1,0.458,0.429,0.887,1,0.200,0.167,3,6,5,1.20,0,0.60,4.29,0.125,4.4,0.308
최주환,76267,두산,0.333,138,590,519,87,173,39,6,26,302,108,0,10,51,1,10,89,5,0.582,0.397,0.979,50,0.368,0.250,71,103,164,0.63,13,0.57,4.17,0.249,113.6,0.324
박건우,79215,두산,0.326,125,529,488,79,159,24,6,12,231,84,1,2,28,1,10,65,14,0.473,0.373,0.846,47,0.373,0.500,42,126,140,0.90,11,0.43,3.49,0.148,77.9,0.286
허경민,79240,두산,0.324,133,577,516,85,167,30,5,10,237,79,5,8,32,0,16,52,15,0.459,0.376,0.835,48,0.350,0.250,45,152,153,0.99,8,0.62,3.70,0.136,86.6,0.284
오재원,77248,두산,0.313,132,521,473,78,148,24,1,15,219,81,3,2,41,0,2,119,13,0.463,0.369,0.832,35,0.338,0.000,40,119,89,1.34,11,0.34,3.89,0.150,75.2,0.282
김재호,74206,두산,0.311,131,467,402,78,125,20,0,16,193,75,3,6,52,1,4,77,12,0.480,0.390,0.870,32,0.350,0.500,36,81,125,0.65,7,0.68,4.00,0.169,73.7,0.296
정진호,61208,두산,0.301,111,299,269,53,81,12,1,2,101,37,9,1,19,0,1,44,8,0.375,0.348,0.723,15,0.308,0.000,15,89,56,1.59,0,0.43,3.75,0.074,34.0,0.250
양종민,79530,두산,0.286,21,15,14,5,4,0,1,0,6,1,0,0,1,0,0,5,1,0.429,0.333,0.762,0,0.667,0.000,1,2,3,0.67,0,0.20,3.80,0.143,1.6,0.257
박세혁,62244,두산,0.282,89,194,170,37,48,12,0,3,69,22,3,1,16,0,4,55,0,0.406,0.356,0.762,16,0.224,0.222,15,23,45,0.51,0,0.29,3.93,0.124,26.2,0.262
오재일,75334,두산,0.279,123,477,401,69,112,19,2,27,216,80,0,10,60,2,6,121,3,0.539,0.373,0.912,29,0.215,0.000,48,57,121,0.47,6,0.50,3.98,0.259,84.4,0.303
조수행,66209,두산,0.279,119,198,183,35,51,6,4,1,68,17,5,1,9,0,0,33,4,0.372,0.311,0.683,9,0.318,1.000,11,62,38,1.63,0,0.27,3.79,0.093,21.5,0.233
이병휘,67207,두산,0.273,28,24,22,5,6,1,0,0,7,2,0,0,1,0,1,6,1,0.318,0.333,0.651,0,0.250,0.000,1,3,7,0.43,0,0.17,3.50,0.045,1.9,0.229
류지혁,62234,두산,0.268,128,280,228,52,61,7,0,1,71,29,11,2,29,0,10,43,3,0.311,0.372,0.683,12,0.297,0.571,8,81,45,1.80,3,0.67,3.79,0.044,31.6,0.245
김인태,63257,두산,0.263,46,109,95,16,25,7,0,1,35,10,1,1,12,0,0,26,0,0.368,0.343,0.711,4,0.269,0.400,8,23,22,1.05,1,0.46,4.04,0.105,13.0,0.246
황경태,66207,두산,0.231,27,13,13,9,3,2,0,0,5,0,0,0,0,0,0,3,0,0.385,0.231,0.616,0,0.000,0.000,2,4,3,1.33,0,0.00,3.08,0.154,0.7,0.200
김민혁,65269,두산,0.226,22,58,53,7,12,2,0,2,20,10,0,0,5,0,0,19,3,0.377,0.293,0.670,1,0.462,0.000,4,14,8,1.75,1,0.26,4.12,0.151,5.1,0.226
백민기,63559,두산,0.222,23,34,27,7,6,2,0,1,11,4,0,1,5,0,1,11,1,0.407,0.353,0.760,1,0.100,0.000,3,5,6,0.83,0,0.45,4.38,0.185,4.4,0.261
신성현,64086,두산,0.167,16,27,24,5,4,0,0,1,7,2,0,1,2,0,0,9,1,0.292,0.222,0.514,0,0.000,0.000,1,3,9,0.33,0,0.22,3.70,0.125,1.7,0.173
파레디스,68244,두산,0.138,21,71,65,7,9,2,1,1,16,4,0,1,4,1,1,17,0,0.246,0.197,0.443,2,0.059,0.000,4,19,21,0.90,0,0.24,3.62,0.108,3.4,0.150
반슬라이크,68245,두산,0.128,12,44,39,1,5,1,0,1,9,4,0,1,4,0,0,6,2,0.231,0.205,0.436,0,0.000,0.000,2,11,18,0.61,0,0.67,3.23,0.103,1.5,0.150
김정후,61962,두산,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,7.00,0.000,-0.1,0.000
박성모,68201,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
