선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
홍성흔,99222,두산,0.287,119,424,390,36,112,16,0,10,158,56,2,2,26,1,4,49,10,0.405,0.336,0.741,31,0.314,0.250,26,103,128,0.80,0,0.53,3.58,0.118,50.6,0.252
안경현,92207,두산,0.284,125,499,423,45,120,21,0,15,186,70,5,5,50,2,16,45,19,0.440,0.377,0.817,29,0.337,0.000,36,116,147,0.79,0,1.11,3.54,0.156,68.6,0.280
이종욱,73339,두산,0.284,120,448,388,76,110,14,6,1,139,32,11,1,40,2,7,60,1,0.358,0.360,0.718,31,0.292,0.000,21,131,88,1.49,0,0.67,3.94,0.075,59.9,0.252
김진수,98540,두산,0.278,17,21,18,2,5,1,0,0,6,3,1,0,2,0,0,3,2,0.333,0.350,0.683,1,0.333,0.000,1,5,5,1.00,0,0.67,3.48,0.056,1.7,0.241
고영민,72214,두산,0.270,116,359,315,38,85,15,5,2,116,29,7,1,24,0,12,59,6,0.368,0.344,0.712,19,0.277,0.000,22,115,57,2.02,0,0.41,3.72,0.098,39.2,0.247
손시헌,73213,두산,0.267,126,462,404,29,108,16,4,2,138,34,11,2,35,1,10,48,5,0.342,0.339,0.681,24,0.286,0.000,22,144,106,1.36,0,0.73,3.65,0.074,48.5,0.238
정원석,70240,두산,0.264,67,122,106,15,28,1,1,1,34,5,2,0,6,0,8,20,3,0.321,0.350,0.671,8,0.278,0.167,3,31,27,1.15,0,0.30,3.40,0.057,11.5,0.238
임재철,99507,두산,0.258,99,316,279,37,72,7,4,0,87,20,7,1,24,1,5,38,5,0.312,0.327,0.639,17,0.233,0.500,11,96,74,1.30,0,0.63,3.86,0.054,29.0,0.225
장원진,92211,두산,0.253,98,214,198,8,50,8,0,2,64,19,3,4,7,0,2,22,7,0.323,0.280,0.603,10,0.185,0.233,10,70,60,1.17,0,0.32,3.41,0.071,16.8,0.207
최준석,71552,두산,0.251,109,355,315,28,79,11,0,11,123,47,2,1,34,1,3,67,7,0.390,0.329,0.719,19,0.281,0.071,22,83,87,0.95,0,0.51,4.11,0.140,40.7,0.246
강인권,95712,두산,0.250,6,17,16,1,4,0,0,0,4,0,1,0,0,0,0,6,1,0.250,0.250,0.500,1,0.000,0.000,0,5,1,5.00,0,0.00,4.06,0.000,0.5,0.175
김동주,98218,두산,0.250,43,164,140,19,35,7,0,4,54,16,0,0,23,2,1,17,7,0.386,0.360,0.746,7,0.158,0.250,11,46,42,1.10,0,1.35,3.81,0.136,18.6,0.259
강동우,98420,두산,0.249,118,456,393,36,98,12,2,2,120,34,9,4,47,2,2,54,9,0.305,0.330,0.635,27,0.214,0.000,16,137,108,1.27,0,0.87,3.96,0.056,42.1,0.225
나주환,73209,두산,0.232,114,271,233,20,54,8,2,3,75,30,10,4,18,2,6,37,4,0.322,0.299,0.621,9,0.231,0.000,13,71,75,0.95,0,0.49,3.46,0.090,22.8,0.215
송수,74256,두산,0.222,9,10,9,0,2,0,0,0,2,0,0,0,0,0,1,4,0,0.222,0.300,0.522,1,0.000,0.000,0,2,1,2.00,0,0.00,3.50,0.000,0.7,0.191
용덕한,74223,두산,0.214,58,94,84,9,18,3,0,2,27,6,4,1,5,0,0,14,2,0.321,0.256,0.577,2,0.167,0.000,5,27,26,1.04,0,0.36,3.57,0.107,7.0,0.195
문희성,97219,두산,0.197,34,86,76,5,15,3,0,1,21,4,1,0,7,0,2,15,4,0.276,0.282,0.558,3,0.182,0.182,4,21,25,0.84,0,0.47,3.73,0.079,4.3,0.196
민병헌,76249,두산,0.197,80,64,61,20,12,0,1,0,14,4,0,1,2,0,0,16,1,0.230,0.219,0.449,1,0.000,0.000,1,17,17,1.00,0,0.13,3.98,0.033,4.8,0.156
전상렬,91465,두산,0.188,98,167,154,24,29,2,3,0,37,11,3,0,8,0,2,32,2,0.240,0.238,0.478,7,0.256,0.000,5,52,41,1.27,0,0.25,3.55,0.052,10.4,0.167
윤승균,75266,두산,0.182,4,12,11,0,2,0,0,0,2,0,0,0,0,0,1,3,0,0.182,0.250,0.432,1,0.000,0.000,0,3,3,1.00,0,0.00,3.50,0.000,0.4,0.158
윤석민,74215,두산,0.178,27,48,45,3,8,4,0,0,12,3,0,0,3,0,0,6,5,0.267,0.229,0.496,1,0.167,0.222,4,16,15,1.07,0,0.50,4.02,0.089,0.7,0.170
김주호,73604,두산,0.167,13,12,12,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0.167,0.167,0.334,0,0.333,0.000,0,4,5,0.80,0,0.00,3.00,0.000,0.1,0.117
금민철,75258,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김덕윤,71440,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김명제,75255,두산,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김상현,71255,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김성배,73226,두산,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김승회,73248,두산,-,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
