선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김동한,61204,두산,0.350,26,22,20,9,7,2,1,1,14,4,0,0,2,0,0,2,0,0.700,0.409,1.109,2,0.167,0.333,4,5,6,0.83,0,1.00,3.36,0.350,5.8,0.359
민병헌,76249,두산,0.319,119,449,383,71,122,21,7,9,184,65,12,7,40,0,7,62,7,0.480,0.387,0.867,31,0.369,0.600,37,97,109,0.89,0,0.65,3.71,0.162,72.6,0.294
김재호,74206,두산,0.315,91,286,248,42,78,10,3,1,97,32,10,2,26,0,0,24,7,0.391,0.377,0.768,14,0.370,0.000,14,75,73,1.03,0,1.08,3.74,0.077,35.4,0.267
이원석,75566,두산,0.314,85,300,264,40,83,12,0,10,125,39,1,3,29,0,3,49,7,0.473,0.385,0.858,21,0.279,0.333,22,50,85,0.59,0,0.59,4.06,0.159,46.1,0.292
이종욱,73339,두산,0.307,110,456,401,77,123,23,6,6,176,52,12,2,38,1,3,57,6,0.439,0.369,0.808,36,0.286,0.333,35,99,124,0.80,0,0.67,3.89,0.132,66.0,0.276
김현수,76290,두산,0.302,122,510,434,63,131,23,1,16,204,90,0,12,62,10,2,71,6,0.470,0.382,0.852,39,0.343,0.000,40,119,125,0.95,0,0.87,3.87,0.168,80.5,0.289
오재일,75334,두산,0.299,55,144,117,16,35,12,0,3,56,28,1,3,20,2,3,28,0,0.479,0.406,0.885,5,0.341,0.429,15,23,34,0.68,0,0.71,3.81,0.179,23.8,0.302
홍성흔,99222,두산,0.299,127,538,469,61,140,21,0,15,206,72,3,3,57,0,6,93,15,0.439,0.379,0.818,38,0.297,0.333,36,131,108,1.21,0,0.61,3.94,0.141,75.4,0.280
허경민,79240,두산,0.298,75,276,228,35,68,9,1,1,82,25,7,5,27,0,9,14,7,0.360,0.387,0.747,17,0.243,0.000,11,86,65,1.32,0,1.93,3.88,0.061,36.0,0.264
최주환,76267,두산,0.297,47,100,91,12,27,5,1,2,40,10,0,1,8,1,0,9,3,0.440,0.350,0.790,6,0.214,0.240,8,27,29,0.93,0,0.89,3.55,0.143,13.3,0.268
