선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
용덕한,74223,두산,1.000,5,3,2,1,2,0,0,0,2,1,0,1,0,0,0,0,0,1.000,0.667,1.667,0,0.000,1.000,0,0,1,0.00,0,-,3.67,0.000,1.4,0.550
홍성흔,99222,두산,0.329,133,552,501,62,165,27,2,14,238,86,3,2,36,2,10,70,8,0.475,0.384,0.859,44,0.336,0.000,43,127,141,0.90,0,0.51,3.64,0.146,84.8,0.292
나주환,73209,두산,0.305,64,63,59,14,18,6,0,1,27,9,0,1,3,0,0,13,0,0.458,0.333,0.791,3,0.313,1.000,7,13,16,0.81,0,0.23,3.83,0.153,8.7,0.264
김동주,98218,두산,0.286,124,517,430,72,123,19,1,19,201,76,0,2,69,3,16,67,14,0.467,0.402,0.869,30,0.313,1.000,39,128,114,1.12,0,1.03,4.14,0.181,78.9,0.298
장원진,92211,두산,0.284,130,486,429,51,122,15,4,5,160,49,5,3,44,1,5,54,5,0.373,0.356,0.729,37,0.287,0.143,24,133,123,1.08,0,0.81,3.95,0.089,57.5,0.253
안경현,92207,두산,0.280,125,525,447,57,125,20,1,10,177,51,9,2,54,2,13,44,15,0.396,0.372,0.768,33,0.248,0.000,31,121,159,0.76,0,1.23,3.54,0.116,66.1,0.266
최경환,70117,두산,0.278,126,480,436,49,121,16,4,5,160,58,0,6,34,0,4,67,7,0.367,0.331,0.698,34,0.319,0.182,25,115,139,0.83,0,0.51,3.90,0.089,54.5,0.241
김창희,97644,두산,0.276,110,344,301,37,83,17,1,4,114,31,6,0,28,1,9,53,13,0.379,0.355,0.734,22,0.250,0.143,22,99,66,1.50,0,0.53,3.99,0.103,36.8,0.255
전상렬,91465,두산,0.274,128,542,486,76,133,18,2,5,170,42,10,4,34,1,8,61,2,0.350,0.329,0.679,37,0.287,0.250,25,174,122,1.43,0,0.56,3.87,0.076,59.8,0.236
윤재국,98808,두산,0.250,28,101,92,13,23,3,0,2,32,15,2,2,5,0,0,20,0,0.348,0.283,0.631,5,0.208,0.500,5,33,18,1.83,0,0.25,3.82,0.098,9.3,0.214
강인권,95712,두산,0.238,79,182,160,13,38,7,0,0,45,23,6,3,10,0,3,35,0,0.281,0.290,0.571,9,0.263,0.000,7,54,36,1.50,0,0.29,4.07,0.044,15.1,0.201
강봉규,70224,두산,0.236,40,85,72,14,17,2,1,1,24,5,2,0,10,0,1,20,0,0.333,0.337,0.670,4,0.091,0.125,4,21,14,1.50,0,0.50,4.15,0.097,9.2,0.235
알칸트라,73123,두산,0.231,37,151,130,19,30,4,0,6,52,25,0,2,17,0,2,40,2,0.400,0.325,0.725,7,0.375,0.000,10,22,40,0.55,0,0.43,4.03,0.169,18.3,0.246
이승준,99229,두산,0.231,64,152,130,17,30,5,0,8,59,19,1,1,17,1,3,52,1,0.454,0.331,0.785,5,0.188,0.273,13,14,35,0.40,0,0.33,4.14,0.223,21.1,0.262
손시헌,73213,두산,0.231,122,395,347,45,80,20,2,2,110,39,6,6,30,1,6,56,9,0.317,0.298,0.615,17,0.225,0.000,24,125,92,1.36,0,0.54,3.79,0.086,33.5,0.213
유재웅,72220,두산,0.222,76,172,153,20,34,12,1,5,63,16,0,0,15,0,4,45,1,0.412,0.308,0.720,7,0.195,0.111,18,39,35,1.11,0,0.33,3.99,0.190,19.4,0.242
채상병,72742,두산,0.214,15,18,14,0,3,1,0,0,4,2,0,0,3,0,1,4,1,0.286,0.389,0.675,0,0.250,0.400,1,3,4,0.75,0,0.75,3.39,0.071,1.7,0.247
홍원기,96723,두산,0.213,101,190,160,16,34,5,0,2,45,18,5,3,19,0,3,37,7,0.281,0.303,0.584,4,0.243,0.222,7,47,45,1.04,0,0.51,3.96,0.069,14.5,0.207
임재철,99507,두산,0.175,51,115,103,13,18,2,0,0,20,5,4,1,6,0,1,24,2,0.194,0.225,0.419,3,0.069,0.000,2,40,22,1.82,0,0.25,3.92,0.019,3.4,0.150
문희성,97219,두산,0.167,28,47,42,6,7,2,0,0,9,2,0,0,2,0,3,8,1,0.214,0.255,0.469,1,0.091,0.267,2,15,12,1.25,0,0.25,3.91,0.048,2.1,0.168
정원석,70240,두산,0.146,54,48,41,13,6,1,0,0,7,5,0,1,2,0,4,16,0,0.171,0.250,0.421,1,0.231,0.000,1,8,12,0.67,0,0.13,4.08,0.024,1.8,0.155
