선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
고영민,72214,두산,0.231,32,13,13,2,3,0,0,0,3,0,0,0,0,0,0,3,0,0.231,0.231,0.462,0,0.000,0.000,0,3,4,0.75,0,0.00,3.46,0.000,0.8,0.162
문희성,97219,두산,0.229,71,205,188,19,43,5,1,9,77,38,0,0,12,0,5,36,7,0.410,0.293,0.703,9,0.284,0.250,15,50,59,0.85,0,0.33,3.98,0.181,21.1,0.234
손시헌,73213,두산,0.220,59,154,141,16,31,4,0,1,38,6,6,0,6,0,1,23,10,0.270,0.257,0.527,5,0.175,0.000,5,48,39,1.23,0,0.26,3.29,0.050,6.5,0.183
김민호,93242,두산,0.218,77,218,193,23,42,7,0,0,49,15,5,5,13,0,2,32,1,0.254,0.268,0.522,9,0.250,0.000,7,73,51,1.43,0,0.41,3.71,0.036,15.4,0.184
쿨바,73233,두산,0.215,44,162,149,15,32,6,0,10,68,24,0,0,12,0,1,46,4,0.456,0.278,0.734,7,0.233,0.250,16,34,37,0.92,0,0.26,3.94,0.242,18.8,0.239
이동수,93494,두산,0.192,34,59,52,5,10,1,0,0,11,6,0,0,6,1,1,16,0,0.212,0.288,0.500,1,0.263,0.167,1,11,15,0.73,0,0.38,4.19,0.019,3.8,0.183
이경환,72253,두산,0.182,21,23,22,1,4,0,0,0,4,0,0,0,1,0,0,3,0,0.182,0.217,0.399,0,0.000,0.000,0,8,7,1.14,0,0.33,2.96,0.000,0.7,0.143
나주환,73209,두산,0.152,96,118,99,21,15,1,2,0,20,3,4,0,12,0,3,29,5,0.202,0.263,0.465,3,0.000,0.000,3,32,23,1.39,0,0.41,4.01,0.051,4.6,0.169
백대운,73246,두산,0.067,9,16,15,2,1,1,0,0,2,0,0,0,1,0,0,5,1,0.133,0.125,0.258,0,0.000,0.000,1,5,4,1.25,0,0.20,3.94,0.067,-0.6,0.090
정종수,73232,두산,0.050,17,23,20,1,1,0,0,0,1,1,0,0,2,0,1,8,1,0.050,0.174,0.224,0,0.167,0.000,0,8,3,2.67,0,0.25,3.91,0.000,-0.6,0.091
구자운,99245,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
백승훈,73231,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이리키,73229,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이민택,72202,두산,0.000,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,0.00,4.00,0.000,-0.1,0.000
이재영,72216,두산,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
키퍼,72653,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
