선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
임태훈,77251,두산,0.500,9,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.000,0.000,0,0,0,-,0,0.00,2.50,0.000,0.4,0.350
김혜겸,74246,두산,0.400,8,6,5,0,2,0,0,0,2,1,0,0,0,0,1,1,1,0.400,0.500,0.900,0,1.000,0.333,0,1,1,1.00,0,0.00,4.67,0.000,0.7,0.325
김동주,98218,두산,0.322,119,481,382,68,123,24,0,19,204,78,0,2,83,11,14,55,10,0.534,0.457,0.991,29,0.359,0.333,43,105,101,1.04,0,1.51,4.32,0.212,91.3,0.339
이종욱,73339,두산,0.316,123,528,465,84,147,20,12,1,194,46,6,4,48,0,4,74,6,0.417,0.382,0.799,45,0.385,0.000,33,156,92,1.70,0,0.65,3.97,0.101,77.3,0.276
안경현,92207,두산,0.274,109,400,351,26,96,17,4,2,127,49,4,6,33,2,6,27,13,0.362,0.341,0.703,23,0.278,0.200,23,103,131,0.79,0,1.22,3.38,0.088,43.4,0.244
김현수,76290,두산,0.273,99,353,319,33,87,19,3,5,127,32,1,2,26,1,5,46,12,0.398,0.335,0.733,25,0.261,0.200,27,105,83,1.27,0,0.57,3.66,0.125,39.8,0.250
홍성흔,99222,두산,0.268,80,274,231,21,62,11,0,5,88,39,3,6,26,3,8,29,10,0.381,0.354,0.735,14,0.333,0.077,16,76,70,1.09,0,0.90,3.65,0.113,32.0,0.255
고영민,72214,두산,0.268,126,536,444,89,119,29,1,12,186,66,8,6,61,1,17,105,9,0.419,0.373,0.792,35,0.287,0.000,42,135,91,1.48,0,0.58,3.98,0.151,76.5,0.273
오재원,77248,두산,0.259,49,64,58,10,15,4,0,0,19,5,0,1,4,0,1,17,1,0.328,0.313,0.641,2,0.167,0.000,4,17,10,1.70,0,0.24,3.91,0.069,6.0,0.223
윤재국,98808,두산,0.257,74,227,202,26,52,6,1,3,69,23,3,2,20,2,0,31,2,0.342,0.321,0.663,11,0.217,0.091,10,72,49,1.47,0,0.65,3.92,0.084,23.3,0.230
이대수,72860,두산,0.252,109,366,310,33,78,14,1,3,103,36,14,6,29,0,7,47,7,0.332,0.324,0.656,18,0.256,0.000,18,85,106,0.80,0,0.62,3.73,0.081,36.6,0.229
민병헌,76249,두산,0.244,119,372,328,53,80,14,3,3,109,31,5,6,28,0,5,56,5,0.332,0.308,0.640,15,0.194,0.000,20,98,100,0.98,0,0.50,3.63,0.088,39.1,0.222
