선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김동길,60296,두산,0.400,8,5,5,2,2,1,1,0,5,1,0,0,0,0,0,3,0,1.000,0.400,1.400,0,0.000,0.000,2,0,0,-,0,0.00,3.80,0.600,1.5,0.430
정수빈,79231,두산,0.322,76,156,143,35,46,8,6,1,69,19,1,2,10,0,0,25,2,0.483,0.361,0.844,10,0.325,0.500,15,38,36,1.06,0,0.40,3.83,0.161,24.8,0.283
최준석,71552,두산,0.321,127,482,424,63,136,26,1,22,230,82,1,2,50,5,5,83,17,0.542,0.397,0.939,38,0.342,0.500,49,108,99,1.09,0,0.60,4.18,0.222,79.5,0.314
이두환,77242,두산,0.320,13,30,25,2,8,1,0,1,12,6,0,2,2,0,1,7,0,0.480,0.367,0.847,0,0.300,0.286,2,3,9,0.33,0,0.29,3.60,0.160,5.5,0.285
김현수,76290,두산,0.317,132,565,473,88,150,29,0,24,251,89,0,8,78,6,6,64,9,0.531,0.414,0.945,45,0.309,0.000,53,134,133,1.01,0,1.22,3.84,0.214,100.2,0.319
이종욱,73339,두산,0.312,114,471,413,66,129,16,2,5,164,45,6,3,45,1,4,46,3,0.397,0.383,0.780,41,0.359,0.000,23,135,106,1.27,0,0.98,3.85,0.085,65.9,0.272
김동주,98218,두산,0.295,110,470,387,60,114,22,0,20,196,67,1,5,67,4,10,45,15,0.506,0.407,0.913,31,0.219,0.000,42,102,131,0.78,0,1.49,3.89,0.212,77.6,0.310
임재철,99507,두산,0.292,96,173,130,27,38,5,2,3,56,18,3,1,31,2,8,28,2,0.431,0.453,0.884,4,0.353,0.286,10,31,34,0.91,0,1.11,4.38,0.138,28.6,0.312
민병헌,76249,두산,0.286,64,80,70,23,20,2,1,0,24,4,1,0,9,2,0,14,0,0.343,0.367,0.710,7,0.300,0.000,3,19,17,1.12,0,0.64,3.80,0.057,10.0,0.251
오재원,77248,두산,0.276,123,421,384,59,106,17,3,0,129,37,2,2,29,1,4,76,5,0.336,0.332,0.668,24,0.246,0.000,20,125,79,1.58,0,0.38,3.69,0.060,45.9,0.233
손시헌,73213,두산,0.273,128,499,433,51,118,19,1,8,163,62,10,3,46,2,7,64,12,0.376,0.350,0.726,30,0.339,0.333,28,139,115,1.21,0,0.72,3.50,0.104,56.6,0.252
