데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,연봉,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수
2004,2014,0.288,104,418,358,62,103,12,4,0,123,20,2,1,52,0,5,46,5,0.344,0.385,0.729,27,0.208,0.286,16,127,83,3,4.4,0.056,49.6,0.259,104,23,12,11,52.2,4,2,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.089,0.124904604,2.443462948,0,4775,0.0,167500,1985,8,26,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2004,2015,0.341,124,585,493,94,168,15,7,4,209,42,11,4,68,5,9,45,4,0.424,0.427,0.851,49,0.35,0.0,26,177,107,3,3.98,0.083,93.2,0.298,124,38,28,10,73.7,8,2,129,121,1052.6666666666663,3,0,278,5,1,0,0,0,0.9899300189993668,0.0,5.195,0.279548306,2.723011254,0,5360,0.0,167500,1985,8,26,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2004,2016,0.352,113,530,452,98,159,20,4,3,196,41,7,1,63,1,7,29,7,0.434,0.438,0.872,54,0.374,0.0,27,139,126,1,4.13,0.082,84.3,0.306,113,32,21,11,65.6,2,1,113,113,979.3333333333334,3,0,294,6,5,0,0,0,0.99,0.0,3.972,0.273139746,2.996151,0,5890,0.0,167500,1985,8,26,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2004,2017,0.263,57,200,179,31,47,8,1,0,57,12,1,1,17,0,2,20,4,0.318,0.332,0.65,10,0.196,0.4,9,57,56,1,4.04,0.056,20.0,0.229,57,13,10,3,76.9,1,2,43,42,346.6666666666667,0,0,89,0,0,0,0,0,1.0,0.0,0.147,0.160024525,3.156175525,0,6090,0.0,40000,1985,8,26,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1998,2002,0.288,112,424,375,68,108,28,6,9,175,55,1,4,38,1,6,109,11,0.467,0.359,0.826,31,0.317,0.5,43,95,67,0,4.05,0.179,61.3,0.278,112,25,20,5,80.0,0,0,119,97,870.0,0,0,155,2,1,0,0,0,1.0,0.0,3.204,0.132075472,0.132075472,1,424,0.0,5000,1979,4,21,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2003,0.257,133,555,494,68,127,21,6,11,193,51,6,5,40,2,9,83,7,0.391,0.321,0.712,31,0.268,0.25,38,165,124,0,3.92,0.134,67.7,0.242,133,54,42,12,77.8,0,0,132,125,1102.0,2,0,256,16,1,0,0,0,0.993,0.0,1.75,0.0542168675,0.186292339,0,979,0.0,7000,1979,4,21,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2004,0.3,109,435,393,51,118,15,2,16,185,58,6,1,32,3,3,68,4,0.471,0.357,0.828,36,0.294,0.125,33,116,92,0,3.68,0.17,64.4,0.278,109,14,10,4,71.4,0,0,100,96,812.0,3,0,175,7,2,0,0,0,0.9837339901477832,0.0,2.775,0.153284672,0.339577012,0,1414,0.0,9000,1979,4,21,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,2005,0.28,126,523,472,90,132,25,1,15,204,71,0,3,43,3,5,98,9,0.432,0.344,0.776,35,0.353,0.333,41,141,104,0,3.89,0.153,74.1,0.263,126,50,43,7,86.0,0,0,105,94,820.3333333333333,1,0,156,1,0,0,0,0,0.9936221048354328,0.0,3.548,0.471365639,0.810942651,0,1937,0.0,15000,1979,4,21,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2006,0.294,126,534,476,69,140,26,3,16,220,64,1,4,50,6,2,93,7,0.462,0.361,0.823,37,0.236,0.5,45,130,117,0,3.86,0.168,81.0,0.278,126,28,25,3,89.3,0,0,119,117,1007.6666666666666,2,0,216,7,1,0,0,0,0.991,0.0,5.065,0.0623229462,0.873265597,0,2471,0.0,16000,1979,4,21,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2007,0.278,126,532,479,69,133,24,4,14,207,66,4,5,43,6,1,83,7,0.432,0.335,0.767,35,0.292,0.0,42,136,132,0,3.79,0.154,72.1,0.259,126,22,20,2,90.9,0,0,118,118,1022.6666666666666,3,0,226,5,0,0,0,0,0.987,0.0,3.23,0.202680067,1.075945664,0,3003,0.0,18000,1979,4,21,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2008,0.257,96,374,334,39,86,12,2,2,108,32,2,3,34,0,1,55,5,0.323,0.325,0.648,20,0.191,0.4,16,100,96,0,3.7,0.066,38.0,0.227,96,22,16,6,72.7,0,0,77,76,639.3333333333334,0,0,142,3,1,0,0,0,1.0,0.0,0.757,0.0799623706,1.155908034,0,3377,0.0,15000,1979,4,21,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2009,0.372,111,506,452,91,168,31,5,18,263,74,3,9,36,2,6,63,15,0.582,0.417,0.999,51,0.402,1.0,54,110,120,0,3.53,0.21,99.4,0.333,111,25,22,3,88.0,0,0,115,105,892.0,3,0,170,7,0,0,0,0,0.9835908071748878,0.0,5.794,0.4,1.555908034,1,3883,0.0,31000,1979,4,21,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2010,0.3,107,420,370,62,111,21,0,9,159,45,6,1,38,3,5,64,6,0.43,0.372,0.802,34,0.294,0.308,30,102,94,0,3.74,0.13,59.6,0.275,107,23,19,4,82.6,0,0,17,15,124.33333333333331,0,0,39,1,1,0,0,0,1.0,0.0,1.79,0.0990639626,1.654971997,0,4303,0.0,85000,1979,4,21,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2011,0.302,115,450,414,57,125,21,1,15,193,64,1,4,26,4,5,71,8,0.466,0.347,0.813,34,0.302,0.25,37,116,106,0,3.59,0.164,65.3,0.273,115,16,13,3,81.3,0,0,16,13,101.33333333333331,1,0,14,0,0,0,0,0,0.933,0.0,2.351,0.101534829,1.756506826,0,4753,0.0,85000,1979,4,21,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2012,0.305,127,556,499,82,152,34,3,11,225,76,1,7,42,1,7,66,9,0.451,0.362,0.813,45,0.416,1.0,48,157,131,0,3.57,0.146,82.4,0.276,127,38,30,8,78.9,0,0,127,96,838.0000000000001,0,0,216,3,1,0,0,0,1.0,0.0,5.863,0.113434728,1.869941554,1,5309,0.0,85000,1979,4,21,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1998,2013,0.328,125,539,476,79,156,22,4,7,207,67,0,7,52,1,4,71,5,0.435,0.393,0.828,47,0.322,0.0,33,126,130,0,3.86,0.107,81.7,0.286,125,21,13,8,61.9,0,0,133,100,830.6666666666667,0,0,175,2,0,0,0,0,1.0,0.0,4.952,0.167836631,2.037778185,1,5848,0.0,85000,1979,4,21,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1998,2014,0.343,124,549,464,71,159,24,2,9,214,73,2,7,75,3,1,65,15,0.461,0.43,0.891,49,0.398,0.5,35,138,109,6,3.99,0.119,88.1,0.309,124,20,11,9,55.0,5,1,97,89,726.6666666666666,1,0,184,3,1,0,0,0,0.9948477064220184,0.0,4.214,0.102009667,2.139787852,0,6397,0.0,125000,1979,4,21,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1998,2015,0.326,128,533,487,66,159,28,2,18,245,83,1,7,34,1,4,73,12,0.503,0.37,0.873,50,0.357,0.0,48,127,135,10,3.77,0.177,85.3,0.292,128,15,11,4,73.3,2,1,105,100,809.6666666666667,2,0,134,3,0,0,0,0,0.985920955125566,0.0,2.235,0.0564617315,2.196249583,0,6930,0.0,125000,1979,4,21,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2016,0.346,138,578,509,84,176,24,0,11,233,90,0,7,58,5,4,71,13,0.458,0.412,0.87,52,0.376,0.25,35,145,124,10,3.89,0.112,90.7,0.3,138,12,6,6,50.0,6,0,27,24,180.0,0,0,45,1,0,0,0,0,1.0,0.0,3.195,0.298548094,2.494797677,0,7508,0.0,125000,1979,4,21,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2017,0.344,138,596,509,83,175,23,2,14,244,90,0,9,72,6,6,88,13,0.479,0.424,0.903,51,0.364,0.0,39,128,127,12,4.08,0.136,100.6,0.311,138,6,4,2,66.7,7,0,11,11,81.0,0,0,20,0,0,0,0,0,1.0,0.0,3.699,0.1563458,2.651143477,1,8104,0.0,125000,1979,4,21,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2018,0.303,134,583,524,89,159,38,1,15,244,76,0,7,47,0,5,107,21,0.466,0.362,0.828,48,0.285,0.667,54,128,137,10,3.9,0.162,80.9,0.279,134,6,3,3,50.0,7,0,5,5,33.0,0,0,8,0,0,0,0,0,1.0,0.0,1.518,0.212121212,2.863264689,0,8687,0.0,120000,1979,4,21,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,2019,0.282,64,215,195,19,55,9,0,1,67,22,0,2,18,1,0,30,3,0.344,0.34,0.684,15,0.22,0.273,10,48,64,0,3.62,0.062,23.5,0.239,64,4,3,1,75.0,0,0,4,3,25.666666666666668,0,0,4,0,0,0,0,0,0.961038961038961,0.0,0.42,0.235504014,3.098768703,0,8902,0.0,120000,1979,4,21,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006,2010,0.267,127,430,374,48,100,14,1,20,176,68,5,3,40,1,8,68,12,0.471,0.348,0.819,27,0.292,0.0,35,107,102,0,3.74,0.203,60.7,0.274,127,5,4,1,80.0,0,0,125,120,922.0,10,1,723,62,8,7,100,33,0.987,24.8,3.708,0.223088924,0.224763966,1,431,0.0,7200,1987,6,5,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2011,0.301,119,438,376,43,113,14,3,4,145,46,11,4,44,2,3,58,12,0.386,0.375,0.761,30,0.315,0.0,21,87,122,0,3.81,0.085,53.7,0.265,119,6,3,3,50.0,0,0,118,117,915.3333333333334,6,0,704,82,14,1,74,52,0.992,41.3,3.493,0.126918536,0.351682502,0,869,0.0,12500,1987,6,5,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2012,0.279,122,416,359,39,100,22,1,5,139,27,9,1,37,2,10,51,17,0.387,0.361,0.748,24,0.212,0.125,28,97,112,0,3.52,0.109,46.1,0.259,122,3,1,2,33.3,0,0,114,108,887.0,5,1,612,71,8,9,75,45,0.9930078917700113,37.45772266065389,3.429,0.141318124,0.493000626,0,1285,0.0126659208402451,15500,1987,6,5,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2013,0.248,114,367,311,37,77,19,0,7,117,57,9,3,36,1,8,50,11,0.376,0.338,0.714,16,0.26,0.0,26,84,103,0,3.97,0.129,40.8,0.246,114,7,6,1,85.7,0,0,114,96,815.6666666666666,4,1,645,57,7,7,87,38,0.994,30.399999999999995,2.179,0.128908743,0.621909369,0,1652,0.0,20000,1987,6,5,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2014,0.294,97,338,296,40,87,23,1,10,142,46,5,4,24,1,9,34,8,0.48,0.36,0.84,19,0.322,0.125,34,69,110,4,3.66,0.186,49.0,0.282,97,7,4,3,57.1,3,0,93,82,679.6666666666666,10,0,536,39,6,6,70,26,0.983,27.1,2.738,0.136097685,0.758007054,1,1990,0.0,20000,1987,6,5,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2015,0.326,132,513,442,70,144,27,0,20,231,93,2,6,39,3,24,64,7,0.523,0.405,0.928,45,0.283,0.4,47,81,159,12,3.78,0.197,89.9,0.313,132,9,5,4,55.6,11,0,129,123,1003.6666666666666,6,3,860,76,8,4,93,33,0.994,26.2,5.879,0.199749059,0.957756113,1,2503,0.0,42000,1987,6,5,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2016,0.319,108,392,332,66,106,17,0,22,189,66,1,7,40,1,12,29,20,0.569,0.404,0.973,30,0.245,0.2,39,70,134,6,3.61,0.25,70.0,0.324,108,2,2,0,100.0,8,0,103,93,740.0,7,1,628,50,12,1,54,20,0.99,27.0,4.874,0.484573503,1.442329616,2,2895,0.0,48000,1987,6,5,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2017,0.277,111,406,347,47,96,15,0,14,153,67,1,3,43,1,12,53,17,0.441,0.373,0.814,21,0.302,0.154,29,86,115,7,3.81,0.164,54.8,0.278,111,2,1,1,50.0,3,0,98,91,744.0,5,2,596,38,6,3,36,17,0.992,32.1,3.162,0.613733906,2.056063522,0,3301,0.0,60000,1987,6,5,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2018,0.358,133,503,439,84,157,29,1,23,257,77,0,6,45,6,13,40,13,0.585,0.427,1.012,48,0.317,0.333,53,95,153,6,3.65,0.228,99.0,0.338,133,6,6,0,100.0,6,0,118,108,861.6666666666666,3,0,703,52,8,5,46,28,0.996,37.8,6.643,0.60712387,2.663187392,1,3804,0.0,312500,1987,6,5,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,2019,0.354,118,459,390,61,138,26,0,20,224,68,0,6,48,4,15,43,13,0.574,0.438,1.012,43,0.364,0.167,46,86,129,4,3.74,0.221,88.7,0.341,118,7,4,3,57.1,2,1,91,87,723.3333333333334,2,1,590,45,10,2,37,15,0.997,28.8,6.835,0.655664585,3.318851977,1,4263,0.0,312500,1987,6,5,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,2002,0.171,109,191,170,17,29,6,0,1,38,11,1,3,15,1,2,36,5,0.224,0.242,0.466,2,0.179,0.4,7,42,66,0,4.05,0.053,9.0,0.165,109,1,1,0,100.0,0,0,129,49,520.6666666666667,10,0,71,158,17,0,0,0,0.9581613316261204,0.0,-0.833,0.0,0.0,0,191,1.2457907347642678,7600,1973,6,5,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,2003,0.273,124,453,384,43,105,13,1,8,144,42,9,3,54,2,3,65,7,0.375,0.365,0.74,25,0.277,0.667,22,102,115,0,3.86,0.102,54.9,0.258,124,3,0,3,0.0,0,0,128,110,980.6666666666669,13,0,217,217,31,0,0,0,0.9632409925220938,0.0,2.526,0.0140562249,0.0140562249,0,644,0.8525478200693322,11000,1973,6,5,31,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,2004,0.213,101,190,160,16,34,5,0,2,45,18,5,3,19,0,3,37,7,0.281,0.303,0.584,4,0.243,0.222,7,47,45,0,3.96,0.069,14.5,0.207,101,0,0,0,0.0,0,0,105,38,438.0,4,0,211,94,32,0,0,0,0.9817671232876712,0.0,-0.084,0.0218978102,0.0359540351,0,834,1.4265312233214824,10000,1973,6,5,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1996,2005,0.23,92,162,139,17,32,6,1,3,49,22,4,1,13,0,5,32,1,0.353,0.316,0.669,8,0.205,0.0,10,36,40,0,4.17,0.122,17.1,0.23,92,0,0,0,0.0,0,0,98,35,381.3333333333333,3,0,117,87,22,0,0,0,0.97286013986014,0.0,0.486,0.198237885,0.23419192,0,996,0.9117759433582971,8000,1973,6,5,33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,2006,0.27,56,173,148,16,40,6,0,4,58,20,9,1,14,0,1,29,5,0.392,0.335,0.727,12,0.283,0.0,10,34,46,0,3.69,0.122,18.5,0.249,56,2,0,2,0.0,0,0,61,51,382.0,2,0,103,100,18,0,0,0,0.9837242582897032,0.0,0.82,0.0269121813,0.261104101,0,1169,0.7940997467256082,7000,1973,6,5,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2006,2006,0.197,80,64,61,20,12,0,1,0,14,4,0,1,2,0,0,16,1,0.23,0.219,0.449,1,0.0,0.0,1,17,17,0,3.98,0.033,4.8,0.156,80,20,17,3,85.0,0,0,62,8,167.33333333333331,1,0,38,1,1,0,0,0,0.9722709163346612,0.0,-0.06,0.00566572238,0.00566572238,0,64,0.0,2500,1987,3,10,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,2007,0.244,119,372,328,53,80,14,3,3,109,31,5,6,28,0,5,56,5,0.332,0.308,0.64,15,0.194,0.0,20,98,100,0,3.63,0.088,39.1,0.222,119,39,30,9,76.9,0,0,138,94,852.0,0,0,229,12,2,0,0,0,1.0,0.0,0.832,0.256281407,0.261947129,0,436,0.0239107255913332,5200,1987,3,10,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2008,0.194,87,101,93,26,18,0,1,0,20,0,1,0,6,0,1,18,2,0.215,0.25,0.465,1,0.067,0.0,1,25,32,0,3.71,0.022,5.6,0.166,87,24,18,6,75.0,0,0,78,18,284.66666666666663,0,0,66,6,1,0,0,0,1.0,0.0,-0.348,0.0696142992,0.331561429,0,537,0.0,4200,1987,3,10,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2009,0.257,115,291,261,49,67,14,0,5,96,28,3,4,17,0,6,54,7,0.368,0.313,0.681,18,0.221,0.182,19,65,79,0,3.48,0.111,31.9,0.233,115,23,18,5,78.3,0,0,113,48,510.6666666666666,1,0,114,9,1,0,0,0,0.99244908616188,0.0,0.197,0.0834224599,0.414983888,0,828,0.0,5800,1987,3,10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2012,0.143,2,8,7,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0.143,0.143,0.286,0,0.0,0.0,0,3,1,0,2.63,0.0,-0.7,0.1,2,2,0,2,0.0,0,0,2,2,18.0,0,0,5,0,0,0,0,0,1.0,0.0,-0.189,0.0114068441,0.455251887,0,916,0.0,5200,1987,3,10,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2013,0.319,119,449,383,71,122,21,7,9,184,65,12,7,40,0,7,62,7,0.48,0.387,0.867,31,0.369,0.6,37,97,109,0,3.71,0.162,72.6,0.294,119,35,27,8,77.1,0,0,121,97,853.3333333333334,1,0,188,5,1,0,0,0,0.99449453125,0.0,3.782,0.169751117,0.625003004,0,1365,0.0,14500,1987,3,10,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2014,0.345,124,527,470,85,162,31,3,12,235,79,8,6,37,0,6,63,11,0.5,0.395,0.895,48,0.36,0.5,46,113,138,7,3.71,0.155,85.9,0.303,124,24,16,8,66.7,5,0,124,115,947.6666666666666,0,0,220,5,0,0,0,0,1.0,0.0,4.541,0.234800305,0.859803309,0,1892,0.0,35000,1987,3,10,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2015,0.303,129,561,491,80,149,20,2,12,209,75,6,6,50,0,8,74,15,0.426,0.373,0.799,47,0.323,0.5,34,131,143,6,3.78,0.122,76.8,0.274,129,10,7,3,70.0,4,2,127,121,1020.3333333333334,4,0,227,4,1,0,0,0,0.98387357072852,0.0,3.316,0.31217064,1.171973949,0,2453,0.0,35000,1987,3,10,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2016,0.325,134,579,511,98,166,31,4,16,253,87,1,4,48,1,15,91,18,0.495,0.396,0.891,48,0.357,0.25,51,101,157,8,3.69,0.17,92.4,0.302,134,11,9,2,81.8,7,0,159,121,1026.3333333333333,0,0,228,4,1,0,0,0,1.0,0.0,4.038,0.436479129,1.608453078,0,3032,0.0,55000,1987,3,10,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2017,0.304,123,520,447,73,136,21,0,14,199,71,1,6,47,2,19,74,14,0.445,0.389,0.834,44,0.306,0.0,35,118,125,10,3.55,0.141,75.8,0.286,123,7,3,4,42.9,2,0,124,113,932.0,4,0,205,5,1,0,0,0,0.9808497854077252,0.0,2.952,0.678724709,2.287177787,0,3552,0.0,200000,1987,3,10,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,2018,0.318,118,494,443,74,141,21,0,17,213,66,2,6,35,3,8,68,10,0.481,0.374,0.855,45,0.283,0.25,38,117,123,8,3.59,0.163,76.4,0.289,118,11,8,3,72.7,3,1,124,106,928.6666666666666,1,0,206,4,1,0,0,0,0.993697056712132,0.0,2.813,0.165337586,2.452515373,0,4046,0.0,200000,1987,3,10,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,2019,0.304,101,420,369,52,112,24,2,9,167,43,1,3,42,0,5,55,9,0.453,0.379,0.832,32,0.289,0.333,35,90,115,5,3.6,0.149,61.5,0.284,101,19,13,6,68.4,6,0,102,92,799.0,2,0,201,5,1,0,0,0,0.9903003754693368,0.0,3.208,0.143621766,2.596137139,0,4466,0.0,200000,1987,3,10,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,2004,0.0,36,9,9,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0,0.0,0.0,0,2,4,0,4.56,0.0,-0.8,0.0,36,0,0,0,0.0,0,0,29,0,47.33333333333333,0,0,3,10,0,0,0,0,1.0,0.0,-0.212,0.00729927007,0.00729927007,0,9,0.9918207974218424,2300,1985,3,21,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,2008,0.249,112,292,261,48,65,8,5,1,86,21,3,1,25,0,2,33,7,0.33,0.318,0.648,12,0.194,0.0,14,84,80,0,3.74,0.08,28.3,0.226,112,15,12,3,80.0,0,0,130,74,697.6666666666667,14,0,111,211,36,0,0,0,0.957772575250836,0.0,1.385,0.0987770461,0.123697462,0,332,0.6189274967436876,4400,1985,3,21,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,2009,0.239,80,205,180,27,43,9,4,3,69,36,0,4,20,0,1,27,5,0.383,0.312,0.695,10,0.327,0.0,16,42,72,0,4.12,0.144,23.1,0.236,80,5,4,1,80.0,0,0,83,44,471.0,7,0,105,157,34,0,0,0,0.9695003538570418,0.0,0.544,0.154010695,0.277708157,0,537,0.7396004716010824,5400,1985,3,21,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,2010,0.224,83,102,85,11,19,3,1,0,24,8,2,0,14,0,1,15,3,0.282,0.34,0.622,4,0.211,0.0,4,25,26,0,3.99,0.059,9.3,0.224,83,6,5,1,83.3,0,0,85,17,260.0,2,0,41,78,13,0,0,0,0.9855410256410256,0.0,0.361,0.0148205928,0.292528749,0,639,1.577839926226151,5200,1985,3,21,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,2011,0.183,57,122,109,6,20,5,1,0,27,9,2,2,7,0,2,15,4,0.248,0.242,0.49,4,0.167,1.0,6,35,41,0,3.96,0.064,5.8,0.171,57,2,1,1,50.0,0,0,58,29,306.3333333333333,5,0,66,107,26,0,0,0,0.960854189336235,0.0,-0.315,0.00944510035,0.30197385,0,761,0.5420047826452934,5700,1985,3,21,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,2012,0.215,84,200,177,23,38,2,2,0,44,11,5,0,16,0,2,31,5,0.249,0.287,0.536,6,0.286,0.0,4,55,53,0,3.73,0.034,11.8,0.191,84,6,3,3,50.0,0,0,80,54,504.33333333333337,1,0,105,180,39,0,0,0,0.979438202247191,0.0,0.104,0.0608365019,0.362810352,0,961,1.0002750249857946,7000,1985,3,21,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,2013,0.315,91,286,248,42,78,10,3,1,97,32,10,2,26,0,0,24,7,0.391,0.377,0.768,14,0.37,0.0,14,75,73,0,3.74,0.077,35.4,0.267,91,15,9,6,60.0,0,0,117,74,669.3333333333333,5,0,139,239,55,0,0,0,0.9871782868525896,0.0,1.997,0.245054244,0.607864596,0,1247,1.0316663410516966,11700,1985,3,21,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,2014,0.252,122,421,341,50,86,14,1,3,111,54,13,11,54,0,2,59,14,0.326,0.348,0.674,21,0.298,0.0,18,108,99,2,4.11,0.073,42.3,0.238,122,10,2,8,20.0,5,0,121,113,937.3333333333334,11,0,170,326,57,0,0,0,0.978,0.0,0.98,0.0987026202,0.706567216,0,1668,0.0,41000,1985,3,21,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,2015,0.307,133,488,410,63,126,24,3,3,165,50,14,7,54,0,3,42,18,0.402,0.386,0.788,33,0.306,0.0,30,101,148,6,3.85,0.095,63.3,0.274,133,9,7,2,77.8,4,0,133,128,1112.6666666666667,16,0,187,352,73,0,0,0,0.971,0.0,3.604,0.203513174,0.91008039,1,2156,0.0,41000,1985,3,21,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,2016,0.31,137,496,416,69,129,27,3,7,183,78,5,13,57,1,5,52,8,0.44,0.389,0.829,36,0.336,0.333,37,102,146,7,4.11,0.13,75.6,0.285,137,12,8,4,66.7,6,0,137,129,1065.0,10,0,209,407,90,0,0,0,0.984,0.0,4.409,0.363883848,1.273964238,1,2652,0.0,125000,1985,3,21,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,2017,0.293,91,331,283,34,83,18,1,7,124,50,2,7,36,1,3,52,6,0.438,0.371,0.809,19,0.292,0.0,26,49,106,5,4.18,0.145,48.7,0.276,91,8,7,1,87.5,4,2,91,81,688.0,9,0,112,262,52,0,0,0,0.977,0.0,2.739,0.164929491,1.438893729,0,2983,0.0,125000,1985,3,21,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
