ID,¼±¼ö¸í,µ¥ºß³âµµ,¿¬µµ,Æò±ÕÀÚÃ¥Á¡,°æ±â,½Â¸®,ÆÐ¹è,¼¼ÀÌºê,È¦µå,½Â·ü,ÀÌ´×,ÇÇ¾ÈÅ¸,È¨·±,º¼³Ý,»ç±¸,»ïÁø,½ÇÁ¡,ÀÚÃ¥Á¡,ÀÌ´×´ç_Ãâ·çÇã¿ë·ü,¿ÏÅõ,¿ÏºÀ,Ä÷¸®Æ¼½ºÅ¸Æ®,ºí·Ð¼¼ÀÌºê,Å¸ÀÚ¼ö,Åõ±¸¼ö,ÇÇ¾ÈÅ¸À²,2·çÅ¸,3·çÅ¸,Èñ»ý¹øÆ®,Èñ»ýÇÃ¶óÀÌ,°íÀÇ4±¸,ÆøÅõ,º¸Å©,¼±¹ß,¼±¹ß½Â,±¸¿ø½Â,Á¾·á,¼¼ÀÌºê±âÈ¸,ÅÍÇÁ¼¼ÀÌºê,º´»ìÅ¸,¶¥º¼,¶á°ø,ÀÎÇÃ·¹ÀÌÅ¸±¸Å¸À²,Åõ±¸¼ö/°æ±â,Åõ±¸¼ö/ÀÌ´×,9ÀÌ´×´ç »ïÁø,9ÀÌ´×´ç º¼³Ý,ÇÇÃâ·çÀ²,ÇÇÀåÅ¸À²,ÇÇOPS,°æ±â(¼öºñ),¼±¹ß°æ±â(¼öºñ),¼öºñÀÌ´×(¼öºñ),½ÇÃ¥(¼öºñ),°ßÁ¦»ç(¼öºñ),ÀÚ»ì(¼öºñ),º¸»ì(¼öºñ),º´»ì(¼öºñ),¼öºñÀ²(¼öºñ),WAR,FA¿©ºÎ,´º½º°³¼ö(¿¬µµº°Á¤±ÔÈ­),´º½º°³¼ö(´©ÀûÁ¤±ÔÈ­),¼ö»óÈ½¼ö,´©ÀûÀÌ´×,Æ÷Áö¼Ç ¿£Æ®·ÎÇÇ,Ãâ»ý¿¬µµ,Ãâ»ý¿ù,Ãâ»ýÀÏ,³ªÀÌ,ÆÀ¸í_KIA,ÆÀ¸í_KT,ÆÀ¸í_LG,ÆÀ¸í_NC,ÆÀ¸í_SK,ÆÀ¸í_µÎ»ê,ÆÀ¸í_·Ôµ¥,ÆÀ¸í_»ï¼º,ÆÀ¸í_¿ì¸®/È÷¾î·ÎÁî/³Ø¼¾/Å°¿ò,ÆÀ¸í_ÇÑÈ­,ÆÀ¸í_Çö´ë,¿¬ºÀ,1Â÷FA¿©ºÎ,2Â÷FA¿©ºÎ,5³âÆò±ÕÆò±ÕÀÚÃ¥Á¡,5³âÆò±Õ°æ±â,5³âÆò±Õ½Â¸®,5³âÆò±ÕÆÐ¹è,5³âÆò±Õ¼¼ÀÌºê,5³âÆò±ÕÈ¦µå,5³âÆò±Õ½Â·ü,5³âÆò±ÕÀÌ´×,5³âÆò±ÕÇÇ¾ÈÅ¸,5³âÆò±ÕÈ¨·±,5³âÆò±Õº¼³Ý,5³âÆò±Õ»ç±¸,5³âÆò±Õ»ïÁø,5³âÆò±Õ½ÇÁ¡,5³âÆò±ÕÀÚÃ¥Á¡,5³âÆò±ÕÀÌ´×´ç_Ãâ·çÇã¿ë·ü,5³âÆò±Õ¿ÏÅõ,5³âÆò±Õ¿ÏºÀ,5³âÆò±ÕÄ÷¸®Æ¼½ºÅ¸Æ®,5³âÆò±Õºí·Ð¼¼ÀÌºê,5³âÆò±ÕÅ¸ÀÚ¼ö,5³âÆò±ÕÅõ±¸¼ö,5³âÆò±ÕÇÇ¾ÈÅ¸À²,5³âÆò±Õ2·çÅ¸,5³âÆò±Õ3·çÅ¸,5³âÆò±ÕÈñ»ý¹øÆ®,5³âÆò±ÕÈñ»ýÇÃ¶óÀÌ,5³âÆò±Õ°íÀÇ4±¸,5³âÆò±ÕÆøÅõ,5³âÆò±Õº¸Å©,5³âÆò±Õ¼±¹ß,5³âÆò±Õ¼±¹ß½Â,5³âÆò±Õ±¸¿ø½Â,5³âÆò±ÕÁ¾·á,5³âÆò±Õ¼¼ÀÌºê±âÈ¸,5³âÆò±ÕÅÍÇÁ¼¼ÀÌºê,5³âÆò±Õº´»ìÅ¸,5³âÆò±Õ¶¥º¼,5³âÆò±Õ¶á°ø,5³âÆò±ÕÀÎÇÃ·¹ÀÌÅ¸±¸Å¸À²,5³âÆò±ÕÅõ±¸¼ö/°æ±â,5³âÆò±ÕÅõ±¸¼ö/ÀÌ´×,5³âÆò±Õ9ÀÌ´×´ç »ïÁø,5³âÆò±Õ9ÀÌ´×´ç º¼³Ý,5³âÆò±ÕÇÇÃâ·çÀ²,5³âÆò±ÕÇÇÀåÅ¸À²,5³âÆò±ÕÇÇOPS,5³âÆò±Õ°æ±â(¼öºñ),5³âÆò±Õ¼±¹ß°æ±â(¼öºñ),5³âÆò±Õ¼öºñÀÌ´×(¼öºñ),5³âÆò±Õ½ÇÃ¥(¼öºñ),5³âÆò±Õ°ßÁ¦»ç(¼öºñ),5³âÆò±ÕÀÚ»ì(¼öºñ),5³âÆò±Õº¸»ì(¼öºñ),5³âÆò±Õº´»ì(¼öºñ),5³âÆò±Õ¼öºñÀ²(¼öºñ),5³âÆò±ÕWAR,5³âÆò±Õ´º½º°³¼ö(¿¬µµº°Á¤±ÔÈ­),5³âÆò±Õ¼ö»óÈ½¼ö,5³âÆò±ÕÆ÷Áö¼Ç ¿£Æ®·ÎÇÇ,5³âÆò±Õ¿¬ºÀ
98776,±èÀçÇö,1998,2007,6.1,22,0,1,0,2,0,10.33333333,17,3,8,0,5,7,7,2.42,0,0,0,0,54,211,0.378,3,0,1,0,0,1,0,0,0,0,3,4,0,1,11,12,0.378,9.6,20.4,4.35,6.97,0.472,0.644,1.116,22,0,10.33333333,0,0,2,3,1,1,-0.183,0,0.109445277,0.432556216,0,49.33333333,0,1979,9,7,29,0,0,1,0,0,0,0,0,0,0,0,4898.755794,0,0,6.395571956,29.43911439,0.332103321,1.033210332,0,4.025830258,0.110590406,16.69864699,17.69741697,1.439114391,10.85608856,0.664206642,11.4095941,10.42066421,9.158671587,2.546863469,0,0,0,0.332103321,78.57564576,331.6199262,0.360332103,3.431734317,0,1.697416974,0.332103321,0.996309963,1.033210332,0,0,0,0.332103321,2.734317343,6.723247232,0,0.701107011,17.24354244,19.00738007,0.404833948,10.19778598,24.14944649,6.477121771,7.038745387,0.454763838,0.483062731,0.937826568,29.43911439,0,16.9200492,0.332103321,0,1.701107011,3.099630996,0.36900369,0.963136531,0.0592693727,0.138340281,0,0,5267.199298
63960,ÀÌ»ó¹Î,2013,2013,9,8,0,0,0,1,0,2,5,0,1,1,5,2,2,3,0,0,0,1,13,63,0.455,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0.833,7.9,31.5,22.5,4.5,0.538,0.636,1.174,8,0,2,0,0,0,0,0,0,0.018,0,0.024219591,0.024219591,0,2,0,1990,11,4,24,0,0,0,1,0,0,0,0,0,0,0,2760.297287,0,0,9,8,0,0,0,1,0,2,5,0,1,1,5,2,2,3,0,0,0,1,13,63,0.455,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0.833,7.9,31.5,22.5,4.5,0.538,0.636,1.174,8,0,2,0,0,0,0,0,0,0.018,0.024219591,0,0,2580.450392
63960,ÀÌ»ó¹Î,2013,2014,8.1,6,0,0,0,0,0,3.333333333,4,0,4,0,4,4,3,2.4,0,0,0,0,19,73,0.267,2,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0.364,12.2,21.9,10.8,10.8,0.421,0.4,0.821,6,0,3.333333333,0,0,2,1,0,1,-0.015,0,0.0354285714,0.0596481624,0,5.333333333,0,1990,11,4,25,0,0,0,0,0,0,0,0,1,0,0,3162.6,0,0,8.526315789,6.947368421,0,0,0,0.473684211,0,2.701754386,4.473684211,0,2.578947368,0.473684211,4.473684211,3.052631579,2.526315789,2.684210526,0,0,0,0.473684211,16.15789474,68.26315789,0.356052632,1.052631579,0.473684211,0,0,0,0,0,0,0,0,1.052631579,1.421052632,0,0,2.631578947,1.526315789,0.586157895,10.16315789,26.44736842,16.34210526,7.815789474,0.476421053,0.511789474,0.988210526,6.947368421,0,2.701754386,0,0,1.052631579,0.526315789,0,0.526315789,0.000631578947,0.0301190544,0,0,2760.297287
63961,À±È£¼Ö,2013,2019,17.18,3,0,0,0,0,0,3.666666667,8,1,3,0,2,7,7,3,0,0,0,0,22,96,0.421,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0.438,32,26.2,4.91,7.36,0.5,0.632,1.132,3,0,3.666666667,0,0,0,1,0,1,0,0,0.00342231348,0.00342231348,0,7,0,1994,7,15,26,0,0,0,0,0,0,0,0,0,1,0,2900,0,0,17.18,3,0,0,0,0,0,3.666666667,8,1,3,0,2,7,7,3,0,0,0,0,22,96,0.421,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,0.438,32,26.2,4.91,7.36,0.5,0.632,1.132,3,0,3.666666667,0,0,0,1,0,1,0,0.00342231348,0,0,2714.678112
72157,¼­½ÂÈ­,1998,2002,5.94,27,0,2,0,0,0,36.33333333,35,7,13,6,28,25,24,1.32,0,0,0,0,162,615,0.25,6,0,3,0,1,3,0,2,0,0,6,0,0,4,39,38,0.267,22.8,16.9,6.94,3.22,0.34,0.443,0.783,27,2,36.33333333,1,0,2,4,0,0.857,-0.036,0,0.0655737705,0.0655737705,0,36.33333333,0,1979,7,13,24,0,0,1,0,0,0,0,0,0,0,0,3576.226338,0,0,5.94,27,0,2,0,0,0,36.33333333,35,7,13,6,28,25,24,1.32,0,0,0,0,162,615,0.25,6,0,3,0,1,3,0,2,0,0,6,0,0,4,39,38,0.267,22.8,16.9,6.94,3.22,0.34,0.443,0.783,27,2,36.33333333,1,0,2,4,0,0.857,-0.036,0.0655737705,0,0,2517.298049
72157,¼­½ÂÈ­,1998,2003,5.57,46,0,5,0,3,0,82.33333333,96,11,46,3,51,58,51,1.72,0,0,1,0,387,1543,0.294,23,2,8,3,2,6,0,9,0,0,4,3,0,6,73,110,0.317,33.5,18.7,5.57,5.03,0.383,0.477,0.86,46,9,82.33333333,0,0,4,12,1,1,0.239,0,0.174603175,0.240176945,0,118.6666667,0,1979,7,13,25,0,0,1,0,0,0,0,0,0,0,0,5799.819232,0,0,5.745263158,37,0,3.578947368,0,1.578947368,0,60.54385965,67.10526316,9.105263158,30.36842105,4.421052632,40.10526316,42.36842105,38.21052632,1.530526316,0,0,0.526315789,0,280.4210526,1103.421053,0.273157895,14.94736842,1.052631579,5.631578947,1.578947368,1.526315789,4.578947368,0,5.684210526,0,0,4.947368421,1.578947368,0,5.052631579,56.89473684,75.89473684,0.293315789,28.43157895,17.84736842,6.218947368,4.172631579,0.362631579,0.460894737,0.823526316,37,5.684210526,60.54385965,0.473684211,0,3.052631579,8.210526316,0.526315789,0.932263158,0.108736842,0.122957668,0,0,3576.226338
72157,¼­½ÂÈ­,1998,2004,5.58,49,1,8,1,14,0.111,69.33333333,58,5,45,7,64,45,43,1.49,0,0,0,0,315,1287,0.227,17,1,4,3,2,9,0,2,0,1,5,16,0,1,60,77,0.279,26.3,18.6,8.31,5.84,0.354,0.359,0.713,49,2,69,0,1,6,14,0,1,0.674,0,0.127272727,0.367449672,0,188,0,1979,7,13,26,0,0,1,0,0,0,0,0,0,0,0,5644.332263,0,0,5.684280443,41.42804428,0.36900369,5.210332103,0.36900369,6.162361624,0.0409594096,63.78720787,63.74538745,7.590405904,35.76752768,5.372693727,48.92250923,43.33948339,39.97785978,1.515571956,0,0,0.332103321,0,293.1808118,1171.162362,0.256125461,15.70479705,1.033210332,5.029520295,2.103321033,1.701107011,6.210332103,0,4.324723247,0,0.36900369,4.966789668,6.900369004,0,3.557195572,58.04059041,76.30258303,0.28803321,27.64501845,18.12509225,6.990553506,4.787896679,0.359446494,0.423295203,0.782741697,41.42804428,4.324723247,63.66420664,0.298892989,0.36900369,4.140221402,10.34686347,0.332103321,0.957258303,0.317321033,0.12454994,0,0,4746.538388
72157,¼­½ÂÈ­,1998,2005,5.4,4,0,0,0,0,0,5,9,0,3,0,2,3,3,2.4,0,0,0,0,26,93,0.409,2,0,0,1,0,1,0,0,0,0,0,0,0,1,7,5,0.429,23.3,18.6,3.6,5.4,0.462,0.5,0.962,4,0,5,0,0,0,0,0,0,0.041,0,0.0288808664,0.396330539,0,193,0,1979,7,13,27,0,0,1,0,0,0,0,0,0,0,0,4994.838034,0,0,5.601616749,30.54463507,0.261703984,3.69526025,0.261703984,4.370456528,0.0290491422,46.69293399,47.82640302,5.383250945,26.23931375,3.810410003,35.27827857,31.6094795,29.22535621,1.772747892,0,0,0.235533585,0,215.4893864,857.6519337,0.300578657,11.71968596,0.732771154,3.567025298,1.782494911,1.206455365,4.69526025,0,3.067170689,0,0.261703984,3.522535621,4.893864495,0,2.813608607,43.19889503,55.56906077,0.329023844,26.38156441,18.26318697,6.004640884,4.965885432,0.389267229,0.445599593,0.834866822,30.54463507,3.067170689,46.60569933,0.211980227,0.261703984,2.936318697,7.338179703,0.235533585,0.678904623,0.236971794,0.0967310762,0,0,5077.82764
72157,¼­½ÂÈ­,1998,2009,10.45,4,0,2,0,0,0,10.33333333,14,2,10,1,7,12,12,2.32,0,0,1,0,53,207,0.341,1,0,1,0,0,1,0,2,0,0,0,0,0,2,12,8,0.375,51.8,20,6.1,8.71,0.481,0.512,0.993,4,2,10.33333333,0,0,0,2,1,1,-0.27,0,0.0701513067,0.478592572,0,207,0,1979,7,13,31,0,0,1,0,0,0,0,0,0,0,0,4631.250618,0,0,6.785564211,24.06258699,0.197797368,3.281287392,0.197797368,3.303216039,0.0219555078,37.81412745,39.56618886,4.557080413,22.27376621,3.124123953,28.37288467,26.82095675,25.01902273,1.906383727,0,0,0.422211912,0,175.8104076,698.7664526,0.310449317,9.101999951,0.553832629,2.940172401,1.347219848,0.911845865,3.79289883,0,2.80657371,0,0.197797368,2.662352568,3.698810774,0,2.614930038,35.58030329,43.95296818,0.340250958,32.58860101,18.68730678,6.027927035,5.880176797,0.411667847,0.461814193,0.87348204,24.06258699,2.80657371,37.748195,0.160215868,0.197797368,2.219286464,6.034626749,0.422211912,0.757314278,0.113172181,0.0902404485,0,0,5053.69574
66018,±è¼±±â,2018,2018,7.94,21,0,1,0,1,0,22.66666667,34,5,16,0,21,22,20,2.21,0,0,0,0,120,450,0.34,7,0,1,3,1,3,0,0,0,0,6,0,0,0,21,27,0.377,21.4,19.9,8.34,6.35,0.42,0.56,0.98,21,0,22.66666667,0,0,1,3,0,1,-0.339,0,0.0259067358,0.0259067358,0,22.66666667,0,1991,9,1,28,0,0,0,0,0,0,0,0,1,0,0,2714.678112,0,0,7.94,21,0,1,0,1,0,22.66666667,34,5,16,0,21,22,20,2.21,0,0,0,0,120,450,0.34,7,0,1,3,1,3,0,0,0,0,6,0,0,0,21,27,0.377,21.4,19.9,8.34,6.35,0.42,0.56,0.98,21,0,22.66666667,0,0,1,3,0,1,-0.339,0.0259067358,0,0,2725.074198
66018,±è¼±±â,2018,2019,4.18,7,3,1,0,0,0.75,28,27,2,9,4,17,13,13,1.29,0,0,2,0,122,452,0.252,5,0,0,2,0,2,0,6,3,0,1,0,0,2,30,35,0.278,64.6,16.1,5.46,2.89,0.328,0.355,0.683,7,6,28,0,0,1,2,0,1,0.37,0,0.0266940452,0.052600781,0,50.66666667,0,1991,9,1,29,0,0,0,0,0,0,0,0,1,0,0,2700,0,0,5.961052632,13.63157895,1.578947368,1,0,0.473684211,0.394736842,25.47368421,30.31578947,3.421052632,12.31578947,2.105263158,18.89473684,17.26315789,16.31578947,1.725789474,0,0,1.052631579,0,121.0526316,451.0526316,0.293684211,5.947368421,0,0.473684211,2.473684211,0.473684211,2.473684211,0,3.157894737,1.578947368,0,3.368421053,0,0,1.052631579,25.73684211,31.21052632,0.324894737,44.13684211,17.9,6.824210526,4.528947368,0.371578947,0.452105263,0.823684211,13.63157895,3.157894737,25.47368421,0,0,1,2.473684211,0,1,0.0341578947,0.0263211092,0,0,2714.678112
72163,±è±¤¿ì,1998,2003,3.47,41,0,1,0,3,0,23.33333333,26,1,20,1,18,11,9,1.97,0,0,0,0,112,456,0.306,5,1,6,0,1,3,0,0,0,0,7,4,0,5,18,23,0.379,11.1,19.5,6.94,7.71,0.443,0.424,0.867,41,0,25,0,0,2,4,2,1,0.294,0,0.0476190476,0.0476190476,0,23.33333333,0,1979,9,12,25,0,0,1,0,0,0,0,0,0,0,0,4142.728023,0,0,3.47,41,0,1,0,3,0,23.33333333,26,1,20,1,18,11,9,1.97,0,0,0,0,112,456,0.306,5,1,6,0,1,3,0,0,0,0,7,4,0,5,18,23,0.379,11.1,19.5,6.94,7.71,0.443,0.424,0.867,41,0,25,0,0,2,4,2,1,0.294,0.0476190476,0,0,2431.83391
72163,±è±¤¿ì,1998,2004,4.15,8,0,0,0,0,0,4.333333333,1,0,6,0,2,2,2,1.62,0,0,0,0,18,75,0.091,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,3,0.111,9.4,17.3,4.15,12.46,0.412,0.091,0.503,8,0,4.333333333,0,0,1,2,1,1,0.019,0,0,0.0476190476,0,27.66666667,0,1979,9,12,26,0,0,1,0,0,0,0,0,0,0,0,4031.665902,0,0,3.827894737,23.63157895,0,0.473684211,0,1.421052632,0,13.33333333,12.84210526,0.473684211,12.63157895,0.473684211,9.578947368,6.263157895,5.315789474,1.785789474,0,0,0,0,62.52631579,255.4736842,0.192842105,2.368421053,0.473684211,3.368421053,0,0.473684211,1.421052632,0,0,0,0,3.842105263,1.894736842,0,3.421052632,11.15789474,12.47368421,0.237947368,10.20526316,18.34210526,5.471578947,10.21,0.426684211,0.248736842,0.675421053,23.63157895,0,14.12280702,0,0,1.473684211,2.947368421,1.473684211,1,0.149263158,0.022556391,0,0,4142.728023
76262,¿ø¿ë¹¬,2005,2006,8.59,17,0,0,0,0,0,7.333333333,10,0,8,1,7,8,7,2.45,0,0,0,1,41,187,0.323,1,1,0,1,0,1,0,0,0,0,2,2,0,0,9,6,0.4,11,25.5,8.59,9.82,0.463,0.419,0.882,17,0,8.666666667,0,0,1,2,0,1,-0.115,0,0.00346020761,0.00346020761,0,7.333333333,0,1986,6,25,21,0,0,0,0,0,1,0,0,0,0,0,2563.871831,0,0,8.59,17,0,0,0,0,0,7.333333333,10,0,8,1,7,8,7,2.45,0,0,0,1,41,187,0.323,1,1,0,1,0,1,0,0,0,0,2,2,0,0,9,6,0.4,11,25.5,8.59,9.82,0.463,0.419,0.882,17,0,8.666666667,0,0,1,2,0,1,-0.115,0.00346020761,0,0,2628.862123
76262,¿ø¿ë¹¬,2005,2007,1.59,16,0,0,0,0,0,11.33333333,10,0,6,1,8,3,2,1.41,0,0,0,0,48,194,0.25,3,0,1,0,0,2,0,0,0,0,5,0,0,3,9,13,0.313,12.1,17.1,6.35,4.76,0.362,0.325,0.687,16,0,11.33333333,0,0,2,3,0,1,0.242,0,0.00449775112,0.00795795873,0,18.66666667,0,1986,6,25,22,0,0,0,0,0,1,0,0,0,0,0,2571.846792,0,0,4.905789474,16.47368421,0,0,0,0,0,9.438596491,10,0,6.947368421,1,7.526315789,5.368421053,4.368421053,1.902631579,0,0,0,0.473684211,44.68421053,190.6842105,0.284578947,2.052631579,0.473684211,0.526315789,0.473684211,0,1.526315789,0,0,0,0,3.578947368,0.947368421,0,1.578947368,9,9.684210526,0.354210526,11.57894737,21.07894737,7.411052632,7.156842105,0.409842105,0.369526316,0.779368421,16.47368421,0,10.07017544,0,0,1.526315789,2.526315789,0,1,0.0728947368,0.00400628314,0,0,2563.871831
76262,¿ø¿ë¹¬,2005,2008,4.5,1,0,0,0,0,0,2,2,0,1,0,1,1,1,1.5,0,0,0,0,8,30,0.286,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0.333,30,15,4.5,4.5,0.375,0.286,0.661,1,0,2,0,0,0,0,0,0,0.026,0,0.0035746202,0.0115325789,0,20.66666667,0,1986,6,25,23,0,0,0,0,0,1,0,0,0,0,0,2502.849003,0,0,4.756051661,10.76383764,0,0,0,0,0,6.693726937,7.04797048,0,4.752767528,0.63099631,5.118081181,3.756457565,3.125461255,1.754059041,0,0,0,0.298892989,31.14760148,131.3911439,0.285103321,1.295202952,0.298892989,0.332103321,0.298892989,0,0.963099631,0,0,0,0,2.627306273,0.597785978,0,1.365313653,6.41697417,6.848708487,0.346383764,18.37638376,18.83579336,6.336863469,6.176457565,0.39698524,0.338704797,0.735690037,10.76383764,0,7.092250923,0,0,0.963099631,1.594095941,0,0.63099631,0.0555904059,0.00384699792,0,0,2568.069179
76262,¿ø¿ë¹¬,2005,2009,8.1,1,0,0,0,0,0,3.333333333,6,1,2,0,1,3,3,2.4,0,0,0,0,18,62,0.4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,0.357,62,18.6,2.7,5.4,0.444,0.733,1.177,1,0,3.333333333,0,0,1,0,0,1,-0.039,0,0.00687757909,0.018410158,0,24,0,1986,6,25,24,0,0,0,0,0,1,0,0,0,0,0,2778.750371,0,0,5.728412329,7.924687409,0,0,0,0,0,5.716584278,6.743239314,0.290782204,3.952311719,0.447513812,3.920616458,3.536493167,3.088979354,1.941887177,0,0,0,0.211980227,27.32451294,111.2134341,0.318513231,1.500145391,0.211980227,0.235533585,0.502762431,0,0.973829602,0,0,0,0,1.863332364,0.423960454,0,0.96830474,5.423378889,6.601919163,0.349470776,31.06135505,18.76722885,5.279328293,5.950677523,0.410656295,0.453358825,0.864015121,7.924687409,0,5.999224581,0,0,0.973829602,1.13056121,0,0.738296016,0.0280851992,0.00472823699,0,0,2544.002693
70121,°æÇåÈ£,1996,2002,4.64,40,1,1,1,2,0.5,52.33333333,51,3,21,3,46,30,27,1.38,0,0,0,0,226,967,0.256,8,0,2,1,0,2,0,0,0,1,10,4,0,6,50,53,0.318,24.2,18.5,7.91,3.61,0.335,0.342,0.677,40,0,52.33333333,0,0,0,12,2,1,0.711,0,0.0163934426,0.0163934426,0,52.33333333,0,1977,7,25,26,0,0,1,0,0,0,0,0,0,0,0,6866.35457,0,0,4.64,40,1,1,1,2,0.5,52.33333333,51,3,21,3,46,30,27,1.38,0,0,0,0,226,967,0.256,8,0,2,1,0,2,0,0,0,1,10,4,0,6,50,53,0.318,24.2,18.5,7.91,3.61,0.335,0.342,0.677,40,0,52.33333333,0,0,0,12,2,1,0.711,0.0163934426,0,0,2517.298049
70121,°æÇåÈ£,1996,2003,4.2,54,4,4,1,11,0.5,70.66666667,74,8,34,3,73,39,33,1.53,0,0,0,0,319,1374,0.274,8,3,9,3,2,3,0,0,0,4,10,12,0,4,52,74,0.344,25.4,19.4,9.3,4.33,0.358,0.415,0.773,54,0,70.66666667,1,0,1,9,0,0.909,1.165,0,0.0317460317,0.0481394743,0,123,0,1977,7,25,27,0,0,1,0,0,0,0,0,0,0,0,8975.910716,0,0,4.408421053,47.36842105,2.578947368,2.578947368,1,6.736842105,0.5,61.98245614,63.10526316,5.631578947,27.84210526,3,60.21052632,34.73684211,30.15789474,1.458947368,0,0,0,0,274.9473684,1181.210526,0.265473684,8,1.578947368,5.684210526,2.052631579,1.052631579,2.526315789,0,0,0,2.578947368,10,8.210526316,0,4.947368421,51.05263158,64.05263158,0.331684211,24.83157895,18.97368421,8.641578947,3.988947368,0.347105263,0.380421053,0.727526316,47.36842105,0,61.98245614,0.526315789,0,0.526315789,10.42105263,0.947368421,0.952105263,0.949947368,0.0244737527,0,0,6866.35457
70121,°æÇåÈ£,1996,2004,1.04,6,0,1,1,0,0,8.666666667,5,1,1,0,5,2,1,0.69,0,0,0,0,32,110,0.161,1,0,0,0,0,0,0,0,0,0,5,1,0,0,6,15,0.16,18.3,12.7,5.19,1.04,0.188,0.29,0.478,6,0,8.666666667,0,0,0,0,0,0,0.258,0,0,0.0481394743,0,131.6666667,0,1977,7,25,28,0,0,1,0,0,0,0,0,0,0,0,6988.220896,0,0,3.165461255,32.10332103,1.627306273,1.996309963,1,4.250922509,0.315498155,42.30873309,41.66420664,3.922509225,17.93726937,1.89298893,39.83763838,22.65682657,19.39852399,1.175202952,0,0,0,0,185.298893,785.9298893,0.226922509,5.41697417,0.996309963,3.586715867,1.295202952,0.664206642,1.594095941,0,0,0,1.627306273,8.15498155,5.549815498,0,3.121771218,34.42804428,45.95202952,0.268332103,22.42140221,16.65867159,7.367933579,2.900774908,0.288394834,0.347055351,0.635450185,32.10332103,0,42.30873309,0.332103321,0,0.332103321,6.575645756,0.597785978,0.600774908,0.694616236,0.0154428476,0,0,7976.647278
70121,°æÇåÈ£,1996,2005,3.98,43,0,2,9,4,0,54.33333333,47,3,14,6,37,25,24,1.12,0,0,0,0,226,888,0.235,10,1,4,2,0,1,0,2,0,0,16,16,5,6,56,62,0.272,20.7,16.3,6.13,2.32,0.302,0.34,0.642,43,2,54.33333333,0,0,3,6,0,1,1.252,0,0.0216606498,0.0698001241,0,186,0,1977,7,25,29,0,0,1,0,0,0,0,0,0,0,0,8280.915688,0,0,3.402314626,35.27188136,1.154114568,1.99738296,3.326257633,4.177958709,0.223756906,45.80527285,43.2157604,3.654259959,16.79238151,3.087234661,39.01250363,23.3381797,20.73655132,1.159150916,0,0,0,0,197.1340506,815.6100611,0.2292713,6.749636522,0.99738296,3.706891538,1.500145391,0.471067171,1.421343414,0,0.581564408,0,1.154114568,10.43617331,8.588543181,1.453911021,3.958708927,40.70078511,50.61849375,0.269398662,21.92084908,16.55437627,7.007964525,2.7318959,0.292350974,0.34500378,0.637354754,35.27188136,0.581564408,45.80527285,0.235533585,0,1.107880198,6.408258215,0.423960454,0.71686246,0.856693516,0.0172508738,0,0,7611.914296
70121,°æÇåÈ£,1996,2006,3.46,34,2,3,2,5,0.4,52,48,3,16,1,28,23,20,1.23,0,0,0,2,216,836,0.247,11,2,3,2,1,1,0,3,0,2,11,7,0,6,49,71,0.273,24.6,16.1,4.85,2.77,0.305,0.371,0.676,34,3,52,0,1,1,8,2,1,0.996,0,0.00865051903,0.0784506431,0,238,0,1977,7,25,30,0,0,1,0,0,0,0,0,0,0,0,8717.164224,0,0,3.416401065,34.96129521,1.360674953,2.242216307,3.002393104,4.378696491,0.266794462,47.31798979,44.38404435,3.494493419,16.59888647,2.577543894,36.32331323,23.25559815,20.5566897,1.176451857,0,0,0,0.488388562,201.7410075,820.5891675,0.233600547,7.787550976,1.242216307,3.534272667,1.622207028,0.600229543,1.318453762,0,1.172132549,0,1.360674953,10.57385656,8.200630021,1.098874264,4.457180533,42.72740592,55.59554101,0.270278088,22.57508242,16.44342019,6.481001929,2.741200703,0.295439794,0.351351908,0.646791702,34.96129521,1.172132549,47.31798979,0.178017631,0.244194281,1.08153647,6.796952455,0.808820297,0.786003028,0.890711362,0.0151507164,0,0,7806.447995
